No,Valid,Message,Issue-url,Tag,Category
0,True,mergeloginovilya master request mergeguide added parser section,https://api.github.com/repos/opencv/opencv-python/issues/203, ,None
1,False,guide added parser section, , ,None
2,True,mergepatch sngjuk request mergemultiple objecteffects,https://api.github.com/repos/opencv/opencv-python/issues/164, ,None
3,True,mergetravis meltingice request mergenodejs version travis prevent build,https://api.github.com/repos/opencv/opencv-python/issues/166, ,None
4,False,nodejs version travis prevent build, , ,None
5,False,syntax changed comparison, , ,None
6,False,effect multiple objectlayer otherwise varies multiple objecteffects block effect objecteffect stroke, , ,None
7,False,effect multiple objectlayer support varies multiple blockobjecteffects, , ,None
8,True,mergepatch glinkis request merge,https://api.github.com/repos/opencv/opencv-python/issues/142, ,None
9,False,scoping, , ,None
10,False,better, , ,None
11,False,nan, , ,None
12,True,mergeconst request mergeusing typed array native instead,https://api.github.com/repos/opencv/opencv-python/issues/139, ,None
13,False,using typed array native instead, , ,None
14,True,mergeresolution orthes request mergeresolution close,https://api.github.com/repos/opencv/opencv-python/issues/115, ,None
15,True,resolution close,https://api.github.com/repos/opencv/opencv-python/issues/115, ,None
16,True,mergemerge badge codetriage schneems requesthelper source,https://api.github.com/repos/opencv/opencv-python/issues/123, ,None
17,False,helper sourcecodetriage maintainedpeople involved gettingsubscriber random source project sendslanguage triage issuesuggestedsmall inspired seeing initial approachspending asking countless versionexampleoutsource interaction small volunteerfocusbadge readmepeople started contributing providesubscribed people badge currently indicates numberissue color basedexample badge projectreadmecrystalcodetriagewould building thanks source, , ,None
18,True,mergeiamgqb master request mergelayer section parse,https://api.github.com/repos/opencv/opencv-python/issues/17,enhancement,None
19,True,mergeforsigner master request mergeenginedata,https://api.github.com/repos/opencv/opencv-python/issues/72, ,None
20,True,mergefeature fabulousduck request mergefeature signature checking,https://api.github.com/repos/opencv/opencv-python/issues/96, ,None
21,False,acorn devdependencies, , ,None
22,False,compile updated, , ,None
23,False,mergebranch master meltingice merge, , ,None
24,False,mergeupgrade merge conflict version fixed pngjs, , ,None
25,False,cfcbc mergefeature branch master merge, , ,None
26,True,cfcbc mergefabulousduck request mergeupgrade pngjs,https://api.github.com/repos/opencv/opencv-python/issues/97, ,None
27,False,upgrade pngjs, , ,None
28,False,testing remove image, , ,None
29,False,check signature illigal, , ,None
30,True,ecdce mergepatch request mergeupdate,https://api.github.com/repos/opencv/opencv-python/issues/49,enhancement,None
31,False,documentation, , ,None
32,True,mergefabulousduck request mergebroken,https://api.github.com/repos/opencv/opencv-python/issues/95, ,None
33,False,broken, , ,None
34,False,improve decoration, , ,None
35,False,bugfix, , ,None
36,False,leading, , ,None
37,False,decoration normal, , ,None
38,False,enginedata, , ,None
39,True,mergekellynichols artboards request mergeparsing artboard added layer,https://api.github.com/repos/opencv/opencv-python/issues/67, ,None
40,False,parsing artboard added layer, , ,None
41,True,mergepatch arcanis request mergefunction,https://api.github.com/repos/opencv/opencv-python/issues/55, ,None
42,False,function, , ,None
43,False,updaterequire, , ,None
44,False,markdown, , ,None
45,False,readme documentation, , ,None
46,False,nodejs, , ,None
47,False,layout better, , ,None
48,False,update, , ,None
49,False,deploy forgot, , ,None
50,False,deploy updated assume, , ,None
51,False,deploy cakefile, , ,None
52,False,cakefile, , ,None
53,False,version minified produce, , ,None
54,False,parsing upgrade image, , ,None
55,False,completed documentation, , ,None
56,False,docco documentation start based, , ,None
57,False,publish ignore, , ,None
58,False,documentation source start, , ,None
59,False,version, , ,None
60,False,fetch easily color solid, , ,None
61,False,vector content stroke parse, , ,None
62,False,vector stroke parse, , ,None
63,False,vector origination parse, , ,None
64,False,color solid parse, , ,None
65,False,version, , ,None
66,False,fixture, , ,None
67,False,export example update, , ,None
68,False,little update readme featured, , ,None
69,False,coords, , ,None
70,False,vector parsing, , ,None
71,False,layer effect object, , ,None
72,False,typetool legacy, , ,None
73,False,image exporting, , ,None
74,False,image exporting greyscale, , ,None
75,False,default channel image based, , ,None
76,False,version, , ,None
77,False,compile export, , ,None
78,False,export layer function, , ,None
79,False,layer fetching color, , ,None
80,False,layer fetching alignment, , ,None
81,False,ignore unneeded folder bower, , ,None
82,False,config bower, , ,None
83,False,longer asynchronous topng, , ,None
84,False,compile change, , ,None
85,True,mergebasicallydan master request mergefromdroppedfile tobase added,https://api.github.com/repos/opencv/opencv-python/issues/22,enhancement,None
86,False,fromdroppedfile tobase addedsituation rather image control maybe upload exactly tobase straight happens functionfromdroppedfile extracted already useful similar addedfile assumes expose dropzone, , ,None
87,False,layer section parse, , ,None
88,False,version, , ,None
89,False,mergebranch merge, , ,None
90,False,export function, , ,None
91,False,bbaee mergetracking master merge branch origin remote, , ,None
92,False,parsing enginedata ability, , ,None
93,False,create, , ,None
94,False,mergevalue change property easily, , ,None
95,True,mergemeltingice request mergeproblem character conversion,https://api.github.com/repos/opencv/opencv-python/issues/9, ,None
96,False,iconv, , ,None
97,False,chinese character, , ,None
98,False,require textelements, , ,None
99,False,iconv character decoding proper, , ,None
100,False,change return, , ,None
101,False,finished, , ,None
102,False,working first example, , ,None
103,False,towards channel image, , ,None
104,False,mergebranch master merge, , ,None
105,False,nan, , ,None
106,False,libpng readme remove, , ,None
107,False,version, , ,None
108,False,readme update, , ,None
109,False,enable testing, , ,None
110,False,finish event, , ,None
111,False,emitting pngjs actually think, , ,None
112,False,nan, , ,None
113,False,required longer, , ,None
114,False,dependency remove, , ,None
115,False,parsing channel start image, , ,None
116,False,version, , ,None
117,False,forgot description, , ,None
118,False,example promise, , ,None
119,False,example better, , ,None
120,False,nan, , ,None
121,False,readme update, , ,None
122,False,version update, , ,None
123,True,mergefield samccone request mergefield,https://api.github.com/repos/opencv/opencv-python/issues/5, ,None
124,False,field, , ,None
125,False,property accessible, , ,None
126,False,layer testing fixture locked, , ,None
127,False,parsing layer without, , ,None
128,False,retrieving layer, , ,None
129,False,layer metadata, , ,None
130,False,layer locking, , ,None
131,False,nan, , ,None
132,False,layer source, , ,None
133,False,layer, , ,None
134,False,gradient, , ,None
135,False,forgot, , ,None
136,False,opacity, , ,None
137,False,element blend interior, , ,None
138,False,element blend clipping, , ,None
139,False,update readme, , ,None
140,False,browser example usage, , ,None
141,False,mergebranch master meltingice merge, , ,None
142,False,example promise properly, , ,None
143,False,badge status build, , ,None
144,False,relative mocha, , ,None
145,False,nan, , ,None
146,True,mergesamccone request mergesuite start,https://api.github.com/repos/opencv/opencv-python/issues/2, ,None
147,False,firstimplemented around basic exportingsomething follow least build, , ,None
148,False,layer parsing, , ,None
149,False,finish implementation descriptor, , ,None
150,False,export rename, , ,None
151,False,browser initialization, , ,None
152,False,initialization separate based, , ,None
153,False,export, , ,None
154,False,compile searching browserify, , ,None
155,False,search, , ,None
156,False,parsing global, , ,None
157,False,asynchronous, , ,None
158,False,function change consistency child, , ,None
159,False,function ancestry, , ,None
160,False,export recurse property, , ,None
161,False,setting setter allow coords, , ,None
162,False,coords group, , ,None
163,False,start, , ,None
164,False,divider nested section, , ,None
165,False,getter, , ,None
166,False,layer parsing unicode, , ,None
167,False,blending, , ,None
168,False,range blending parse, , ,None
169,False,parsing, , ,None
170,False,mergebranch master meltingice merge, , ,None
171,False,implement blend layer, , ,None
172,False,readme, , ,None
173,False,mergeconflict, , ,None
174,False,example, , ,None
175,False,readme, , ,None
176,False,finish exporting, , ,None
177,False,complete image processing, , ,None
178,False,implement parsing, , ,None
179,False,dependency remove section, , ,None
180,False,header parsed fully, , ,None
181,False,implementing start, , ,None
182,False,working first proof concept, , ,None
183,False,working first example browserify, , ,None
184,False,update, , ,None
185,False,nan, , ,None
186,False,nan, , ,None
187,False,chore release, , ,None
188,False,error formattingclose, , ,None
189,True,mergegreenkeeper merge simplecrawler mocha requestversion latest update mocha,https://api.github.com/repos/opencv/opencv-python/issues/482, ,None
190,False,chore update package lockfile, , ,None
191,False,update chore version mocha package, , ,None
192,False,chore update dependencyclose, , ,None
193,True,mergegreenkeeper merge iconv simplecrawler requestversion iconv update latest,https://api.github.com/repos/opencv/opencv-python/issues/473, ,None
194,False,chore update package lockfile, , ,None
195,False,package iconv update version, , ,None
196,False,version, , ,None
197,False,nan, , ,None
198,False,version update, , ,None
199,True,mergegreenkeeper eslint merge simplecrawler requestversion update latest eslint,https://api.github.com/repos/opencv/opencv-python/issues/472, ,None
200,False,support remove, , ,None
201,False,chore update package lockfile, , ,None
202,False,update eslint chore version package, , ,None
203,False,chore release, , ,None
204,False,chore update dependency, , ,None
205,False,chore ignore asset, , ,None
206,True,mergedeton match request mergematch header modified close,https://api.github.com/repos/opencv/opencv-python/issues/470, ,None
207,False,since cache match header modified, , ,None
208,True,mergegreenkeeper merge async simplecrawler requestversion latest update async,https://api.github.com/repos/opencv/opencv-python/issues/469,enhancement,None
209,False,async, , ,None
210,False,chore update package lockfile, , ,None
211,False,package update async version, , ,None
212,True,mergegreenkeeper merge simplecrawler jsdoc markdown requestupdate version latest jsdoc markdown,https://api.github.com/repos/opencv/opencv-python/issues/468,question,None
213,False,chore update package lockfile, , ,None
214,False,update chore version jsdoc markdown package, , ,None
215,False,chore release, , ,None
216,True,mergedeton nodev request mergetypeerror,https://api.github.com/repos/opencv/opencv-python/issues/447, ,None
217,False,typeerrorwritefilesync change empty avoid, , ,None
218,False,nan, , ,None
219,True,mergegreenkeeper merge simplecrawler mocha requestclose,https://api.github.com/repos/opencv/opencv-python/issues/466, ,None
220,False,chore update package lockfile, , ,None
221,False,update chore version mocha package, , ,None
222,True,mergecrisp master request mergereplacement cleanurlclose,https://api.github.com/repos/opencv/opencv-python/issues/432, ,None
223,False,replacement cleanurl, , ,None
224,False,chore update package lockfile, , ,None
