No,Valid,Message,Issue-url,Tag,Category
0,False,returning value hanging synchronously request seterrorhandlervalue return handling error handlervalue return handling async seterrorhandler, , ,None
1,False,function decorator, , ,None
2,False,bumped, , ,None
3,False,version minimum updated, , ,None
4,False,warning, , ,None
5,False,update, , ,None
6,False,property include update server, , ,None
7,False,gettergetter revertcommit revertscontext, , ,None
8,False,default valuedefault error value, , ,None
9,False,lookup headrouteexists argumentswagger issue fastify, , ,None
10,False,reference removed added descriptionfound handling reference removed internally request seems dependency sincemitigation added default description chosen current, , ,None
11,False,printroutes, , ,None
12,False,bumped, , ,None
13,True,revert resolution versioncommit reverts,https://api.github.com/repos/fastify/fastify/issues/3110, ,None
14,False,definition constrainted route, , ,None
15,False,bumped, , ,None
16,False,formdiable fastify, , ,None
17,False,revert versioncommit revertsissue fastify, , ,None
18,False,bumped, , ,None
19,False,version, , ,None
20,False,broken, , ,None
21,False,builddefinitelytypeddefinitelytyped releasecommits definitelytypeddependency updateddependencydirect dependency developmentversion major semver updatedependabot signed supportdependabot authored, , ,None
22,False,build dependabot fastify github action mergedependabot fastify github action mergedependabot fastify github release action mergedependabot fastify github commits action compare mergedependency updateddependabot fastify dependency github action mergeproduction direct dependencyversion minor semver updatedependabot signed supportdependabot authored, , ,None
23,False,window flakiness, , ,None
24,False,commit fastify, , ,None
25,False,bcrypt heply ecosystem fastify, , ,None
26,False,stream logger chore, , ,None
27,False,devdependencies benchmark remove choredevdependencies benchmark remove choreignore script benchmark chorespigolon behemoth manuel authoredspigolon behemoth manuel authored, , ,None
28,False,clarified supported sentence release, , ,None
29,False,group fastify route, , ,None
30,False,schema shorthand bypassschema branch initial mergevalidator buildrequire inheritedinherited fragment branch removeexamplesyntax removeschema error compilationupdateauthored james sumnerupdateauthored vincentupdateauthored vincentremove extraneousupdateauthored vincentauthored james sumnerauthored vincent, , ,None
31,False,bumped, , ,None
32,False,removed engine field, , ,None
33,False,value thrown error treated, , ,None
34,False,update, , ,None
35,False,build formatting error consequent website, , ,None
36,False,update, , ,None
37,False,early fastify, , ,None
38,False,update, , ,None
39,False,missing encapsulated typing, , ,None
40,False,typescript definition update, , ,None
41,False,description updatedescription updatesearching error showing updateupdateauthored gonzaga rafaelauthored gonzaga rafael, , ,None
42,False,onready description updateonready description updateupdateauthored james sumnerauthored james sumner, , ,None
43,False,workflow label benchmark choreworkflow label benchmark chorefeedback commit chore single benchmarkbenchmark chore, , ,None
44,False,early response noticeearly response noticeupdateauthored james sumnermatteo collina authoredauthored james sumner, , ,None
45,False,bumped, , ,None
46,False,update, , ,None
47,False,feature printroutes adding displaydisplay printroutes addingprettyprint movingshortcut printroutes adding includehooksupdating reflect includehooks includemetabugfix properly passed printroutes includemetaprintroutes adding includehooksupdating buildprettymeta supportremoving documentation coverage fixing, , ,None
48,False,prehandler requested fixed stuckfunction prevalidation using added async handler example alternativekarim authored foyzul, , ,None
49,False,ecosystem fastify plugins community seaweedfs, , ,None
50,False,default augmenting handler, , ,None
51,True,nan,https://api.github.com/repos/fastify/fastify/issues/3116,feature request,None
52,False,instead chore original proxy forked, , ,None
53,True,resolution versionresolution version,https://api.github.com/repos/fastify/fastify/issues/3110, ,None
54,False,warning version message appears route declaration changewarning chage version message appears routereflect changed, , ,None
55,False,build dependabot fastify github action mergedependabot fastify github action mergedependabot fastify github release action mergedependabot fastify github commits action compare mergedependabot signed supportdependabot authored, , ,None
56,False,bumped, , ,None
57,True,revert refactoringrevertcommit revertsmonitoring fixup revert simplify replycommit revertsmonitoring revert simplify replycommit reverts,https://api.github.com/repos/fastify/fastify/issues/3099, ,None
58,False,instance prototype property, , ,None
59,False,bumped, , ,None
60,True,nan,https://api.github.com/repos/fastify/fastify/issues/3099, ,None
61,False,bumped, , ,None
62,False,bumped, , ,None
63,True,typescript broken anchortypescript broken anchorupdatespigolon behemoth manuel authoredspigolon behemoth manuel authored,https://api.github.com/repos/fastify/fastify/issues/229,discussion,None
64,False,plugin promise build eslintplugin promise xjamundx eslintpromise eslint xjamundx release pluginchangelog promise eslint xjamundx development pluginpromise eslint xjamundx plugin commitsdependabot signed supportdependabot authored, , ,None
65,False,context mergeable config, , ,None
66,False,dependency decorator error wrong, , ,None
67,False,compiler option, , ,None
