No,Valid,Message,Issue-url,Tag,Category
0,False,nan, , ,None
1,False,changelog, , ,None
2,False,interpolate parseinterpolate parsevalue given parse breaking problem potentially avoidsregarding react inext issuevalue ensuring defined parsedauthored christian kruse, , ,None
3,False,nan, , ,None
4,False,changelog, , ,None
5,False,namespaces support typing tfunckey readonly, , ,None
6,False,nan, , ,None
7,False,changelog, , ,None
8,False,readonly usetranslation allow namespacesreadonly allow namespacesreadonly typing added namespaces, , ,None
9,False,example razzle improved, , ,None
10,False,nan, , ,None
11,False,codetain update, , ,None
12,False,example update, , ,None
13,False,nan, , ,None
14,False,build, , ,None
15,False,changelog, , ,None
16,False,update, , ,None
17,False,custom typing allow defaultnscustom typing allow defaultnsexample usage smallwarns runningcustom update typescriptdeprecation warning, , ,None
18,False,update, , ,None
19,False,update storybook, , ,None
20,False,nan, , ,None
21,False,build, , ,None
22,False,prepare release, , ,None
23,False,optionoptionspecified react inext option instructsreact inext issueaddedauthored raiano adriano adrai, , ,None
24,False,nan, , ,None
25,False,rebuild, , ,None
26,True,mergemerge request interpolation cellogimplement interpolation complex syntax,https://api.github.com/repos/xmartlabs/XLPagerTabStrip/issues/1316, ,None
27,False,tutorial readme, , ,None
28,False,example update, , ,None
29,False,readme, , ,None
30,False,apart split codeclimate, , ,None
31,False,passing instead expression variable check, , ,None
32,False,macro needed dummy function import, , ,None
33,False,missing import, , ,None
34,False,example react update, , ,None
35,False,refactors ridonkulous getting climate, , ,None
36,False,codeclimate happy, , ,None
37,False,handling error, , ,None
38,False,typescript, , ,None
39,False,improve coverage, , ,None
40,False,climate, , ,None
41,False,refactor codeclimate happy, , ,None
42,False,complex interpolation syntax, , ,None
43,True,merge dafbamerge request inext mastermerge update,https://api.github.com/repos/xmartlabs/XLPagerTabStrip/issues/1,docs,None
44,False,example react hosted native, , ,None
45,True,mergemerge request cellogsupport macro typescript,https://api.github.com/repos/xmartlabs/XLPagerTabStrip/issues/1310, ,None
46,False,organize correct, , ,None
47,False,example react handlebar native, , ,None
48,False,native example react lodash, , ,None
49,False,parser example react nativeparser faisalmanparser release faisalmanparser compare commits faisalmansupport dependabot signedauthored dependabot, , ,None
50,False,support macro typescript, , ,None
51,False,nan, , ,None
52,False,build, , ,None
53,False,ignore child trans, , ,None
54,False,nan, , ,None
55,False,stringify parse uppercase element update trans, , ,None
56,False,build, , ,None
57,False,nan, , ,None
58,False,version prepare, , ,None
59,False,stringify replace parse, , ,None
60,False,example razzle update, , ,None
61,False,example update, , ,None
62,False,example react native, , ,None
63,False,nan, , ,None
64,False,rebuild, , ,None
65,True,merge ffbeemerge request tqjona masterunneeded remove refactor object,https://api.github.com/repos/xmartlabs/XLPagerTabStrip/issues/1286, ,None
66,False,unneeded remove refactor object, , ,None
67,False,nan, , ,None
68,False,rebuild, , ,None
69,True,mergemerge request pedrodurek master,https://api.github.com/repos/xmartlabs/XLPagerTabStrip/issues/1284, ,None
70,False,inext update, , ,None
71,False,conditional, , ,None
72,False,array transprops accept, , ,None
73,False,nan, , ,None
74,False,rebuild, , ,None
75,True,merge fdbbemerge request pedrodurek masterdefinition,https://api.github.com/repos/xmartlabs/XLPagerTabStrip/issues/1276, ,None
76,False,react inext, , ,None
77,False,nan, , ,None
78,False,nan, , ,None
79,False,rebuild, , ,None
80,True,mergemedihack replaceable instance merge requestreplace provider usetranslation allow,https://api.github.com/repos/xmartlabs/XLPagerTabStrip/issues/1273, ,None
81,False,locize tutorial, , ,None
82,False,comment fixed, , ,None
83,False,comment, , ,None
84,False,provider replace, , ,None
85,True,mergemerge request patch fosgatefixed,https://api.github.com/repos/xmartlabs/XLPagerTabStrip/issues/1269, ,None
86,False,fixed, , ,None
87,False,nan, , ,None
88,False,rebuild, , ,None
89,True,mergemerge request raynor masterwithout tfunckey allow specifying,https://api.github.com/repos/xmartlabs/XLPagerTabStrip/issues/1262, ,None
90,False,dependency version latest, , ,None
91,False,restore dependency, , ,None
92,False,change invalidate circleci build dependency, , ,None
93,False,prettier, , ,None
94,False,upgrade example, , ,None
95,False,tfunction without allow usetranslation tfunckey specifying, , ,None
96,False,nan, , ,None
97,False,release, , ,None
98,False,usage, , ,None
99,False,nan, , ,None
100,False,update changelog, , ,None
101,True,mergemerge request patch depoulodefinition updated,https://api.github.com/repos/xmartlabs/XLPagerTabStrip/issues/1247, ,None
102,False,squashme review annotationcourse, , ,None
103,False,example error typescript compilation, , ,None
104,False,example, , ,None
105,False,example, , ,None
106,False,example, , ,None
107,False,squashme, , ,None
108,True,definition updatedforgotten,https://api.github.com/repos/xmartlabs/XLPagerTabStrip/issues/778, ,None
109,False,inext update, , ,None
110,False,example react update, , ,None
111,False,nan, , ,None
112,False,rebuild, , ,None
113,True,mergemerge request pedrodurek masterspecific inference,https://api.github.com/repos/xmartlabs/XLPagerTabStrip/issues/1230, ,None
114,False,specific inference, , ,None
