No,Url,Valid,Message,Issue-url,Tag,Category
0,https://api.github.com/repos/Miserlou/Zappa/commits/5a11c17f5ecf0568bdb73b4baf6fb08ff0184f39,False, project move, , ,None
1,https://api.github.com/repos/Miserlou/Zappa/commits/542c8c60291ebc5ece03b8dd4abe9e0172715086,True, merge pull request 2174 miserlou release 0.52.0 0.52.0 release,https://api.github.com/repos/Miserlou/Zappa/issues/2174, ,None
2,https://api.github.com/repos/Miserlou/Zappa/commits/7f156ae485dcad9b4a7722fc679888bf22058bd9,False, 0.52.0 release, , ,None
3,https://api.github.com/repos/Miserlou/Zappa/commits/0c8d99ddbc297124d93c166652013abba50ee86e,True, merge pull request 2117 miserlou bugfix 2116 deal non alphanumeric character package name 2116 deal non alphanumeric package name,https://api.github.com/repos/Miserlou/Zappa/issues/2117, ,None
4,https://api.github.com/repos/Miserlou/Zappa/commits/f06ea208a435172c6a76256fd662eeb51d5a1cf6,True, merge pull request 2118 miserlou feature update including dateutil dependency update including dateutil,https://api.github.com/repos/Miserlou/Zappa/issues/2118, ,None
5,https://api.github.com/repos/Miserlou/Zappa/commits/40d2ad5735008d89da9a4c73618c219fa312293b,False, dependency update including dateutil, , ,None
6,https://api.github.com/repos/Miserlou/Zappa/commits/21c410f7583eaf6cb0dd9c16e9ee4a903a9c64d0,False, fix, , ,None
7,https://api.github.com/repos/Miserlou/Zappa/commits/93804a1b3157f0189bf062e01baab2bd4f09400d,True, merge pull request 2098 miserlou bugfix remove zappa reference remove reference zappa.io,https://api.github.com/repos/Miserlou/Zappa/issues/2098, ,None
8,https://api.github.com/repos/Miserlou/Zappa/commits/08c34a51b581e72cb1ebb60a35f06ca921f8f82f,False, updated toc, , ,None
9,https://api.github.com/repos/Miserlou/Zappa/commits/7b3907a9a2601499670a09a5782c72f71c0e8b94,False, remove reference zappa.io, , ,None
10,https://api.github.com/repos/Miserlou/Zappa/commits/818f7de2aee18fb2f85e074207e034240dc9e242,False, remove reference zappa.io, , ,None
11,https://api.github.com/repos/Miserlou/Zappa/commits/80a6881f0ec0be525a8fd7835b5a1157f9e66100,True, merge pull request 2059 miserlou release 0.51 0.51.0 release,https://api.github.com/repos/Miserlou/Zappa/issues/2059, ,None
12,https://api.github.com/repos/Miserlou/Zappa/commits/78a9045c8aa00a869306b8fc8d0b9dab479645f3,True, merge pull request 2049 tirkarthi fix syntax warning fix syntax warning due comparison literal using,https://api.github.com/repos/Miserlou/Zappa/issues/2049, ,None
13,https://api.github.com/repos/Miserlou/Zappa/commits/18aa1e3ca77c5f7575ccc3c6a316326199b81fae,False, 0.51.0 release, , ,None
14,https://api.github.com/repos/Miserlou/Zappa/commits/dfca8108a7d065397ea87a016ddb9d06ebff61cc,False, workaround werkzeug incompatibility, , ,None
15,https://api.github.com/repos/Miserlou/Zappa/commits/5b9bb1fce484f83ee3d546d19f73ea4dadf8b475,True, merge pull request 1960 jneves feature exclude_glob allow full path exclusion packaging,https://api.github.com/repos/Miserlou/Zappa/issues/1960, ,None
16,https://api.github.com/repos/Miserlou/Zappa/commits/88379435a7ef4bdf4fe6c17c8a63ce0b1bdd5c53,False, merge remote tracking branch origin master feature exclude_glob, , ,None
17,https://api.github.com/repos/Miserlou/Zappa/commits/f454b6735759be94ae6669a5315eaea7edfcfebb,True, merge pull request 1868 ltwesley feature alb scheme option related issue 1856. add option scheme alb config,https://api.github.com/repos/Miserlou/Zappa/issues/1868, ,None
18,https://api.github.com/repos/Miserlou/Zappa/commits/716c2f2e4b17547022b43b0dcc71afb372374527,True, merge pull request 2053 dsterne master wait load balancer become active proceeding,https://api.github.com/repos/Miserlou/Zappa/issues/2053, ,None
19,https://api.github.com/repos/Miserlou/Zappa/commits/c39927849e67ab7d29cee94b5c82b11cffc167dc,True, merge pull request 2037 miserlou feature dependency update 20200221 add update possibility script new requirement,https://api.github.com/repos/Miserlou/Zappa/issues/2037, ,None
20,https://api.github.com/repos/Miserlou/Zappa/commits/988ba099c22c66b79257cf9b99ec100d264b5b1e,True, merge pull request 2056 nikbora master fix abi3 filename matching,https://api.github.com/repos/Miserlou/Zappa/issues/2056, ,None
21,https://api.github.com/repos/Miserlou/Zappa/commits/e3878d2ccc407659da45121b92053b3219dfe9b8,False, typo bug fix abi3 filename matching, , ,None
22,https://api.github.com/repos/Miserlou/Zappa/commits/44eb022bce527649c91fe338fdc916f7f39035a5,False, fix syntax warning due comparison literal using, , ,None
23,https://api.github.com/repos/Miserlou/Zappa/commits/66c43d20abe5fb8e1648c4b3b619000724154f02,False, merge remote tracking branch upstream master, , ,None
24,https://api.github.com/repos/Miserlou/Zappa/commits/0ab9cd6e63f66da9f93c8505a4ce3b68a86e31ce,False, add test stub alb create wait step, , ,None
25,https://api.github.com/repos/Miserlou/Zappa/commits/23cede829f2a76957cf514a8799dddd25dbd041a,True, merge pull request 2054 cclauss patch use compare str byte int literal,https://api.github.com/repos/Miserlou/Zappa/issues/2054, ,None
26,https://api.github.com/repos/Miserlou/Zappa/commits/185c43184ea6d23f05a67ca2cfe1c545a5bf46de,False, merge branch master patch, , ,None
27,https://api.github.com/repos/Miserlou/Zappa/commits/a07524d77df0db3e3c3f3adc0a8164839e83e3c4,True, merge pull request 2055 miserlou bugfix broken test fix test surfaced 2054,https://api.github.com/repos/Miserlou/Zappa/issues/2054, ,None
28,https://api.github.com/repos/Miserlou/Zappa/commits/98f47ff9175cbc5c25662863ce06d0be53172b5a,True, fix test surfaced 2054,https://api.github.com/repos/Miserlou/Zappa/issues/2054, ,None
29,https://api.github.com/repos/Miserlou/Zappa/commits/94ea4d22bc0b73fe5b5a8f231b1d49c97694b27f,False, use compare str byte int literal add key flake8 test travis run detect avoid python 3.8 syntaxwarnings __python3.8__   stdin syntaxwarning literal mean lambdaconfig lambda config stdin syntaxwarning literal mean , , ,None
30,https://api.github.com/repos/Miserlou/Zappa/commits/2019fe41c64c5e98915ca0cbb0f0c3a03d48cdf3,True, merge pull request 1891 revivek master skip venv check no_venv argument passed,https://api.github.com/repos/Miserlou/Zappa/issues/1891, ,None
31,https://api.github.com/repos/Miserlou/Zappa/commits/b24e3d77fb0f170c73734985a5594bb147290e6d,False, skip venv check no_venv argument passed, , ,None
32,https://api.github.com/repos/Miserlou/Zappa/commits/ba20c850eeca00edd6ea39fda1ab976cfee193ea,True, merge pull request 1925 hugoalvarado master cloudwatch event handled zappa,https://api.github.com/repos/Miserlou/Zappa/issues/1925, ,None
33,https://api.github.com/repos/Miserlou/Zappa/commits/2fe1535b919e3fbbd01e1bf406bb7eb48274b860,False, limit script argument, , ,None
34,https://api.github.com/repos/Miserlou/Zappa/commits/379c0bf822eef91faccaa57fcf0111be21430cb1,True, merge pull request 2027 updraft com master lambda layer cognito support,https://api.github.com/repos/Miserlou/Zappa/issues/2027, ,None
35,https://api.github.com/repos/Miserlou/Zappa/commits/e9d902e200035b0e7cfa834fe7db51984351645e,True, merge pull request 1863 fbidu master fix typo code block endpoint configuration session,https://api.github.com/repos/Miserlou/Zappa/issues/1863, ,None
36,https://api.github.com/repos/Miserlou/Zappa/commits/e283fa873cdf6f6d21f16e653960a17f27e5c7b9,True, merge pull request 1822 cclauss patch simplify python version detection remove backslash,https://api.github.com/repos/Miserlou/Zappa/issues/1822, ,None
