No,Valid,Message,Issue-url,Tag,Category
0,True,mergetesting request merge spiffxptesting explicit chair,https://api.github.com/repos/HabitRPG/habitica/issues/5898, ,None
1,True,dddbb mergerequest merge knverey kustomize scrubkustomize scrub meeting,https://api.github.com/repos/HabitRPG/habitica/issues/5901, ,None
2,True,mergerequest merge patch kdlxltriage label information,https://api.github.com/repos/HabitRPG/habitica/issues/5902, ,None
3,False,triage label informationreferenced correct issue information added label command triage instruction corresponding lifecycle, , ,None
4,False,kustomize scrub meeting, , ,None
5,True,mergerequest merge spiffxpdevel possible release contributor,https://api.github.com/repos/HabitRPG/habitica/issues/5893, ,None
6,True,mergerequest merge mrbobbytablescontribex,https://api.github.com/repos/HabitRPG/habitica/issues/5899, ,None
7,False,contribex, , ,None
8,False,testing explicit chair, , ,None
9,True,merge fafdcberequest merge girish kadel removegirishramnani group slack remove,https://api.github.com/repos/HabitRPG/habitica/issues/5895, ,None
10,True,mergerequest merge alisondy workshop contributormentoring contributor information workshop update,https://api.github.com/repos/HabitRPG/habitica/issues/5775, ,None
11,False,girishramnani group slack removemember development longer, , ,None
12,True,mergerequest merge channel kflansburg krator slackslack krator sandbox channel,https://api.github.com/repos/HabitRPG/habitica/issues/5894, ,None
13,False,slack krator sandbox channel, , ,None
14,False,devel possible release contributorversion gsutil avoid referencing guide kubernetes updatehardcoded bucketgiven build accessible contentnecessarydownload anything artifact kubernetesreduces always greatly amountlocation whenever bucket change differentbacking, , ,None
15,True,mergerequest merge ehashman curriculum outlineprogram curriculum outline,https://api.github.com/repos/HabitRPG/habitica/issues/5882, ,None
16,True,mergerequest merge updateversion update,https://api.github.com/repos/HabitRPG/habitica/issues/5869, ,None
17,False,around commits version promotion structuring guidance update, , ,None
18,True,mergerequest merge nimbinatus meeting community updatecommunity information update meeting,https://api.github.com/repos/HabitRPG/habitica/issues/5845, ,None
19,True,mergerequest merge nabarun nikhita moderatorprimary nabarun moderator communication,https://api.github.com/repos/HabitRPG/habitica/issues/5888, ,None
20,False,primary nabarun moderator communicationnabarun around community kubernetesrelease trust kubernetescoordinator access github approval membershipmoderator configmailing trustnabarun distributemoderation, , ,None
21,True,mergerequest merge rlenferink remove slackslack moderator removing,https://api.github.com/repos/HabitRPG/habitica/issues/5885, ,None
22,False,slack moderator removing, , ,None
23,True,merge acedbcontribution request merge vaibhavupdate,https://api.github.com/repos/HabitRPG/habitica/issues/5880, ,None
24,True,mergerequest merge patch divya mohanadding section maintenance,https://api.github.com/repos/HabitRPG/habitica/issues/5649,help wanted,None
25,False,program curriculum outline, , ,None
26,True,merge bbfcebrequest merge object reference toumorokoshi feature guidance consolidateconvention guidance consolidate object,https://api.github.com/repos/HabitRPG/habitica/issues/5832,priority: important,None
27,True,mergerequest merge patch pushkarjpunctuation,https://api.github.com/repos/HabitRPG/habitica/issues/5857, ,None
28,False,update, , ,None
29,True,mergerequest merge patch coderangerchannel pinning expire afaik message,https://api.github.com/repos/HabitRPG/habitica/issues/5878, ,None
30,False,channel pinning pinned since pointless expire would anyway afaik message, , ,None
31,True,mergerequest merge jprzychodzen containerdchoice scalability containerd information,https://api.github.com/repos/HabitRPG/habitica/issues/5873, ,None
32,False,scalability limit provider configs updateauthored kantrowitz, , ,None
33,False,choice scalability containerd information, , ,None
34,True,merge ccabcrequest merge remove broken xinydevremove broken analytics,https://api.github.com/repos/HabitRPG/habitica/issues/5871, ,None
35,False,remove broken analyticssigned xinyang xinydevchange proposal design revertsigned xinyang xinydev, , ,None
36,True,mergerequest merge rinkiyakedadmaster replacing,https://api.github.com/repos/HabitRPG/habitica/issues/5866, ,None
37,False,replacingarshsharma signed rinkiyakedad, , ,None
38,False,master replacedarshsharma signed rinkiyakedad, , ,None
39,True,mergemutou request mergemutou,https://api.github.com/repos/HabitRPG/habitica/issues/5840, ,None
40,True,dbfcc mergerequest merge kadel group updategroup slack update,https://api.github.com/repos/HabitRPG/habitica/issues/5858, ,None
41,False,segment guide update, , ,None
42,False,restructure, , ,None
43,False,comment playlist video removing, , ,None
44,False,minor, , ,None
45,False,uincorporate feedback, , ,None
46,False,username slack github mapping, , ,None
47,False,group update, , ,None
48,True,mergerequest merge reylejano closingupdate closing,https://api.github.com/repos/HabitRPG/habitica/issues/5856, ,None
49,False,punctuation, , ,None
50,False,update closing, , ,None
51,True,mergerequest merge boleynsu mastercomment,https://api.github.com/repos/HabitRPG/habitica/issues/5852,help wanted,None
52,True,mergerequest merge yangjunmyfm communitylogging process document structured contribution,https://api.github.com/repos/HabitRPG/habitica/issues/5812, ,None
53,False,contributor informationsigned junyang, , ,None
54,False,update, , ,None
55,False,updatetypoes, , ,None
56,True,mergejustaugustus request merge hyperkubehyperkube deprecated remove release subproject listing,https://api.github.com/repos/HabitRPG/habitica/issues/5850, ,None
57,False,hyperkube deprecated remove release subproject listingsigned stephen augustus, , ,None
58,False,renamecommittee rename product securitysteering decidedcommittee rename productsuggests confusing downstreamcommittee response recommendation securitysigned lhindsgeneratesigned lhindsspelling mistakesigned lhinds, , ,None
59,True,mergerequest merge reasonerjt maintainer velero updategroup velero member update,https://api.github.com/repos/HabitRPG/habitica/issues/5839, ,None
60,False,convention guidance consolidate objectconvention duplicated sectionslightly object differentconsolidating point recent guidancenaming clarifying recommendationguidance object, , ,None
61,False,match current format meeting community update, , ,None
62,True,mergerequest merge verify pravarag documentationgroup verify documentation,https://api.github.com/repos/HabitRPG/habitica/issues/5829,help wanted,None
63,True,mergerequest merge dependency guidancedependency guidance,https://api.github.com/repos/HabitRPG/habitica/issues/5825, ,None
64,False,group verify documentation, , ,None
65,True,mergerequest merge clarify derekwaynecarr charterdowngrade upgrade update charter,https://api.github.com/repos/HabitRPG/habitica/issues/5568, ,None
66,False,mutoucompany floreks, , ,None
67,True,mergerequest merge report rename mrbobbytablesannual standard report rename network conform,https://api.github.com/repos/HabitRPG/habitica/issues/5837, ,None
68,False,annual standard report rename network conform, , ,None
69,True,mergerequest merge masterchecklist broken review,https://api.github.com/repos/HabitRPG/habitica/issues/5834, ,None
70,True,mergerequest merge jeefy emeritusemeritus jeefy status,https://api.github.com/repos/HabitRPG/habitica/issues/5828, ,None
71,False,group velero member updatejiangd veleroremove ashishjiangd signed daniel jiang, , ,None
72,True,mergerequest merge adolfo puerco onboarding carlosadolfo group release slack carlos,https://api.github.com/repos/HabitRPG/habitica/issues/5836,priority: minor,None
73,True,mergerequest merge featureworking feature,https://api.github.com/repos/HabitRPG/habitica/issues/5630, ,None
74,False,release adolfo carlosveytia signed puerco adolfo, , ,None
75,True,mergerequest merge security object reference toumorokoshi featuresecurity object reference adding consideration,https://api.github.com/repos/HabitRPG/habitica/issues/5808, ,General
76,False,checklist broken review, , ,None
77,False,apply suggestion reviewauthored ansari shaansar shamsher, , ,None
78,True,mergeehashman request merge archivearchive channel unused,https://api.github.com/repos/HabitRPG/habitica/issues/5827, ,None
79,True,mergerequest merge process navidshaikhprocess,https://api.github.com/repos/HabitRPG/habitica/issues/5650, ,None
80,False,emeritus jeefy status, , ,None
81,True,mergerequest merge channel ehashman scrubupcoming channel scrub event,https://api.github.com/repos/HabitRPG/habitica/issues/5826, ,None
82,False,archive channel unused, , ,None
83,False,upcoming channel scrub event, , ,None
84,False,dependency guidancesigned srinivas davanum, , ,None
85,True,mergerequest merge minio driver remove nikhitaminio storage remove driver,https://api.github.com/repos/HabitRPG/habitica/issues/5822, ,None
86,True,mergejustaugustus request merge releasepanato adolfo tadeu veytia release carlos,https://api.github.com/repos/HabitRPG/habitica/issues/5807, ,None
87,True,mergerequest merge rficcaglia patchpolicy information update workgroup,https://api.github.com/repos/HabitRPG/habitica/issues/5749, ,None
88,False,break update admin, , ,None
89,False,mentoring resource program update guide workshop contributorsigned dowdney alisonkillen authored, , ,None
90,False,mentoring resource program update guide workshop contributorkillen authored, , ,None
91,False,mentoring resource program update guide workshop contributorsigned dowdney alisonkillen authored, , ,None
92,False,mentoring resource program update guide workshop contributorsigned dowdney alisonkillen authored, , ,None
93,False,minio storage remove driver, , ,None
94,True,mergerequest merge kschumy cluster meeting updatecluster updated meeting,https://api.github.com/repos/HabitRPG/habitica/issues/5620, ,None
95,True,merge ecacearequest merge caseydavenport annual report networkreport annual network,https://api.github.com/repos/HabitRPG/habitica/issues/5707, ,None
96,False,meeting community plumbing network, , ,None
97,True,mergerequest merge report autoscaling gjtempleton updatematch calendar report autoscaling rename,https://api.github.com/repos/HabitRPG/habitica/issues/5819, ,None
98,False,match calendar report autoscaling rename, , ,None
99,True,merge defeabrequest merge annual report autoscaling gjtempletonreport autoscaling annual,https://api.github.com/repos/HabitRPG/habitica/issues/5614, ,None
100,True,mergerequest merge reylejano updateadditional question update,https://api.github.com/repos/HabitRPG/habitica/issues/5813, ,None
101,False,attack update vector question answer, , ,None
102,True,mergerequest merge report mrbobbytables updatematch calendar annual report rename,https://api.github.com/repos/HabitRPG/habitica/issues/5817, ,None
103,False,match calendar annual report rename, , ,None
104,True,mergerequest merge yuikotakadamerge cheatsheet squash translation contributor,https://api.github.com/repos/HabitRPG/habitica/issues/5810, ,None
105,False,tabbysable change updated suggested, , ,None
