No,Valid,Message,Issue-url,Tag,Category
0,False,mergealpha develop branch merge, , ,None
1,False,update alpha extra, , ,None
2,False,update alpha, , ,None
3,False,start updating, , ,None
4,False,asset adding missing, , ,None
5,False,option handling force operation added, , ,None
6,False,renamed classsubproject renamed pgmodeler, , ,None
7,False,signal capture changing pgsqltypewidget minorproperly combo format updated inputdesire, , ,None
8,False,adjustment minor enable scrollbarsviewport entire screen model small, , ,None
9,False,shell split script ditching generating, , ,None
10,False,broken build, , ,None
11,False,adding split script export support, , ,None
12,False,metacharacter schemaparser added, , ,None
13,False,install application fixed checker syntax pgmodeler, , ,None
14,False,mergesplit merge alpha definition branch, , ,None
15,False,pgsqlversions funciton created forced parsestring checkfallback needed postgresql returning versionmalformed version error raisinginterval order class schemageneration split, , ,None
16,False,dabbc mergesplit refactor merge qfile definition branch usage, , ,None
17,False,databasemodel refactored utilsns savefile, , ,None
18,False,databasemodel refectored utilsns savefile, , ,None
19,False,moved coreutilsns function savefile loadfilelibutils utilsns namespace called ordervisible function subprojects, , ,None
20,False,option segfault fixed using coulddatabase input model, , ,None
21,False,created coreutilsns method savefile loadfilerepetitive replace orderexception raise duplicated replacedcoreutilsns savefile, , ,None
22,False,description option fixed outputdatabasemodel minor, , ,None
23,False,process ability cancel export added, , ,None
24,False,databasemodel minor improvement, , ,None
25,False,support generation split addeddatabasemodel method improvingsupport generation split addedmodelexportform, , ,None
26,False,subproject fixed libgui reference, , ,None
27,False,databasemodel saving separated definition object capablecreation correct, , ,None
28,False,saving split starting definition support, , ,None
29,False,create missing startup config pgmodeler, , ,None
30,False,caebb mergealpha indent branch merge, , ,None
31,False,adjustment minor schema, , ,None
32,False,schema pending indentation automatic applied manualadjustment, , ,None
33,False,option create missing recreate config added, , ,None
34,False,mergechange merge alpha folder libgui branch, , ,None
35,False,displaying delete fixedbutton correct, , ,None
36,False,context reorganized source libguidbobjects, , ,None
37,False,subproject starting organize libgui source, , ,None
38,False,reference specific removed pgmodeleruins macos, , ,None
39,False,renamed pgmodeleruins guiutilsnscoreutilsns renamed pgmodelerns, , ,None
40,False,added setting editor containing readonly syntaxsource format highlighting, , ,None
41,False,comment source added, , ,None
42,False,adjustment cursor include minor orderoperation performing, , ,None
43,False,adjustment minor, , ,None
44,False,mergepgmodeler alpha branch merge, , ,None
45,False,according screen general toolbar adjusting widthcausing formatmessage change reverted pgmodeleruinsdisplayed widget correctly, , ,None
46,False,function improvement additional indentation, , ,None
47,False,mergealpha ident branch merge, , ,None
48,False,fixed syntax highlightingadded separator capture attribute nearbyindicate separator schemaparser capturecontinguously appear altogether, , ,None
49,False,display selector readonly added orderedited, , ,None
50,False,support close editor added, , ,None
51,False,adding saving editor indent support, , ,None
52,False,mergealpha syntax branch merge, , ,None
53,False,added schema basic language snippet micro, , ,None
54,False,baseform qwidget version setmainwidgetwidget inserteddialog pgmodeler finishedconfs template loading allows syntax regardinghighlighting, , ,None
55,False,dialog adding pgmodelermodified content emits signalunsaved close alert, , ,None
56,False,adjustment resizing general minimum toolbar minor widthbutton, , ,None
57,False,source improved indentation, , ,None
58,False,support adding indent, , ,None
59,False,build fixed, , ,None
60,False,message schemaparser error improved syntax, , ,None
61,False,minor, , ,None
62,False,widget emiting signaleventwidget reserved notifystate change passing hidden displayed current visility, , ,None
63,False,widget editor handle instance addedconnected signal added notifybutton close widget, , ,None
64,False,saving abort selecteddialog, , ,None
65,False,method schemaparser addedgetcurrentline schemaparsersupport addedadded schema check support syntax, , ,None
66,False,mergepgmodeler syntax branch merge, , ,None
67,False,unformatted return minor ordergroup forcibly defined exceptionmatch, , ,None
68,False,update, , ,None
69,False,specific added, , ,None
70,False,update pgmodeler, , ,None
71,False,window build fixedlibgui fixed error, , ,None
72,False,highlitght multi correctly additionalmodified setting syntax currentlyapply, , ,None
73,False,qmainwindow resize general toolbar button minor improvementproperly pgmodelercliapp method fixedwindow association insert registryenviroment variable fixed checker syntax, , ,None
74,False,github extra error workflow syntax, , ,None
75,False,workflow github error syntax, , ,None
76,False,changed workflow support build branch, , ,None
77,False,missing added, , ,None
78,False,layer causing active fixedadding layer issue invisible inactive, , ,None
79,False,refactored documented methodupdate doxygen minor, , ,None
80,False,specific checker syntax addedpgmodelerapp instance checker class syntax orderstylesheets, , ,None
81,False,executable respective renamed generated subprojectscrashhandler binary pgmodelerscheditor pgmodeler, , ,None
82,False,reenabled highlighter syntax group, , ,None
83,False,group multi fixed comment, , ,None
84,False,updated, , ,None
85,False,blockinfo renamed textblockinfo dedicated moved source class, , ,None
86,False,formatting clear current block, , ,None
87,False,refactoring correctly ordergroup multi identify, , ,None
88,False,scheditor clicking command support added, , ,None
89,False,minor improvement, , ,None
90,False,associate minor scheditor order, , ,None
91,False,comment fixed highlight ordercorrectly, , ,None
92,False,reverting change, , ,None
93,False,aside display change minor orderhighlight syntax, , ,None
94,False,schema micro highlight replacedhighlighting languagedefault restores, , ,None
95,False,fixed syntax highligting, , ,None
96,False,support strikeout attribute addedwrongly fixed highlightingbreak final entire group document multiline, , ,None
97,False,schema start auxiliary creation handling, , ,None
98,False,broken fixed connection asset config, , ,None
99,False,folder missing added crashhandler, , ,None
100,False,script fixed deploymissing added, , ,None
101,False,acacf daefd mergerename alpha branch merge, , ,None
102,False,broken minor fixed reference, , ,None
103,False,subprojects library prefix replacedportuguese renamed, , ,None
104,False,reference executables fixed doxygen library, , ,None
105,False,adding missing, , ,None
106,False,libutils reference fixed deploy script, , ,None
