No,Valid,Message,Issue-url,Tag,Category
0,True,mergerayfoss linux unicode request merge patchstripped window support,https://api.github.com/repos/allenai/allennlp/issues/567, ,None
1,True,eeeec mergescreen rayfoss harden request mergescreen harden,https://api.github.com/repos/allenai/allennlp/issues/568, ,None
2,True,mergemerge kyusung request masterdelay remove random sleep decreased typing,https://api.github.com/repos/allenai/allennlp/issues/560, ,None
3,True,mergemerge master requestkeycode overflow buffer,https://api.github.com/repos/allenai/allennlp/issues/575, ,Risky_resource_management
4,False,keycode overflow bufferrobotjs bceeeddecaedfc octalmagememory sizeof probably writtencgkeycode segment resulting variableweird getting variable unrelatedmaking sizeofclose, , ,Risky_resource_management
5,True,mergemerge rayfoss requestwhitespace,https://api.github.com/repos/allenai/allennlp/issues/1, ,None
6,False,whitespace, , ,None
7,False,mergescreen harden rayfoss merge robotjs branch, , ,None
8,False,quote supressed single expansion, , ,None
9,False,screen hardened, , ,None
10,False,screen hardened, , ,None
11,False,stripped window, , ,None
12,False,mergemerge master branch, , ,None
13,False,updatesleep remove random, , ,None
14,False,update, , ,None
15,True,mergesshpk dependabot octalmage request mergesshpk,https://api.github.com/repos/allenai/allennlp/issues/549, ,None
16,True,mergedependabot extend octalmage request mergeextend,https://api.github.com/repos/allenai/allennlp/issues/550, ,None
17,True,mergedependabot octalmage request merge stringstreamstringstream,https://api.github.com/repos/allenai/allennlp/issues/551, ,None
18,True,merge aabffdependabot octalmage jquery request mergejquery,https://api.github.com/repos/allenai/allennlp/issues/552, ,None
19,False,stringstreamstringstream mhartrelease stringstream mhartcompare commits stringstream mhartsupport dependabot signed, , ,None
20,False,jqueryjqueryrelease jquerycompare commits jquerysupport dependabot signed, , ,None
21,False,extendjustmoon extendjustmoon release extendmaster justmoon changelog extendcompare commits justmoon extendsupport dependabot signed, , ,None
22,False,sshpksshpk joyentsshpk release joyentcompare commits joyent sshpksupport dependabot signed, , ,None
23,True,mergemerge request circuit unicodetapunicode,https://api.github.com/repos/allenai/allennlp/issues/527, ,None
24,False,update, , ,None
25,False,togglekeycode delay, , ,None
26,True,mergemerge request scrolling geraldscrolling window,https://api.github.com/repos/allenai/allennlp/issues/508, ,None
27,False,sleep remove, , ,None
28,False,nan, , ,None
29,False,updateissue conversion, , ,None
30,False,updateparameter missing issue, , ,None
31,False,mergemerge master branch, , ,None
32,False,changelog, , ,None
33,False,bcdfe mergemerge master scrolling branch, , ,None
34,False,merge dfbbffunction allow parameter adding movemousesmoothspeed function allow parameter movement adding movemousesmoothoktapodia bramille bastien authored, , ,None
35,True,merge fefcdmerge additionalkeys request mariadimacontrol additional support numpad right,https://api.github.com/repos/allenai/allennlp/issues/359, ,None
36,False,space instead, , ,None
37,False,deprecation, , ,None
38,False,merge fefcdmerge master additionalkeys branch, , ,None
39,False,merge fefcdmerge master branch, , ,None
40,False,merge fafcamonitor dragmouse support multi mousemovemonitor dragmouse support multi mousemoveoktapodia bramille bastien authored, , ,None
41,False,mergemultiple mouse moving error display windowmultiple mouse moving error display window, , ,None
42,False,mergefiguring actually scancodesfiguring actually scancodesoktapodia bramille bastien authored, , ,None
43,True,mergemerge deathnerd request mastercontrol added right,https://api.github.com/repos/allenai/allennlp/issues/261, ,None
44,False,mergemaster multi merge display branch, , ,None
45,False,mergemerge master scrolling branch, , ,None
46,False,mergemerge master branch, , ,None
47,False,mergemerge master branch, , ,None
48,False,mergemerge master branch, , ,None
49,False,mergemerge master additionalkeys branch, , ,None
50,False,mergemerge master branch, , ,None
51,False,merge ecfdacdeprecated updated function added supportdeprecated updated function added supportmalhotra sidharth authored, , ,None
52,False,deprecation, , ,None
53,False,update package, , ,None
54,False,update, , ,None
55,False,merge ecfdacmerge master branch, , ,None
56,False,mergeupdate configs builderupdate configs builder, , ,None
57,False,update configs builder party, , ,None
58,False,update, , ,None
59,False,first scrolling event improve window, , ,None
60,False,scrolling window, , ,None
61,False,press delay increased revertcommit reverts, , ,None
62,False,release human order keypress, , ,None
63,False,press increased delay, , ,None
64,False,modifier added delay press longer, , ,None
65,False,scancodes needed, , ,None
66,False,nan, , ,None
67,False,virtual instead scancodes, , ,None
68,False,package updated support, , ,None
69,False,updated, , ,None
70,False,update, , ,None
71,False,update, , ,None
72,False,error deprecated added support, , ,None
73,False,update, , ,None
74,False,argument utfvalue local const convert string, , ,None
75,False,deprecated updated function, , ,None
76,False,function value error argument intvalue, , ,None
77,True,mergewinkeyevent deltatiger sendinput request mergewinkeyevent upgrade sendinput,https://api.github.com/repos/allenai/allennlp/issues/432,Good First Issue,None
78,True,mergemerge nornagon requestlocal handle compatibility,https://api.github.com/repos/allenai/allennlp/issues/459, ,None
79,False,speed parameter added mouse change movemousesmooth, , ,None
80,False,local handle compatibility, , ,None
81,True,mergedanielruf request chore cache merge modulechore cache,https://api.github.com/repos/allenai/allennlp/issues/394, ,None
