No,Url,Valid,Message,Issue-url,Tag,Category
0,https://api.github.com/repos/JeffreyWay/laravel-mix/commits/e1871cf35885b5e0bea5a1c3b4c2dd842141fd83,FALSE, 6.0.27, , ,None
1,https://api.github.com/repos/JeffreyWay/laravel-mix/commits/87761b329b0efc4924af9ecc0eb9370c1feeeb7e,FALSE, donâ force require dependency 3050 definitely need way run scenario test suite gahh, , ,None
2,https://api.github.com/repos/JeffreyWay/laravel-mix/commits/da91e7f21ec20a00bc95ace14cdfbc4f9a3e2df1,FALSE, 6.0.26, , ,None
3,https://api.github.com/repos/JeffreyWay/laravel-mix/commits/5b8db299e42f6d2ec5e2cd2ad48f9ce7c35d8141,FALSE, remove .only, , ,None
4,https://api.github.com/repos/JeffreyWay/laravel-mix/commits/0365e84de9b4204bb019fb585e8029b7aa7ab31b,FALSE, fix typo, , ,None
5,https://api.github.com/repos/JeffreyWay/laravel-mix/commits/98fe3efcbe3d98f243eb0517fd34c05b235f278c,FALSE, resolve loader local laravel mix first 3047 npm peer dependency installation put incompatible module top level want load dependency relative mix instead mix doe depend module directly still load top level, , ,None
6,https://api.github.com/repos/JeffreyWay/laravel-mix/commits/420d5d642e3c9a8752d396e75283fe27f0c41e28,FALSE, 6.0.25, , ,None
7,https://api.github.com/repos/JeffreyWay/laravel-mix/commits/d207adbc7bcb3b28e2af2cbd46e00191079c0a85,FALSE, fix dep version 3023, , ,None
8,https://api.github.com/repos/JeffreyWay/laravel-mix/commits/1fddafe7e09ba81157eac28a83e935be617672ff,FALSE, 6.0.24, , ,None
9,https://api.github.com/repos/JeffreyWay/laravel-mix/commits/6fdf6dbb2e0a9bc67350a2e57a0c3284b570f060,FALSE, double load 3018 lazy load dep double load postcss loader already doe pas list cause duplicated plugins inside postcss loader doe duplication routine, , ,None
10,https://api.github.com/repos/JeffreyWay/laravel-mix/commits/8ce7cf6ec4180bd3e9010ea4146d15e2170c7ebd,FALSE, 6.0.23, , ,None
11,https://api.github.com/repos/JeffreyWay/laravel-mix/commits/0ac9dcd29ee7cdd9550d71d8daafcc5abd02a03d,FALSE, tweak spelling tweak 3016, , ,None
12,https://api.github.com/repos/JeffreyWay/laravel-mix/commits/4ad02c158ecbd46842e6a314f6bfe3a2a4a082c4,FALSE, audit fix 3015 pull browsersync type fix audit problem upgrade deps, , ,None
13,https://api.github.com/repos/JeffreyWay/laravel-mix/commits/6043673fc359f4fe7b8ee735e9491828796a7f9e,FALSE, 6.0.22, , ,None
14,https://api.github.com/repos/JeffreyWay/laravel-mix/commits/03b28a90377a9c299da0713de9bae68ac110fc5d,FALSE, revert webpack dev server version change, , ,None
15,https://api.github.com/repos/JeffreyWay/laravel-mix/commits/a1f313d5f840efd9c71342dd727b6bbf5a1a2483,FALSE, 6.0.21, , ,None
16,https://api.github.com/repos/JeffreyWay/laravel-mix/commits/526113e61c49a2f24c53a30ec7ec6e90730f62f7,FALSE, bump dependency, , ,None
17,https://api.github.com/repos/JeffreyWay/laravel-mix/commits/976dccc5c13b366b00a7bc57eaeaca67511cd2b1,FALSE, 6.0.20, , ,None
18,https://api.github.com/repos/JeffreyWay/laravel-mix/commits/57b46525506ff38ae14a4a92ef531a6da1abcabe,FALSE, make vue style loader opt 3007, , ,None
19,https://api.github.com/repos/JeffreyWay/laravel-mix/commits/a6d02e6394ebfb87ece10cce32078d99d029db7c,FALSE, test node instead node 3006 test 16.x instead eol use setup node, , ,None
