No,Valid,Message,Issue-url,Tag,Category
0,True,mergedependabot yiisoft composer dmstr merge requestyiisoft,https://api.github.com/repos/statamic/cms/issues/199, ,None
1,False,yiisoftframework yiisoftrelease framework yiisoftmaster changelog framework yiisoftcompare framework yiisoft commitsdependabot signed support, , ,None
2,True,mergetarinu master request mergewithout implementation adminlte,https://api.github.com/repos/statamic/cms/issues/193, ,None
3,False,position submenu fixedbadge possiblechangelog updated readme, , ,None
4,False,adminlte updated example yiisoft, , ,None
5,False,default changed, , ,None
6,False,updated testing, , ,None
7,False,header displayed fixed incorrectly, , ,None
8,False,collision avoid dmstr changed namespace, , ,None
9,False,helper anymore since adminlte removed, , ,None
10,False,alert updated bootstrap, , ,None
11,False,widget adminlte updated, , ,None
12,False,adminlte updated asset, , ,None
13,False,update adminlte, , ,None
14,False,template updated generator section, , ,None
15,True,mergemaster request merge papyakasmall template update generator,https://api.github.com/repos/statamic/cms/issues/182,ui,None
16,False,small template update generator, , ,None
17,False,update, , ,None
18,True,edfac mergepatch request merge sashsvamircreate,https://api.github.com/repos/statamic/cms/issues/173, ,None
19,False,create, , ,None
20,False,dependency removed, , ,None
21,False,optional dependency removed, , ,None
22,True,mergepatch sonoradoddb request mergeupdate,https://api.github.com/repos/statamic/cms/issues/172, ,None
23,False,updatechange awesome version, , ,None
24,True,mergerequest merge ppetpadriewoffset unitialized,https://api.github.com/repos/statamic/cms/issues/171,bug,None
25,False,offset unitialized, , ,None
26,True,mergestatic class merge request bscheshirwork prefixupdate,https://api.github.com/repos/statamic/cms/issues/168, ,None
27,False,updateiconclassprefix redefine option child, , ,None
28,False,nan, , ,None
29,False,update, , ,None
30,False,updated, , ,None
31,False,option manually removed, , ,None
32,False,mergefeature branch option merge default, , ,None
33,False,added folder, , ,None
34,False,added, , ,None
35,False,added dmstr asset adminlte issue, , ,None
36,False,added expand testing collapse, , ,None
37,False,option default added, , ,None
38,False,environment updated, , ,None
39,False,refactored phundament testing example, , ,None
40,False,updated testing setup, , ,None
41,False,update, , ,None
42,False,update, , ,None
43,True,mergemaster robwent request merge,https://api.github.com/repos/statamic/cms/issues/144, ,None
44,True,mergerobwent request merge,https://api.github.com/repos/statamic/cms/issues/1, ,None
45,False,nan, , ,None
46,False,update, , ,None
47,False,matrix compatibility, , ,None
48,False,toggle fixed, , ,None
49,True,mergepatch request yuyangame mergetoggle fixed,https://api.github.com/repos/statamic/cms/issues/134,bug,None
50,True,mergepatch request yuyangame mergetoggle fixed,https://api.github.com/repos/statamic/cms/issues/135,bug,None
51,False,toggle fixed, , ,None
52,False,toggle fixed, , ,None
53,False,update, , ,None
54,False,version updated constraint filename adminlte changed, , ,None
55,True,mergemaster request merge zertexfilename changed,https://api.github.com/repos/statamic/cms/issues/130, ,None
56,False,updated, , ,None
57,False,filename changedfilename changed almasaeed, , ,None
58,False,disabling loading bundled asset, , ,None
59,False,bootstrap updated constraint since include, , ,None
60,False,hrefs empty improved rendering, , ,None
61,False,refactoring, , ,None
62,False,refactoring added prefix label, , ,None
63,False,description section fixed error, , ,None
64,True,mergemaster request merge papyakatemplate generator,https://api.github.com/repos/statamic/cms/issues/115,enhancement,None
65,False,readme, , ,None
66,False,change folder hierarchy, , ,None
67,False,small, , ,None
68,False,comment remove, , ,None
69,False,template generator, , ,None
70,True,fdfcda mergederekisbusy request mergeisitemactive allow nested method,https://api.github.com/repos/statamic/cms/issues/109, ,None
71,False,mergemaster merge branch, , ,None
72,False,updated example, , ,None
73,False,iconclassprefix option updated, , ,None
74,False,updated readme, , ,None
75,False,update, , ,None
76,False,index, , ,None
77,False,isitemactive allow nested method, , ,None
78,False,mergemerge commit, , ,None
79,True,cfbfba mergeplugin merge asset request mikehaertlplugin example asset improve issue,https://api.github.com/repos/statamic/cms/issues/103, ,None
80,True,plugin example asset improve issue,https://api.github.com/repos/statamic/cms/issues/103, ,None
81,False,default option added, , ,None
82,False,adminlte added section plugins, , ,None
83,False,update, , ,None
84,False,added parameter, , ,None
85,False,composer updated description keywords, , ,None
86,False,mergemerge eeaefafafcedff commit, , ,None
