No,Valid,Message,Issue-url,Tag,Category
0,False,entry mention sroll component plugin focusedsroll component focused entryimplemented scrollintoview fixing jsdom, , ,None
1,False,react storybookreact storybook storybookjsstorybookjs storybook releasechangelog storybook storybookjsreact storybook storybookjs commitsupdated dependencyreact dependency storybookdependency direct developmentupdate version patch semversigned support dependabotauthored dependabot, , ,None
2,False,stagedstaged okonetstaged okonet releasestaged compare okonet commitsupdated dependencystaged dependencydependency direct developmentupdate minor version semversigned support dependabotauthored dependabot, , ,None
3,False,rolluprolluprollup releasechangelog rollup masterrollup compare commitsupdated dependencyrollup dependencydependency direct developmentupdate version patch semversigned support dependabotauthored dependabot, , ,None
4,False,kulshekharrelease kulshekharchangelog master kulshekharcompare kulshekhar commitsupdated dependencydependencydependency direct developmentupdate version patch semversigned support dependabotauthored dependabot, , ,None
5,False,babelpackage babelbabel releasechangelog babelpackage babel commitsupdated dependencybabel dependencydependency direct developmentupdate version patch semversigned support dependabotauthored dependabot, , ,None
6,False,babel presetpackage babel presetbabel releasechangelog babelpackage babel preset commitsupdated dependencybabel dependency presetdependency direct developmentupdate version patch semversigned support dependabotauthored dependabot, , ,None
7,False,semicolon missing, , ,None
8,False,eslint disable build, , ,None
9,False,definition loader fixing, , ,None
10,False,typescript parser eslintpackage typescript parser eslinttypescript eslint releasechangelog master typescript parser eslint packagetypescript commits parser eslint packageupdated dependencytypescript parser dependency eslintdependency direct developmentupdate version patch semversigned support dependabotauthored dependabot, , ,None
11,False,typescript eslint plugintypescript package eslint plugintypescript eslint releasechangelog master typescript plugin eslint packagetypescript commits plugin eslint packageupdated dependencytypescript dependency eslint plugindependency direct developmentupdate version patch semversigned support dependabotauthored dependabot, , ,None
12,False,toolbar blocktypeselect change pluginchangefunctional component convertchange poppertriangle fixingsample storybook adjustchangeloganimationcomment, , ,None
13,False,eslinteslinteslint releasechangelog master eslinteslint compare commitsupdated dependencyeslint dependencydependency direct developmentupdate minor version semversigned support dependabotauthored dependabot, , ,None
14,False,testing event librarytesting event librarytesting event release librarytesting changelog event librarycommits testing library compare eventupdated dependencytesting event dependency librarydependency direct developmentupdate minor version semversigned support dependabotauthored dependabot, , ,None
15,False,resolve rollup pluginresolve rollup plugin plugins packageplugins rollup releasechangelog master resolve rollup plugins packagecommits resolve rollup plugins packageupdated dependencyresolve rollup dependency plugindependency direct developmentupdate version patch semversigned support dependabotauthored dependabot, , ,None
16,False,rolluprolluprollup releasechangelog rollup masterrollup compare commitsupdated dependencyrollup dependencydependency direct developmentupdate version patch semversigned support dependabotauthored dependabot, , ,None
17,False,stagedstaged okonetstaged okonet releasestaged compare okonet commitsupdated dependencystaged dependencydependency direct developmentupdate version patch semversigned support dependabotauthored dependabot, , ,None
18,False,typescript eslint plugintypescript package eslint plugintypescript eslint releasechangelog master typescript plugin eslint packagetypescript commits plugin eslint packageupdated dependencytypescript dependency eslint plugindependency direct developmentupdate version patch semversigned support dependabotauthored dependabot, , ,None
19,False,typescript parser eslintpackage typescript parser eslinttypescript eslint releasechangelog master typescript parser eslint packagetypescript commits parser eslint packageupdated dependencytypescript parser dependency eslintdependency direct developmentupdate version patch semversigned support dependabotauthored dependabot, , ,None
20,False,immutable revertreverts commit, , ,None
21,False,rolluprolluprollup releasechangelog rollup masterrollup compare commitsupdated dependencyrollup dependencydependency direct developmentupdate version patch semversigned support dependabotauthored dependabot, , ,None
22,False,readme brokenreadme brokentable alignment, , ,None
