No,Valid,Message,Issue-url,Tag,Category
0,False,error fixed realip, , ,None
1,True,faefa mergerequest eslint renovate binaryify mergedependency eslint update chore,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1254, ,None
2,True,mergebinaryify renovate request mergedependency update chore,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1260, ,None
3,True,adfadc mergerequest typescript renovate binaryify mergetypescript dependency update chore,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1271, ,None
4,True,mergerequest husky renovate binaryify mergehusky dependency update chore,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1280, ,None
5,True,mergerequest renovate agent binaryify proxy mergedependency agent proxy update,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1288, ,None
6,True,mergerequest staged renovate binaryify mergestaged dependency update chore,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1291, ,None
7,False,dependency eslint update chore, , ,None
8,False,update, , ,None
9,False,error, , ,None
10,True,mergerequest merge master,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1293, ,None
11,False,nan, , ,None
12,False,staged dependency update chore, , ,None
13,False,dependency agent proxy update, , ,None
14,False,dependency update chore, , ,None
15,True,mergewoomai request merge master,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1285, ,None
16,False,nan, , ,None
17,False,husky dependency update chore, , ,None
18,False,typescript dependency update chore, , ,None
19,True,mergepatch ceabqw request mergeupdate,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1273, ,None
20,True,mergeblooddark request merge master,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1275, ,None
21,False,nan, , ,None
22,False,update, , ,None
23,True,mergemaster request merge moonrailgunproblem chrome request samesite,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1269, ,None
24,False,problem chrome request samesitedefault cookie chrome samesitedisable deploy policy samesitedetail checkout chromethread chrome releasecookie change samesitedetail checkoutcookie header samesite, , ,None
25,False,update, , ,None
26,True,mergebinaryify renovate request mergedependency update chore,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1253, ,None
27,False,dependency update chore, , ,None
28,False,update, , ,None
29,False,config update eslint, , ,None
30,False,error eslint, , ,None
31,True,mergeloader request espower intelli renovate binaryify mergeloader update espower chore intelli dependency,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1192, ,None
32,True,mergerequest typescript renovate binaryify mergetypescript dependency update chore,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1194, ,None
33,True,mergebinaryify renovate request mergedependency update chore,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1202, ,None
34,True,mergemocha request renovate binaryify mergemocha dependency update chore,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1244, ,None
35,True,mergerequest eslint config renovate prettier binaryify mergeupdate eslint chore dependency prettier config,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1245, ,None
36,True,mergerequest merge master,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1252, ,None
37,False,error eslint, , ,None
38,False,nan, , ,None
39,False,delete workspace, , ,None
40,False,nan, , ,None
41,False,nan, , ,None
42,False,nan, , ,None
43,False,nan, , ,None
44,False,nan, , ,None
45,True,mergerequest merge master,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1248, ,None
46,False,nan, , ,None
47,False,update eslint chore dependency prettier config, , ,None
48,False,typescript dependency update chore, , ,None
49,False,mocha dependency update chore, , ,None
50,False,dependency update chore, , ,None
51,False,nan, , ,None
52,True,mergerequest merge master,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1246, ,None
53,False,mergebinaryify branch merge master, , ,None
54,False,nan, , ,None
55,False,docker, , ,None
56,False,loader update espower chore intelli dependency, , ,None
57,True,mergeprettier request eslint renovate plugin binaryify mergeprettier update eslint chore dependency plugin,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1243, ,None
58,False,prettier update eslint chore dependency plugin, , ,None
59,True,merge ffbaerequest greenhat merge masterdocker,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1241, ,None
60,False,import husky chore, , ,None
61,False,nan, , ,None
62,False,nan, , ,None
63,False,reasonable dockerfile chore, , ,None
64,False,encryption without request based, , ,None
65,True,mergerequest staged renovate binaryify mergedependency update staged,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1226, ,None
66,True,fbead ecbfe mergerequest renovate prettier binaryify mergeprettier dependency update,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1230, ,None
67,True,mergevulnerability lodash request renovate binaryify mergelodash dependency security update,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1229, ,General
68,True,mergedependabot lodash request binaryify mergelodash,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1234, ,None
69,False,lodashlodashlodash releaselodash commits comparedependabot signed support, , ,None
70,False,prettier dependency update, , ,None
71,False,lodash dependency security update, , ,General
72,False,dependency update staged, , ,None
73,False,nan, , ,None
74,False,false cursor, , ,None
75,False,update, , ,None
76,False,update, , ,None
77,False,nan, , ,None
78,False,nan, , ,None
79,True,mergevulnerability netmask request renovate binaryify mergenetmask dependency security update,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1186, ,General
80,False,netmask dependency security update, , ,General
81,True,eccdf mergevulnerability request renovate binaryify mergedependency security update,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1183, ,General
82,True,mergebinaryify request merge dependabot,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1184, ,None
83,False,yargsyargs releasemaster yargs changelogcommits yargsdependabot signed support, , ,None
84,False,dependency security update, , ,General
85,True,mergebinaryify renovate request mergedependency update,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1166, ,None
86,True,dffbf mergerequest eslint renovate plugin binaryify mergeplugin dependency update eslint,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1168, ,None
87,True,mergemocha request renovate binaryify mergemocha dependency update,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1171, ,None
88,True,merge baeddbrequest eslint renovate binaryify mergedependency update eslint,https://api.github.com/repos/SwiftyJSON/SwiftyJSON/issues/1172, ,None
89,False,dependency update, , ,None
90,False,dependency update eslint, , ,None
