No,Valid,Message,Issue-url,Tag,Category
0,False,nan, , ,None
1,False,nan, , ,None
2,False,nan, , ,None
3,False,nan, , ,None
4,False,nan, , ,None
5,False,update, , ,None
6,False,nan, , ,None
7,False,nan, , ,None
8,False,traffic, , ,None
9,False,nan, , ,None
10,False,valid remove, , ,None
11,False,nan, , ,None
12,False,nan, , ,None
13,False,nan, , ,None
14,False,nan, , ,None
15,False,nan, , ,None
16,False,nan, , ,None
17,False,nan, , ,None
18,False,nan, , ,None
19,False,nan, , ,None
20,False,nan, , ,None
21,False,nan, , ,None
22,False,update workflow, , ,None
23,False,nan, , ,None
24,False,schedule, , ,None
25,False,nan, , ,None
26,False,update, , ,None
27,False,nan, , ,None
28,False,build resume adding, , ,None
29,False,nan, , ,None
30,False,modify update, , ,None
31,False,delete, , ,None
32,False,nan, , ,None
33,False,nan, , ,None
34,False,nan, , ,None
35,False,secret change, , ,None
36,False,nan, , ,None
37,False,nan, , ,None
38,False,nan, , ,None
39,False,regex boundary revert, , ,None
40,False,modify, , ,None
41,False,nan, , ,None
42,False,update, , ,None
43,False,nan, , ,None
44,False,nan, , ,None
45,False,nan, , ,None
46,False,nan, , ,None
47,False,modify update readme, , ,None
48,False,nan, , ,None
49,False,travis deprecateclose, , ,None
50,False,nan, , ,None
51,False,robot prepare, , ,None
52,False,nan, , ,None
53,False,commit deploy, , ,None
54,False,check numbering version, , ,None
55,False,check numbering version, , ,None
56,False,check numbering build, , ,None
57,False,check numbering build, , ,None
58,False,check regex referrers creation format, , ,None
59,False,robot generate, , ,None
60,False,workflow generate, , ,None
61,False,deploy, , ,None
62,False,number tracker build, , ,None
63,False,workflow, , ,None
64,False,travis workflow ngxblocker setup, , ,None
65,False,working travis workflow isolate, , ,None
66,False,stage travis workflow ngxblocker setup, , ,None
67,False,travis workflow stage, , ,None
68,False,travis workflow stage, , ,None
69,False,travis workflow stage, , ,None
70,False,travis workflow stage, , ,None
71,False,travis workflow stage, , ,None
72,False,travis workflow stage, , ,None
73,False,travis workflow stage, , ,None
74,False,travis workflow stage, , ,None
75,False,travis workflow stage, , ,None
76,False,travis workflow blacklist debug, , ,None
77,False,travis workflow blacklist debug, , ,None
78,False,travis workflow blacklist debug, , ,None
79,False,travis workflow blacklist debug, , ,None
80,False,travis workflow blacklist debug, , ,None
81,False,travis workflow blacklist debug, , ,None
82,False,travis workflow, , ,None
83,False,travis workflow, , ,None
84,False,travis workflow, , ,None
85,False,travis workflow, , ,None
86,False,travis workflow, , ,None
87,False,travis workflow, , ,None
88,False,travis workflow, , ,None
89,False,travis workflow, , ,None
90,False,travis workflow, , ,None
91,False,travis workflow, , ,None
92,False,travis workflow stage, , ,None
93,False,travis update workflow, , ,None
94,False,travis update workflow, , ,None
95,False,travis update workflow, , ,None
96,False,travis update workflow, , ,None
97,False,travis update workflow, , ,None
98,False,travis update workflow, , ,None
99,False,travis update workflow, , ,None
100,False,travis update workflow, , ,None
101,False,travis update workflow, , ,None
102,False,travis update workflow, , ,None
103,False,travis update workflow, , ,None
104,False,travis update workflow, , ,None
105,False,travis update workflow, , ,None
106,False,travis update workflow, , ,None
107,False,travis update workflow, , ,None
108,False,travis update workflow, , ,None
109,False,travis update workflow, , ,None
110,False,travis update workflow, , ,None
111,False,travis update workflow, , ,None
112,False,travis update workflow, , ,None
113,False,travis update workflow, , ,None
114,False,travis update workflow, , ,None
115,False,travis update workflow, , ,None
116,False,travis update workflow, , ,None
117,False,travis update workflow, , ,None
118,False,travis update workflow, , ,None
119,False,travis update workflow, , ,None
120,False,travis update workflow, , ,None
121,False,travis update workflow, , ,None
122,False,travis update workflow, , ,None
123,False,travis update workflow, , ,None
124,False,travis update workflow, , ,None
125,False,travis update workflow, , ,None
126,False,travis update workflow, , ,None
127,False,travis update workflow, , ,None
128,False,travis update workflow, , ,None
129,False,travis update workflow, , ,None
130,False,update workflow, , ,None
131,False,update workflow, , ,None
132,False,folder remove, , ,None
133,False,update workflow, , ,None
134,False,update, , ,None
135,False,nan, , ,None
136,False,nan, , ,None
137,False,nan, , ,None
138,False,travis update token, , ,None
139,False,nan, , ,None
140,False,traffic, , ,None
141,False,nan, , ,None
142,False,update, , ,None
143,False,nan, , ,None
144,False,globalblacklist close updating, , ,None
145,False,nan, , ,None
146,False,update, , ,None
147,False,nan, , ,None
148,False,nan, , ,None
149,False,nan, , ,None
150,False,nan, , ,None
151,False,nan, , ,None
152,False,nan, , ,None
153,False,duplicated nginx remove mainline, , ,None
154,False,nan, , ,None
155,False,removed, , ,None
156,False,mergemitchellkrogza master blocker merge branch ultimate nginxworking travis remove merge, , ,None
157,False,nginx, , ,None
158,False,nan, , ,None
159,False,restarts nginx, , ,None
160,False,restarts nginx, , ,None
161,False,restarts nginx, , ,None
162,False,netstat, , ,None
163,False,nginx, , ,None
164,False,nginx, , ,None
165,False,nginx, , ,None
166,False,nginx, , ,None
167,False,nginx switch, , ,None
168,False,nginx switch, , ,None
169,False,debug, , ,None
170,False,debug, , ,None
171,False,debug, , ,None
172,False,disable, , ,None
173,False,debug, , ,None
174,False,debug, , ,None
175,False,testing failure continue, , ,None
176,False,testing failure continue, , ,None
177,False,testing failure continue, , ,None
178,False,nginx starting debug, , ,None
179,False,nginx remove existing purge, , ,None
180,False,status nginx, , ,None
181,False,nginx start, , ,None
182,False,folder, , ,None
183,False,folder, , ,None
184,False,location, , ,None
185,False,folder nginx location, , ,None
186,False,folder nginx location, , ,None
187,False,location folder nginx debug, , ,None
188,False,install nginx, , ,None
189,False,xterm generate, , ,None
190,False,xterm generate, , ,None
191,False,source bashrc, , ,None
192,False,syntax, , ,None
193,False,syntax, , ,None
194,False,xterm, , ,None
195,False,nan, , ,None
196,False,install remove, , ,None
197,False,generateinstall, , ,None
198,False,dependency change generate, , ,None
199,False,scriptgenerate, , ,None
200,False,generate, , ,None
201,False,generate, , ,None
202,False,generate, , ,None
203,False,installs, , ,None
204,False,nan, , ,None
205,False,nan, , ,None
206,False,nan, , ,None
207,False,trigger travis switch build, , ,None
208,False,regex boundary format, , ,None
209,False,regex boundary revert, , ,None
210,False,update, , ,None
211,False,nan, , ,None
212,False,referrers, , ,None
213,False,nan, , ,None
214,False,update, , ,None
215,False,nan, , ,None
216,False,nan, , ,None
217,False,screpybot, , ,None
218,False,nan, , ,None
219,False,nan, , ,None
220,False,update, , ,None
221,False,nan, , ,None
222,False,nan, , ,None
223,False,nan, , ,None
224,False,update, , ,None
225,False,nan, , ,None
226,False,update, , ,None
227,False,nan, , ,None
228,False,analysis, , ,None
229,False,nan, , ,None
230,False,limited update, , ,None
231,False,nan, , ,None
232,True,mergeatastycookie patch request mergeupdate,https://api.github.com/repos/mitchellkrogza/nginx-ultimate-bad-bot-blocker/issues/434, ,None
233,False,nan, , ,None
234,False,update, , ,None
235,False,nan, , ,None
236,False,nan, , ,None
237,False,nan, , ,None
238,False,update, , ,None
239,False,nan, , ,None
240,False,referrers, , ,None
241,False,nan, , ,None
242,False,update, , ,None
243,False,nan, , ,None
244,False,nan, , ,None
245,False,update, , ,None
246,False,nan, , ,None
247,False,referrers, , ,None
248,False,nan, , ,None
249,False,referrers, , ,None
250,False,nan, , ,None
251,False,nan, , ,None
252,False,traffic, , ,None
253,False,nan, , ,None
254,False,update, , ,None
255,False,nan, , ,None
256,False,nan, , ,None
257,False,nan, , ,None
258,False,update, , ,None
259,False,nan, , ,None
260,False,update, , ,None
261,False,nan, , ,None
262,False,nan, , ,None
263,False,update, , ,None
264,False,nan, , ,None
265,False,nan, , ,None
266,False,nan, , ,None
267,False,update cloudflare, , ,None
268,False,nan, , ,None
269,False,update, , ,None
270,False,nan, , ,None
271,False,nan, , ,None
272,False,update, , ,None
273,False,nan, , ,None
274,False,update, , ,None
275,False,nan, , ,None
276,False,nan, , ,None
277,False,nan, , ,None
278,False,nan, , ,None
279,False,nan, , ,None
280,False,nan, , ,None
281,False,nan, , ,None
282,False,update, , ,None
283,False,nan, , ,None
284,False,nan, , ,None
285,False,update, , ,None
286,False,nan, , ,None
287,False,nan, , ,None
288,False,update, , ,None
289,False,nan, , ,None
290,False,nan, , ,None
291,False,update, , ,None
292,False,update, , ,None
293,False,nan, , ,None
294,False,nan, , ,None
295,False,nan, , ,None
296,False,update, , ,None
297,False,nan, , ,None
298,True,mergemaster request mergereferral spammy,https://api.github.com/repos/mitchellkrogza/nginx-ultimate-bad-bot-blocker/issues/431, ,None
299,False,nan, , ,None
300,True,mergepatch xopez request mergeupdate cloudflare,https://api.github.com/repos/mitchellkrogza/nginx-ultimate-bad-bot-blocker/issues/426, ,None
301,False,nan, , ,None
302,False,update, , ,None
303,False,nan, , ,None
304,False,update cloudflare, , ,None
305,False,nan, , ,None
306,False,nan, , ,None
307,False,update, , ,None
308,False,nan, , ,None
309,False,nan, , ,None
310,False,nan, , ,None
311,False,nan, , ,None
312,False,nan, , ,None
313,False,nan, , ,None
314,False,nan, , ,None
315,False,update, , ,None
316,False,nan, , ,None
317,False,nan, , ,None
318,False,update, , ,None
319,False,nan, , ,None
320,False,nan, , ,None
321,False,updatelinking image, , ,None
322,False,nan, , ,None
323,False,nan, , ,None
324,False,traffic, , ,None
325,False,nan, , ,None
326,False,update, , ,None
327,False,referral spammy, , ,None
328,False,nan, , ,None
329,False,traffic, , ,None
330,False,nan, , ,None
331,False,nan, , ,None
332,False,updatetraffic, , ,None
333,False,nan, , ,None
334,False,update, , ,None
335,False,nan, , ,None
336,False,nan, , ,None
337,False,updatetraffic, , ,None
338,False,nan, , ,None
339,False,nan, , ,None
340,False,updatetraffic, , ,None
341,False,nan, , ,None
342,False,nan, , ,None
343,False,nan, , ,None
344,False,update, , ,None
345,False,nan, , ,None
346,False,nan, , ,None
347,False,update, , ,None
348,False,nan, , ,None
349,False,nan, , ,None
350,False,nan, , ,None
351,False,nan, , ,None
352,False,update, , ,None
353,False,nan, , ,None
354,False,update, , ,None
355,False,nan, , ,None
356,False,nan, , ,None
357,False,update, , ,None
358,False,nan, , ,None
359,False,update, , ,None
360,False,update, , ,None
361,False,nan, , ,None
362,False,nan, , ,None
363,False,close, , ,None
364,False,nan, , ,None
365,False,update, , ,None
366,False,nan, , ,None
367,False,nan, , ,None
368,False,nan, , ,None
369,False,update, , ,None
370,False,nan, , ,None
371,False,update, , ,None
372,False,nan, , ,None
373,False,fetch removemitchellkrogza blocker ultimate issue apache, , ,None
374,False,nan, , ,None
375,False,nan, , ,None
376,False,update, , ,None
377,False,referrers update, , ,None
378,False,update, , ,None
379,False,nan, , ,None
380,False,update, , ,None
381,False,update, , ,None
382,False,referrers update, , ,None
383,False,nan, , ,None
384,False,string random detect, , ,None
385,False,update custom black, , ,None
386,False,nan, , ,None
387,False,update, , ,None
388,False,nan, , ,None
389,False,update, , ,None
390,False,update, , ,None
391,False,update agent, , ,None
392,False,nan, , ,None
393,False,update, , ,None
394,False,update agent, , ,None
395,False,nan, , ,None
396,False,update, , ,None
397,False,nan, , ,None
398,False,update, , ,None
399,False,nan, , ,None
400,False,update, , ,None
401,False,nan, , ,None
402,False,nan, , ,None
403,False,update, , ,None
404,False,nan, , ,None
405,False,nan, , ,None
406,False,updatextraffic, , ,None
407,False,nan, , ,None
408,False,nan, , ,None
409,False,update, , ,None
410,False,nan, , ,None
411,False,update, , ,None
412,False,nan, , ,None
413,False,nan, , ,None
414,False,nan, , ,None
415,False,nan, , ,None
416,False,update cloudflare, , ,None
417,False,nan, , ,None
418,False,nan, , ,None
419,False,update, , ,None
420,False,nan, , ,None
421,False,nan, , ,None
422,False,nan, , ,None
423,False,nan, , ,None
424,False,update, , ,None
425,False,nan, , ,None
426,False,nan, , ,None
427,False,referrers updatemitchellkrogza nginx ultimate blocker, , ,None
428,False,nan, , ,None
429,True,mergepatch doomedraven request mergethanks already daily censysinspect doomedraven blockedcensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatiblecensysinspect xxxxxx mozilla compatible,https://api.github.com/repos/mitchellkrogza/nginx-ultimate-bad-bot-blocker/issues/423, ,None
430,False,nan, , ,None
431,False,referrers updatemitchellkrogza nginx ultimate blocker, , ,None
432,False,nan, , ,None
433,True,mergerequest mergevelen cocolyze zoombotthank,https://api.github.com/repos/mitchellkrogza/nginx-ultimate-bad-bot-blocker/issues/420, ,None
434,False,nan, , ,None
435,True,mergemaster request mergereferral spammy,https://api.github.com/repos/mitchellkrogza/nginx-ultimate-bad-bot-blocker/issues/421, ,None
436,False,nan, , ,None
437,False,referral remove, , ,None
438,False,censysinspectcensysinspect mozilla compatible, , ,None
439,False,referral spammy, , ,None
440,False,updateaddingcocolyzebot cocolyze mozilla compatiblewhatever always given cloudflare tried different access crawler network identify locationzoombot linkbot different liknbot agentpaying available given information informed websitevelen mozilla compatiblecrawling google obeying website, , ,None
441,True,mergemitchellkrogza master request mergeupdating,https://api.github.com/repos/mitchellkrogza/nginx-ultimate-bad-bot-blocker/issues/1, ,None
442,False,nan, , ,None
443,False,updatemitchellkrogza nginx ultimate blockermitchellkrogza nginx ultimate blocker, , ,None
444,False,nan, , ,None
445,False,updatemitchellkrogza nginx ultimate blocker, , ,None
446,False,nan, , ,None
447,True,adcfafb mergemitchellkrogza revert merge patch requestupdate revert,https://api.github.com/repos/mitchellkrogza/nginx-ultimate-bad-bot-blocker/issues/418, ,None
448,False,update revert, , ,None
449,False,nan, , ,None
450,False,nan, , ,None
451,False,nan, , ,None
452,False,updatereferrers spammy, , ,None
453,False,nan, , ,None
454,False,nan, , ,None
455,False,nan, , ,None
456,False,nan, , ,None
457,False,updatereferrers spammy, , ,None
458,False,nan, , ,None
459,False,nan, , ,None
460,False,updateimage hotlinking, , ,None
461,False,nan, , ,None
462,False,nan, , ,None
463,False,updatelinking another image wallpaper, , ,None
464,False,nan, , ,None
465,False,updatesneaky domain another redirect xtraffic, , ,None
466,False,nan, , ,None
467,False,updatepesky crawler another pandalytics, , ,None
468,False,nan, , ,None
469,False,nan, , ,None
470,False,nan, , ,None
471,False,update, , ,None
472,False,nan, , ,None
473,False,nan, , ,None
474,False,nan, , ,None
475,False,update, , ,None
476,False,nan, , ,None
477,False,update, , ,None
478,False,nan, , ,None
479,False,update, , ,None
480,False,nan, , ,None
481,True,mergeupdate configurable request mergeupdate nginx configurable,https://api.github.com/repos/mitchellkrogza/nginx-ultimate-bad-bot-blocker/issues/410, ,None
482,False,update nginx configurable, , ,None
483,False,nan, , ,None
484,False,update comment response, , ,None
485,False,nan, , ,None
486,False,nan, , ,None
487,False,updateredirect xtraffic, , ,None
488,False,nan, , ,None
489,False,nan, , ,None
490,False,nan, , ,None
491,False,nan, , ,None
492,False,update, , ,None
493,False,nan, , ,None
494,False,nan, , ,None
495,False,nan, , ,None
496,False,nan, , ,None
497,False,nan, , ,None
498,False,nan, , ,None
499,False,nan, , ,None
