No,Valid,Message,Issue-url,Tag,Category
0,True,nan,https://api.github.com/repos/cocos-creator/example-cases/issues/12, ,None
1,False,warning fixing, , ,None
2,True,refactoring count,https://api.github.com/repos/cocos-creator/example-cases/issues/12, ,None
3,True,adapting,https://api.github.com/repos/cocos-creator/example-cases/issues/21, ,None
4,True,trying build triggered improve vehicle fixing,https://api.github.com/repos/cocos-creator/example-cases/issues/3, ,None
5,True,adapting,https://api.github.com/repos/cocos-creator/example-cases/issues/21, ,None
6,True,adapting,https://api.github.com/repos/cocos-creator/example-cases/issues/21, ,None
7,False,saving randomness state changing issue, , ,None
8,True,including small refactoring workaround vehicle,https://api.github.com/repos/cocos-creator/example-cases/issues/12, ,None
9,False,warning fixing, , ,None
10,False,close, , ,None
11,False,fixed, , ,None
12,False,nan, , ,None
13,True,adding summary output,https://api.github.com/repos/cocos-creator/example-cases/issues/21, ,None
14,True,adding adapting,https://api.github.com/repos/cocos-creator/example-cases/issues/21, ,None
15,False,warning fixing, , ,None
16,True,reverse direction refactoring handling fixing,https://api.github.com/repos/cocos-creator/example-cases/issues/12, ,None
17,False,return fixing value example, , ,None
18,False,drtonline, , ,None
19,False,drtonline, , ,None
20,True,drtonline,https://api.github.com/repos/cocos-creator/example-cases/issues/8793, ,None
21,False,drtonline option, , ,None
22,False,drtonline option verbose changed debug, , ,None
23,False,default option remove, , ,None
24,False,minor, , ,None
25,False,updated getlanepos, , ,None
26,False,fixed, , ,None
27,False,updated, , ,None
28,False,addendum, , ,None
29,False,minor, , ,None
30,False,updated, , ,None
31,False,member friendlypos pointofinterest, , ,None
32,False,updated, , ,None
33,False,function updated getlanepos, , ,None
34,False,updated, , ,None
35,False,support, , ,None
36,False,fixed, , ,None
37,False,dotted problem fixed boundary, , ,None
38,False,fixed, , ,None
39,False,check added method number, , ,None
40,False,check added method number matrix, , ,None
41,False,fixed, , ,None
42,False,fixed, , ,None
43,False,patching expected, , ,None
44,False,fixed, , ,None
45,False,problem fixed, , ,None
46,False,updated, , ,None
47,False,update minor, , ,None
48,False,update minor, , ,None
49,True,fixing external,https://api.github.com/repos/cocos-creator/example-cases/issues/2, ,None
50,False,updated, , ,None
51,False,patching expected result, , ,None
52,False,nan, , ,None
53,False,added, , ,None
54,False,added, , ,None
55,False,trying params signal fixing crash, , ,None
56,False,added, , ,None
57,False,patching netedit expected, , ,None
58,False,patching netedit expected, , ,None
59,False,patching expected result, , ,None
60,False,nan, , ,None
61,False,updated, , ,None
62,False,patching netedit expected, , ,None
63,False,nan, , ,None
64,False,added, , ,None
65,False,updated, , ,None
66,False,disabled certain, , ,None
67,False,nan, , ,None
68,False,added, , ,None
69,False,patching netedit expected, , ,None
70,False,patching expected result, , ,None
71,False,addendum, , ,None
72,False,patching expected result, , ,None
73,False,nan, , ,None
74,False,added, , ,None
75,False,patching netedit expected, , ,None
76,False,patching netedit expected, , ,None
77,False,update result original, , ,None
78,False,distance filter opposite lateral driving, , ,None
79,False,problem fixed, , ,None
80,False,updated, , ,None
81,False,updated, , ,None
82,False,checkoutput patching netedit expected, , ,None
83,False,checkoutput patching netedit expected, , ,None
84,False,polys support, , ,None
85,False,space support, , ,None
86,False,updated, , ,None
87,False,updated, , ,None
88,False,patching netedit space expected, , ,None
89,False,position space instead, , ,None
90,False,patching expected result, , ,None
91,False,corrected, , ,None
92,False,patching expected result, , ,None
93,False,patching expected result, , ,None
94,False,corrected, , ,None
95,False,updated, , ,None
96,False,added, , ,None
97,True,fixing,https://api.github.com/repos/cocos-creator/example-cases/issues/2, ,None
98,False,typemap fixing, , ,None
99,False,formatting string compatible backward, , ,None
100,False,patching expected result, , ,None
101,False,nan, , ,None
102,False,checkoutput patching netedit expected, , ,None
103,False,patching netedit expected, , ,None
104,False,checkoutput patching netedit expected, , ,None
105,False,warning fixing, , ,None
106,False,patching expected result, , ,None
107,False,option added, , ,None
108,False,added, , ,None
109,False,patching expected result, , ,None
110,False,option added duarouter, , ,None
111,False,added, , ,None
112,False,added, , ,None
113,False,patching netedit polys expected, , ,None
114,False,fixing initialization, , ,None
115,False,patching netedit expected, , ,None
116,False,patching netedit expected, , ,None
117,False,attribute write polygon, , ,None
118,False,netedit fixed, , ,None
119,False,collision check refined exposed pedestrian vehicle geometry, , ,None
120,False,visibility improving debug polygon, , ,None
121,False,patching expected result, , ,None
122,False,patching netedit expected inspect, , ,None
123,False,added person walking angle lateralspeeddominik salles signed, , ,None
124,False,upper configurable adding bound mscfmodel function speeddominik salles signed, , ,None
125,False,nan, , ,None
126,False,added, , ,None
127,False,exact reproduces updated network, , ,None
128,False,netedit expected selection inspect patching, , ,None
129,False,patching netedit expected, , ,None
130,False,patching netedit expected, , ,None
131,False,patching netedit expected additional, , ,None
132,False,point, , ,None
133,False,patching expected result, , ,None
134,False,nan, , ,None
135,False,added, , ,None
136,True,nan,https://api.github.com/repos/cocos-creator/example-cases/issues/2, ,None
137,False,bicycle fixing oneway, , ,None
138,True,adding,https://api.github.com/repos/cocos-creator/example-cases/issues/21, ,None
139,False,capitalization keeping, , ,None
140,False,rescuing utility structure purgatory, , ,None
141,True,attribute departposlat documented,https://api.github.com/repos/cocos-creator/example-cases/issues/2, ,None
142,True,nan,https://api.github.com/repos/cocos-creator/example-cases/issues/2, ,None
143,True,fixed section,https://api.github.com/repos/cocos-creator/example-cases/issues/2, ,None
144,True,attribute indirect connection,https://api.github.com/repos/cocos-creator/example-cases/issues/2, ,None
145,True,changelog,https://api.github.com/repos/cocos-creator/example-cases/issues/2, ,None
146,False,extended, , ,None
147,False,nan, , ,None
148,False,patching expected result, , ,None
149,False,nan, , ,None
