No,Valid,Message,Issue-url,Tag,Category
0,True,mergeinuitcss dependabot merge request,https://api.github.com/repos/Urigo/graphql-cli/issues/428, ,None
1,True,mergeinuitcss dependabot merge request,https://api.github.com/repos/Urigo/graphql-cli/issues/430, ,None
2,False,releasemaster changelogcommits comparesupport dependabot signed, , ,None
3,False,sindresorhusrelease sindresorhuscommits sindresorhus comparesupport dependabot signed, , ,None
4,True,mergeinuitcss dependabot merge request,https://api.github.com/repos/Urigo/graphql-cli/issues/429, ,None
5,True,eceec mergerequest inuitcss merge lodash dependabotlodash,https://api.github.com/repos/Urigo/graphql-cli/issues/427, ,None
6,False,lodashrelease lodashcommits lodashsupport dependabot signed, , ,None
7,False,lodashlodashrelease lodashcommits lodash comparesupport dependabot signed, , ,None
8,True,mergeinuitcss merge requestvariable module spacing specific,https://api.github.com/repos/Urigo/graphql-cli/issues/413, ,None
9,False,reformat changelog, , ,None
10,False,variable module spacing specific, , ,None
11,False,copyright update notice, , ,None
12,False,circleci buildcircleci runner unable, , ,None
13,False,copyright update notice, , ,None
14,True,mergeajshortt merge requestsmall class,https://api.github.com/repos/Urigo/graphql-cli/issues/403, ,None
15,False,small class, , ,None
16,True,mergeyourownmood merge requestcircleci correct badge status,https://api.github.com/repos/Urigo/graphql-cli/issues/399, ,None
17,True,eafde mergeyourownmood merge requestcircleci remove setup dependency,https://api.github.com/repos/Urigo/graphql-cli/issues/392, ,None
18,False,circleci correct badge status, , ,None
19,True,mergeinuitcss merge requestupdate dependency,https://api.github.com/repos/Urigo/graphql-cli/issues/374, ,None
20,False,update, , ,None
21,False,circleci remove setup dependency, , ,None
22,False,issue, , ,None
23,False,stylelint update, , ,None
24,False,update dependency, , ,None
25,True,mergeyourownmood merge requestcircleci upgrade,https://api.github.com/repos/Urigo/graphql-cli/issues/360, ,None
26,True,mergeinuitcss merge requestratio object,https://api.github.com/repos/Urigo/graphql-cli/issues/370, ,None
27,False,circleci upgrade, , ,None
28,False,update changelog, , ,None
29,False,horizontal centering, , ,None
30,False,selector, , ,None
