No,Valid,Message,Issue-url,Tag,Category
0,False,azure plugin packer, , ,None
1,False,source putting, , ,None
2,False,version, , ,None
3,False,version, , ,None
4,False,changelog update, , ,None
5,False,changelog update, , ,None
6,False,incorrect output isotime, , ,None
7,False,labeler andymckaylabeler andymckayrelease labeler andymckaylabeler compare andymckay commitsupdated dependencylabeler dependency andymckaydirect dependency productionversion semver patch updatedependabot support signedauthored dependabot, , ,None
8,False,dependabotcreateupdateupdate, , ,None
9,True,fedbb mergerequest merge hashicorpcopypasta waypoint,https://api.github.com/repos/thomaspark/bootswatch/issues/11146, ,None
10,False,copypasta waypoint, , ,None
11,True,mergerequest merge hashicorpoutscale plugin update,https://api.github.com/repos/thomaspark/bootswatch/issues/11147, ,None
12,False,outscale plugin update, , ,None
13,False,stack hashi, , ,None
14,False,stdin, , ,None
15,False,broken platform learn remove, , ,None
16,False,remote hashibot replace plugin issue migration github actionlabel migrating issue hashibot change removeremote plugin github respectivehashibot feature parity migration actioncreates issue original github close actioncontent remote plugin issue original repositorypreserve chose issue transfer option githubcompletely target issue meaninghistory created originalclosing action plugin remoteaccess issue longerclose, , ,None
17,True,merge cfdfbrequest merge brimstone patchconfigure,https://api.github.com/repos/thomaspark/bootswatch/issues/11122, ,None
18,False,react chore upgrade, , ,None
19,False,configure, , ,None
20,False,script latest website block nextjs, , ,None
21,False,minor formatting improvement, , ,None
22,False,block website upgraderelease block website upgradewebsite block prism remove stylelatest block website releasewebsite block remove explicit needed, , ,None
23,False,algolia update, , ,None
24,False,hashicups, , ,None
25,False,source putting, , ,None
26,False,version, , ,None
27,False,version, , ,None
28,False,changelog update, , ,None
29,False,latest plugins upgrade working versionlatest plugins upgrade working versionamihelper accetest updateupdateplugin updatepluginsplugin dockervmware pluginlatest azure plugin packertencentcloud plugin updatepacker oneandone plugin updateauthored delorme adrien, , ,None
30,False,changelog updatechange entry, , ,None
31,False,changelog update, , ,None
32,False,everywhere block processor possibility variablefeatureincludingexceptexamplesource examplecommunicatorsource examplecommunicatorlocalexceptvariabledefaultbuildsourceprocessor shell localexceptinline processor firstprocessor shell localinline processor secondouputsession shellbuild packeroutputoutputrunning shell processor localrunning shell processor localrunning script shell folder local packerrunning script shell folder local packerprocessor shell second localfinished build millisecondprocessor shell first localfinished build millisecondmicrosecond millisecond completedclose, , ,None
33,False,extract profitbricks pluginextract profitbricks pluginchangelog update, , ,None
34,False,split escaping regex improve function, , ,None
35,False,content website function update templateauthored sylviaauthored sylvia, , ,None
36,False,script plugins upgradescript plugins upgrade, , ,None
37,False,alert banner website update, , ,None
38,False,remote, , ,None
39,True,mergemerge request announcement hashicorp packerhomepage update,https://api.github.com/repos/thomaspark/bootswatch/issues/11073, ,None
40,False,homepage update, , ,None
41,False,remote vultr, , ,None
42,True,merge abcabmerge hashiconf banner request alert hashicorpalert banner chore update,https://api.github.com/repos/thomaspark/bootswatch/issues/11063, ,None
43,False,relative absolute updaterelative absolute updatepacker integration updatecomponent, , ,None
44,False,rotate algolia, , ,None
45,False,print unchanged stdin formatted usingblanc signed, , ,None
46,False,option except match anythingoption except match anything, , ,None
47,False,error unknown allow, , ,None
48,True,mergejmfury merge request update homepagehomepage website update,https://api.github.com/repos/thomaspark/bootswatch/issues/11065, ,None
49,False,homepage update, , ,None
50,False,spelling, , ,None
51,False,issue input comment token workflowreported address errorpacker hashicorp, , ,None
52,False,alert banner chore update, , ,None
53,False,workflow format, , ,None
54,False,hashibot removehashibot action replace githubrelatedaction replace githubaction replace github, , ,None
55,True,merge ebacerequest merge hashicorpextract builder,https://api.github.com/repos/thomaspark/bootswatch/issues/11046, ,None
56,False,program integration packerinitial draft integration program packerprogramalignment imagebullet possible remove alignment checklistvalidate programmarkdown brokenstyling checklist centered imagerevert package updatepacker integration updateissue formattingauthored jescalan escalante, , ,None
57,False,datasource folder empty, , ,None
58,False,oneandone vendor, , ,None
59,False,extract oneandone remote, , ,None
60,False,document gotcha third plugins around partydocument gotcha third plugins around partycommand content website updateauthored delorme adrien, , ,None
