No,Valid,Message,Issue-url,Tag,Category
0,False,adapt, , ,None
1,False,rename, , ,None
2,False,update release, , ,None
3,False,update version, , ,None
4,False,update version, , ,None
5,False,update release, , ,None
6,False,update neovim, , ,None
7,True,eacfb mergerequest rluba mergeincorrect search color cursor highlight,https://api.github.com/repos/sferik/t/issues/849, ,None
8,False,incorrect search color cursor highlight, , ,None
9,False,generate source, , ,None
10,False,update release, , ,None
11,False,dbbfd mergeupdate merge branch develop, , ,None
12,False,update neovim, , ,None
13,False,warning remove xcode, , ,None
14,False,rxswift adapt, , ,None
15,False,rxswift adapt, , ,None
16,False,rxswift adapt, , ,None
17,False,rxswift adapt, , ,None
18,False,rxswift adapt, , ,None
19,False,rxswift adapt, , ,None
20,False,rxswift adapt, , ,None
21,False,update rxswift, , ,None
22,False,updaterxswift, , ,None
23,False,update neovim, , ,None
24,False,update neovim, , ,None
25,False,update appcast, , ,None
26,False,update release, , ,None
27,False,snapshot version, , ,None
28,False,revert launching neovim, , ,None
29,False,custom nvimview adapt, , ,None
30,False,update nvimserver, , ,None
31,False,nan, , ,None
32,False,update, , ,None
33,False,update neovim, , ,None
34,False,swiftlint, , ,None
35,False,swiftlint, , ,None
36,False,warning, , ,None
37,False,support, , ,None
38,False,update neovim, , ,None
39,False,update nimble, , ,None
40,False,version nvimserver, , ,None
41,False,update appcast, , ,None
42,False,update version, , ,None
43,False,update neovim, , ,None
44,False,update version nvimserver, , ,None
45,False,update revert appcastcommit reverts, , ,None
46,False,update appcast, , ,None
47,False,update version, , ,None
48,False,update release, , ,None
49,False,reformat, , ,None
50,False,update neovim, , ,None
51,False,update nvimserver, , ,None
52,False,update nvimserver, , ,None
53,False,script adapt, , ,None
54,False,update neovim, , ,None
55,False,nan, , ,None
56,False,restructure, , ,None
57,False,extend slightly script, , ,None
58,False,script, , ,None
59,False,update neovim, , ,None
60,False,update neovim, , ,None
61,False,nan, , ,None
62,False,beginning error ignore guifont setting, , ,None
63,False,update neovim, , ,None
64,False,update release, , ,None
65,False,update neovim, , ,None
66,False,common shell, , ,None
67,False,suppress warning, , ,None
68,False,restructure, , ,None
69,True,mergerequest merge shirksupport guifont implement,https://api.github.com/repos/sferik/t/issues/830, ,None
70,False,fromfont vimfontspec optionals, , ,None
71,False,reversal fromvimfontspec vimfontspec forfont, , ,None
72,False,include swiftformat suggestion qvacua apply, , ,None
73,False,invalid nvimserver report, , ,None
74,False,support change report nvimserver optioncurrently implementedextended option added, , ,None
75,False,support guifont implementframework option handle nvimserveroptionset endpointhandle currently guifontwide server guifontchange reflected preferencehandledcurrently configured sending nvimserver guifontnvimsever specification invalid error sendingguifontwide differenciation guifont, , ,None
76,False,reformat, , ,None
77,False,refactor slightly, , ,None
78,False,macos inset, , ,None
79,False,nan, , ,None
80,False,cache target, , ,None
81,False,reformat, , ,None
82,False,update neovim, , ,None
83,False,remove thread unnec, , ,None
84,False,reformat, , ,None
85,False,reformat, , ,None
86,False,reformat, , ,None
87,False,update neovim, , ,None
88,False,queue target, , ,None
89,False,reformat, , ,None
90,False,reformat, , ,None
91,False,update nvimserver, , ,None
92,False,update release, , ,None
93,False,update neovim, , ,None
94,False,reformat, , ,None
95,False,reformat, , ,None
96,False,reformat, , ,None
97,False,reformat, , ,None
98,False,reformat, , ,None
99,False,reformat, , ,None
100,False,reformat, , ,None
101,False,reformat, , ,None
102,False,reformat, , ,None
103,False,reformat, , ,None
104,False,reformat, , ,None
105,False,reformat, , ,None
106,False,reformat, , ,None
107,False,reformat, , ,None
108,False,reformat, , ,None
109,False,refactor, , ,None
110,False,refactor, , ,None
111,False,update appcast snapshot, , ,None
112,False,version increment, , ,None
113,False,remove unnec, , ,None
114,False,update neovim, , ,None
115,False,warning, , ,None
116,False,window warning forward, , ,None
117,False,error tabclose, , ,None
118,False,refactor slightly, , ,None
119,False,rudimentary closing, , ,None
120,False,adjust width, , ,None
121,False,update neovim, , ,None
122,False,mergenative merge branch develop, , ,None
123,False,update release, , ,None
124,False,iteration theming first, , ,None
125,False,close color different, , ,None
126,False,remove, , ,None
127,False,window store opening value, , ,None
128,False,checkbox appearance custom, , ,None
129,False,appearance state, , ,None
130,False,refactor slightly, , ,None
131,False,refactor slightly, , ,None
132,False,selected, , ,None
133,False,background selection color, , ,None
134,False,handle index, , ,None
135,False,rename, , ,None
136,False,example adapt, , ,None
137,False,correctly handle reorder, , ,None
138,False,reorder implement, , ,None
