No,Valid,Message,Issue-url,Tag,Category
0,False,better declarationcompletecompletecompletecompleteupdata partial eventspropsupdate eventtooling developmenttooling development updateshanchuntao authored, , ,None
1,False,completecompletecompletecompletecompleteupdata partial eventspropsupdate eventshanchuntao authored, , ,None
2,False,buildyargsrelease yargsmaster yargs changelogcommits yargssigned dependabot supportauthored dependabot, , ,None
3,False,underscore buildjashkenas underscorerelease underscore jashkenasjashkenas underscore commits comparesigned dependabot supportauthored dependabot, , ,None
4,False,build handlebarwycats handlebarrelease wycatsrelease master handlebar changelogwycats commits comparesigned dependabot supportauthored dependabot, , ,None
5,False,hosted buildhostedrelease hostedhosted changeloghosted commits comparesigned dependabot supportauthored dependabot, , ,None
6,False,elliptic buildelliptic indutnyrelease indutny ellipticelliptic indutny commits comparesigned dependabot supportauthored dependabot, , ,None
7,False,build, , ,None
8,False,build package, , ,None
9,False,chore, , ,None
10,False,merge eebacmerge branch, , ,None
11,False,picker default change valueeslint chorepicker current according value default, , ,None
12,False,revert, , ,None
13,False,nan, , ,None
14,False,secure previewrequest github research preventing action, , ,None
15,False,build, , ,None
16,False,highlight, , ,None
17,False,build, , ,None
18,False,build package, , ,None
19,False,chore, , ,None
20,False,picker display currentdisplayed first current, , ,None
21,False,chore, , ,None
22,False,buildhighlightjsrelease highlightjsmaster highlightjs changelogcompare commits highlightjssigned dependabot supportauthored dependabot, , ,None
23,False,buildisaacrelease isaaccommits compare isaacsigned dependabot supportauthored dependabot, , ,None
24,False,example image replace, , ,None
25,False,chore update, , ,None
26,False,nan, , ,None
27,False,chore travis, , ,None
28,False,remove chore, , ,None
29,False,build, , ,None
30,False,example scrollimage loaded method refresh, , ,None
31,False,build, , ,None
32,False,nan, , ,None
33,False,build handlebarwycats handlebarrelease wycatsrelease master handlebar changelogwycats commits comparesigned dependabot supportauthored dependabot, , ,None
34,False,build proxyproxy partyrelease party proxymaster party proxy changelogcompare party commits proxysigned dependabot supportauthored dependabot, , ,None
35,False,build package, , ,None
36,False,chore, , ,None
37,False,surge preview action chorepreview surge marketplace action, , ,None
38,False,create staticzhangcai authored, , ,None
39,False,build, , ,None
40,False,nan, , ,None
41,False,build, , ,None
42,False,gitee, , ,None
43,False,codecov buildcodecovrelease codecovcodecov commits comparesigned dependabot supportauthored dependabot, , ,None
44,False,elliptic buildelliptic indutnyrelease indutny ellipticelliptic indutny commits comparesigned dependabot supportauthored dependabot, , ,None
45,False,build, , ,None
46,False,complex chore sticky, , ,None
47,False,build, , ,None
48,False,chore sticky, , ,None
49,False,build, , ,None
50,False,build package, , ,None
51,False,chore, , ,None
52,False,complex chore sticy, , ,None
53,False,class sticky active, , ,None
54,False,build, , ,None
55,False,build package, , ,None
56,False,chore, , ,None
57,False,zooming image preview bounce, , ,None
58,False,build, , ,None
59,False,build package, , ,None
60,False,chore, , ,None
61,False,changed value matter always validate, , ,None
62,False,build, , ,None
63,False,build package, , ,None
64,False,chore, , ,None
65,False,checkboxgrouprepeatedly checklist value checkboxgroupcheckbox selected click, , ,None
66,False,build, , ,None
67,False,build package, , ,None
68,False,chore, , ,None
69,False,upload index param click, , ,None
70,False,upload index param click, , ,None
71,False,build, , ,None
72,False,build package, , ,None
73,False,chore, , ,None
74,False,scroll version, , ,None
75,False,picker confirm failure event, , ,None
76,False,build, , ,None
77,False,build package, , ,None
78,False,chore, , ,None
79,False,scroll, , ,None
80,False,remove slide, , ,None
81,False,picker refactor logic computed selectedindex, , ,None
82,False,problem scrollingversion helper method detecthelper determine environment variable whethervariable bscroll value default transitionpicker webview problem scrollingwebview problem scroll scrollingdescription better added scroll default parameter, , ,None
83,False,mergemerge branch, , ,None
84,False,build, , ,None
85,False,scroll option, , ,None
86,False,source, , ,None
87,False,source, , ,None
88,False,source, , ,None
89,False,codecov buildcodecovrelease codecovcodecov commitssigned dependabot support, , ,None
90,False,build, , ,None
91,False,questionnaire, , ,None
92,False,example questionnaire chore, , ,None
93,False,build, , ,None
94,False,nan, , ,None
95,False,build package, , ,None
96,False,chore, , ,None
97,False,supportcontrol submit always validate, , ,None
98,False,build package, , ,None
99,False,chore, , ,None
100,False,support union, , ,None
101,False,build, , ,None
102,False,build package, , ,None
103,False,chore, , ,None
104,False,create chore, , ,None
105,False,build, , ,None
106,False,build package, , ,None
107,False,chore, , ,None
108,False,picker changed selected value, , ,None
109,False,picker segment animation hiddenpicker segment animation hiddenpicker choose changed valuepicker selected value, , ,None
