sha,message,catetory,matched,labels
7144c2c0da649b11766bee9b06cf13f7b5f87b78,"['integ', 'injector', 'deadlock', 'prerequisite', 'latency', 'duration']",Risky_resource_management,{'deadlock': 100},
2b9b8f355b0ee4101ef4a3a6f2e45f9b5de2c3c3,"['updateupdateallow', 'share', 'unseal', 'token', 'security', 'documentation', 'recovery', 'sensitive', 'access', 'operator', 'customer', 'thresholdoption', 'section', 'rewrote', 'unsealupdate', 'content', 'command', 'website', 'operatorrecovery']",General,{'security': 100},
9f86fccd768aab3ed8b1aaacc556652985c459f2,"['order', 'deadlock', 'condition', 'acquisition', 'identity']",Risky_resource_management,{'deadlock': 100},
9b87d7f532393fd4097b4bec6d8d244616e7628a,"['security', 'recommendation', 'storage', 'mlock', 'production', 'confusion']",General,{'security': 100},
f3ac25592eb8b60480afc480cf19fa208ac837ad,"['changelogcontent', 'security']",General,{'security': 100},
d671cb21c6813dfe6fe53f89da44e8a82f1b75b2,"['length', 'store', 'crashlength', 'store', 'crash']",Risky_resource_management,{'crash': 100},
07e7122e784508082551eac0a8621beae1258ec7,"['specific', 'documentation', 'specific', 'documentation', 'google', 'providerinstead', 'group', 'alias', 'association', 'identityjkalafut', 'kalafutparenthesis', 'missedjkalafut', 'kalafutparenthesis', 'missedjkalafut', 'service', 'google', 'reword', 'sentencetvoran', 'theron', 'voran', 'authoredstyle', 'security', 'emphasizejkalafut', 'kalafuttvoran', 'theron', 'voran']",General,{'security': 100},
694e4d04760306c6d1b9d96fc95c6a08dcf60992,"['bundle', 'influxdb', 'insecure', 'allowconfiguration', 'version', 'insecure', 'certificate']",General,{'insecure': 100},
aaf7245c34622a36ccd9751ec93d9c9c18ece84d,"['security', 'updatesecurity', 'updateupgradeimport', 'engine', 'ember', 'ugrade']",General,{'security': 100},
1a1e4a8aa9ff38d70f6098e676bfc5742e6aea60,"['deadlock', 'group', 'error', 'potential', 'identity']",Risky_resource_management,{'deadlock': 100},
d1b6b354dcf92993fcc66e10f7f3ad0ad74bd594,"['alert', 'security', 'update']",General,{'security': 100},
1101538b4cf6ab5ae1e94793ff2d73624b0d4d7c,"['option', 'deadlock']",Risky_resource_management,{'deadlock': 100},
c772e6b4c60559205d1b674ab570388258af5fb6,"['update', 'vulnerability', 'serialize', 'security', 'javascript']",General,{'security': 100},
24bfade65986f5a83376036fb1facdde4535c6d2,"['bulma', 'crash', 'safari', 'overwrite']",Risky_resource_management,{'crash': 100},
efa74497e070c643a0507ab4e29c317cce8011bd,"['alert', 'security']",General,{'security': 100},
2ceb27b0c485bd8f26b2149b2496869bb26efd35,"['security', 'replaceexamplechecklist', 'production', 'guidevalue', 'configurationsource', 'platform', 'update', 'websitejkalafut', 'kalafutsource', 'platform', 'update', 'websitejkalafut', 'kalafutsource', 'platform', 'update', 'websitejkalafut', 'kalafutsource', 'platform', 'update', 'websitejkalafut', 'kalafutexamplesource', 'platform', 'update', 'websitejkalafut', 'kalafutsource', 'platform', 'update', 'websitejkalafut', 'kalafutsource', 'platform', 'update', 'websitejkalafut', 'kalafuttoleration', 'selector', 'removeglobal', 'configuration', 'renderingnavigation', 'sidebar', 'updatesidebar', 'titleplatformrelativerenametitlesyntax', 'example', 'highlightingnavigation', 'platform']",General,{'security': 100},
4184e720254f77e0a7e9c77b2a78d2aa94f99aaa,"['deadlock', 'request', 'panic', 'deadlock', 'request', 'panic', 'function', 'panic', 'requestotherwise', 'executiondefers', 'effect', 'causingaddress', 'wrong', 'potential', 'couldfunction', 'unlocks', 'sealinitcommon', 'deferalready', 'unlockeddefer', 'stepdown', 'runlock', 'causerecovery', 'panic']",Risky_resource_management,{'deadlock': 100},
6f827a20e1f1fee494bacf856696f9dd55369019,"['mount', 'deadlockmountslock', 'deadlockauthlock', 'deadlock']",Risky_resource_management,{'deadlock': 100},
213314a76aa4fab23310ae63553759f95a58bef2,"['deadlock', 'potential']",Risky_resource_management,{'deadlock': 100},
8a8c932ea20ac76fb9da8c1677f553054d5727cf,"['control', 'groupgroup', 'access', 'control', 'control', 'groupcontrol', 'config', 'group']",Porous_defenses,{'access control': 100},
e4144585bdc9918fe11d23dfe64ce07418ddfe25,"['error', 'request', 'forwardingcontent', 'policy', 'security', 'emberhandle', 'client', 'productionhandle', 'event', 'service', 'violation', 'update', 'component', 'error', 'messageerror']",General,{'security': 100},
b334a3ead7011e5995cc158c808c4d685bde146b,"['stopoptions', 'revertvalue', 'communicate', 'stopoptions', 'removefunction', 'channel', 'mutex', 'deadlock', 'periodic', 'spawn', 'goroutine', 'single', 'leader', 'refreshcheck', 'logic']",Risky_resource_management,{'deadlock': 100},
6d3eb3f814886aa26a5c6e50aa1016babbcc5fc2,"['group', 'deadlock']",Risky_resource_management,{'deadlock': 100},
90e1e80b8fcb4388c3c119599864fbc42cff1934,"['backend', 'github', 'security']",General,{'security': 100},
b55d13cec7cf03e61d01277dc831e474cc659f9d,"['security', 'issue', 'template']",General,{'security': 100},
ba88b210e633b387118610eba986491bd96138d8,"['issue', 'deadlock']",Risky_resource_management,{'deadlock': 100},
ee0fcbf86c67b93616530fe9332f59c9c8088b8a,"['contact', 'point', 'security', 'readme']",General,{'security': 100},
aaf06a2c9efc74377cadf20349e5af022dc45c28,"['mergehashicorp', 'audit', 'security', 'request', 'enhance', 'mergesecurity', 'secret', 'audit', 'enhance']",General,{'security': 100},
2aadddd8f24a6e30b7baaaf525e1a75dcf03263b,"['verification', 'insecure', 'potential']",General,{'insecure': 100},
1fae5dddc3426190039814650703d52f66d6a039,"['security', 'disclosure', 'website']",General,{'security': 100},
f55ba9e5a945a547412219fd367898ece70ac482,"['model', 'security', 'website']",General,{'security': 100},
f850926f4aaf06fa0873c470b1d6fe23f1ba22df,"['model', 'security', 'important', 'pretty', 'website']",General,{'security': 100},
