sha,message,catetory,matched
23ddc7e5e1e3d17a8319b048c33721cbf7ec5a75,"['revert', 'bump', 'eventlet', 'version', 'security', 'vulnerability', 'reverts', 'revert', 'eventlet', 'upgrade', 'gunicorn', 'eventlet', 'worker']",General,{'security': 100}
86afbb116c4c899ce55fce3427ad79e0cc73665c,"['bump', 'eventlet', 'version', 'security', 'vulnerability', 'utilize', 'websockets', 'functionality']",General,{'security': 100}
4022aea911726ab98e376860cfba75987e4b3df4,"['update', 'fixate', 'requirement', 'update', 'fixate', 'requirement', 'update', 'simplejson', 'update', 'rednose', 'version', 'randomwords', 'version', 'python', 'json', 'logger', 'ipaddr', 'python', 'module', 'update', 'ipaddress', 'python', 'module', 'update', 'version', 'version', 'file', 'update', 'requirement', 'considers', 'multiple', 'version', 'update', 'version', 'requirement', 'multiple', 'version', 'dependency', 'requirement', 'multiple', 'version', 'dependency', 'requirement', 'multiple', 'version', 'dependency', 'requirement', 'multiple', 'version', 'dependency', 'requirement', 'multiple', 'version', 'dependency', 'update', 'version', 'install', 'libyaml', 'pyyaml', 'modify', 'fixate', 'requirement', 'work', 'vine', 'requirement', 'clash', 'amqp', 'explicit', 'vine', 'legacy', 'resolver', 'specify', 'version', 'exact', 'version', 'urllib', 'conflict', 'request', 'security', 'urllib', 'conflict', 'request', 'security', 'update', 'version', 'sttests', 'update', 'isort', 'update', 'virtualenv', 'instate', 'setuptools', 'upgrade', 'version', 'virtualenv', 'update', 'lint', 'update', 'pack', 'test', 'suggestion', 'code', 'review', 'jacob', 'floyd', 'cognifloyd', 'gmail', 'space', 'lint', 'update', 'changelog', 'update', 'requirement', 'update', 'changelog', 'force', 'check', 'blag', 'blag', 'jacob', 'floyd', 'cognifloyd', 'gmail']",General,{'security': 100}
9e9334e864b1f2be74272e2550a093e180870f86,"['pull', 'request', 'ashwini', 'orchestral', 'nginx', 'conf', 'security', 'header', 'nginx', 'configuration']",General,{'security': 100}
25cdd367ff9da3b5416787950cf260aae8e8d483,"['security', 'header', 'nginx', 'configuration']",General,{'security': 100}
aa040bf7a8d7be6167569237abcd5bc40a02b2e5,"['pull', 'request', 'christopher', 'russell', 'master', 'ticket', 'issue', 'ststream', 'crash', 'depth', 'error']",General,{'crash': 100}
00c8d592b86525f036ce135b8f5d1b64206dcaa7,"['update', 'request', 'request', 'requirement', 'idna', 'primary', 'requirement', 'idna', 'security', 'extra', 'idna', 'idna']",General,{'security': 100}
e682072b4f37cd2022e34312859ef0227deda3a4,"['pull', 'request', 'stackstorm', 'github', 'issue', 'template', 'security', 'template']",General,{'security': 100}
b99d5dfbae33ed6334ccde54f14a6bc6221d7ccf,"['security', 'file']",General,{'security': 100}
070b23aca303d20d982957133cc734705b97a888,"['pull', 'request', 'stackstorm', 'possible', 'shell', 'command', 'injection', 'linux', 'service', 'action']",Insecure_interaction_between_components,{'command injection': 100}
17427bf6aacc111dcf2a3c75a5dd356cad4bbcfa,"['test', 'case', 'integrity', 'check']",Risky_resource_management,{'integrity check': 100}
66605b7b202b8bd2db1ccd8c1ce7279028ac86d4,"['improper', 'cors', 'return', 'request', 'origin', 'null', 'access', 'control', 'origin', 'header', 'http', 'http', 'header', 'access', 'control', 'origin', 'directive', 'mozilla', 'documentation', 'null']",Porous_defenses,{'access control': 100}
