message,fuzzy
"['option', 'background', 'client', 'crash']",{'crash': 100}
"['pipeline', 'azurecompatibility', 'renames', 'coverage', 'plugins', 'concurrent']",{'concurrent': 100}
"['issue', 'resolution']",{'issue': 100}
"['strict', 'checkstyletedious', 'judgement', 'length', 'effortstage', 'project', 'javadocs', 'nitpicks', 'error', 'enforcement', 'contribute']",{'length': 100}
"['issue', 'checkstyle']",{'issue': 100}
"['update', 'physic', 'initialization', 'world', 'generation']",{'generation': 100}
"['thread', 'number']",{'thread': 100}
"['thread', 'limit', 'revert', 'schedulerreverts']",{'thread': 100}
"['thread', 'limit', 'scheduler']",{'thread': 100}
"['incorrect', 'switch']",{'incorrect': 100}
"['speed', 'incorrect']",{'incorrect': 100}
"['permission', 'return']",{'permission': 100}
"['servershim', 'issue']",{'issue': 100}
"['clear', 'stack']",{'stack': 100}
"['property', 'restore', 'local', 'possible', 'history', 'version', 'issue', 'intellij']",{'issue': 100}
"['factor', 'expressionnegative', 'integer']",{'integer': 100}
"['update', 'issue', 'templateremove']",{'issue': 100}
"['override', 'issue']",{'issue': 100}
"['getsession', 'returnwithout', 'caller', 'violates', 'abstract', 'detail', 'implementation']",{'violate': 93}
"['glowsession', 'thread']",{'thread': 100}
"['issue', 'checkstyle']",{'issue': 100}
"['issue', 'checkstyle']",{'issue': 100}
"['issue', 'checkstyle']",{'issue': 100}
"['inventory', 'issue', 'checkstyle']",{'issue': 100}
"['issue', 'checkstyle']",{'issue': 100}
"['issue', 'noise', 'checkstyle']",{'issue': 100}
"['issue', 'noise', 'checkstyle']",{'issue': 100}
"['issue', 'checkstyle']",{'issue': 100}
"['inventory', 'issue', 'checkstyle']",{'issue': 100}
"['issue', 'checkstyle', 'generator', 'ground']",{'issue': 100}
"['issue', 'checkstyle', 'generator']",{'issue': 100}
"['issue', 'anvil', 'checkstyle']",{'issue': 100}
"['object', 'issue', 'checkstyle', 'generator']",{'issue': 100}
"['issue', 'checkstyle']",{'issue': 100}
"['checkstyle', 'overworld', 'populators', 'issue', 'generator']",{'issue': 100}
"['passive', 'issue', 'entity', 'checkstyle']",{'issue': 100}
"['passive', 'issue', 'entity', 'checkstyle']",{'issue': 100}
"['mojangson', 'issue', 'checkstyle']",{'issue': 100}
"['scoreboard', 'issue', 'checkstyle']",{'issue': 100}
"['issue', 'ubuntu', 'checkstyle', 'stylefixes']",{'issue': 100}
"['issue', 'checkstyle']",{'issue': 100}
"['object', 'issue', 'checkstyle', 'generator']",{'issue': 100}
"['issue', 'ubuntu', 'checkstyle', 'stylefixes']",{'issue': 100}
"['object', 'issue', 'checkstyle', 'generator']",{'issue': 100}
"['issue', 'checkstyle']",{'issue': 100}
"['issue', 'entity', 'checkstyle']",{'issue': 100}
"['object', 'issue', 'checkstyle', 'generator']",{'issue': 100}
"['issue', 'entity', 'checkstyle']",{'issue': 100}
"['issue', 'ubuntu', 'checkstyle', 'stylefixes']",{'issue': 100}
"['object', 'issue', 'checkstyle', 'generator']",{'issue': 100}
"['issue', 'entity', 'checkstyle']",{'issue': 100}
"['issue', 'ubuntu', 'checkstyle', 'stylefixes']",{'issue': 100}
"['advancement', 'issue', 'checkstyle']",{'issue': 100}
"['issue', 'entity', 'checkstyle']",{'issue': 100}
"['issue', 'checkstyle']",{'issue': 100}
"['issue', 'checkstyle']",{'issue': 100}
"['issue', 'checkstyle']",{'issue': 100}
"['issue', 'ubuntu', 'checkstyle', 'stylefixes']",{'issue': 100}
"['inventory', 'issue', 'checkstyle']",{'issue': 100}
"['issue', 'checkstyle']",{'issue': 100}
"['inventory', 'issue', 'checkstyle']",{'issue': 100}
"['issue', 'checkstyle']",{'issue': 100}
"['checkstyle', 'overworld', 'populators', 'issue', 'generator']",{'issue': 100}
"['collection', 'issue', 'checkstyle']",{'issue': 100}
