sha,message,catetory,matched
b5d9e7ade9aae30f45057bf06638273b77ddfa00,"['integer', 'underflow', 'order']",Risky_resource_management,{'integer underflow': 100}
6ea76825aa84c995e7089854e9b4d42e19a4463b,"['update', 'freeciv', 'server', 'freeciv', 'freeciv', 'cbbef', 'freeciv', 'message', 'crash', 'recursive', 'transport']",General,{'crash': 100}
76434027dfb5c0cfc16d32061bb11dd1ba793e9b,"['backport', 'bunch', 'server', 'patch', 'compiler', 'error', 'crash', 'serious', 'marko', 'lindqvist', 'cazfi', 'gmail']",General,{'crash': 100}
cb1bbd699a4e18570c332cdc253d5a54841f7687,"['public', 'default', 'retrieve', 'mysql', 'public', 'default', 'security', 'middle', 'attack', 'default', 'configuration', 'connects', 'localhost']",General,{'security': 100}
a34a193457bf27a491b4857feea51cb46ad15f57,"['pull', 'request', 'kvilhaugsvik', 'security', 'security']",General,{'security': 100}
46ae5b6b85f9a2ef3da02079d97dc9ca7aa7d23a,"['introduce', 'hack', 'mode', 'client', 'addition', 'code', 'freeciv', 'browser', 'freeciv', 'infastructure', 'code', 'administrate', 'installation', 'stuff', 'meta', 'server', 'freeciv', 'server', 'certain', 'game', 'type', 'example', 'installation', 'stuff', 'small', 'installation', 'developer', 'freeciv', 'installation', 'infrastructure', 'example', 'game', 'player', 'power', 'user', 'example', 'touch', 'client', 'freeciv', 'server', 'test', 'freeciv', 'user', 'name', 'load', 'test', 'straight', 'test', 'game', 'useful', 'freeciv', 'meta', 'server', 'wrong', 'able', 'bypass', 'freeciv', 'meta', 'server', 'work', 'freeciv', 'time', 'introduce', 'hack', 'value', 'action', 'parameter', 'port', 'freeciv', 'server', 'civserverport', 'parameter', 'meta', 'server', 'client', 'instance', 'player', 'server', 'meta', 'server', 'refuse', 'hack', 'mode', 'game', 'support', 'parameter', 'username', 'savegame', 'ruleset', 'autostart', 'possible', 'bookmark', 'test', 'case', 'quick', 'access', 'hack', 'mode', 'browser', 'side', 'javascript', 'security', 'problem']",General,{'security': 100}
9a8f3b98247687e431acaea333005a790b5f9848,"['update', 'freeciv', 'server', 'message', 'segfault', 'road', 'extra', 'server', 'crash', 'road', 'extra', 'target', 'road', 'action']",General,{'crash': 100}
30a084860f3c402b4309ed3889d549b78c941fd7,"['crash', 'longturn', 'patch']",General,{'crash': 100}
c0faa573786907f352762e9c077b8cb9297822c1,"['unzip', 'mysql', 'connector', 'crash']",General,{'crash': 100}
8d37a6319a021e493159f474357ced6ce8c2e32b,"['trade', 'route', 'city', 'destruction', 'memory', 'leak']",Risky_resource_management,{'memory leak': 100}
670e35206153ef76d7874d5a6129c3e83ee25f38,"['update', 'freeciv', 'server', 'freeciv', 'message', 'json', 'protocol', 'field', 'memory', 'leak', 'reference', 'value', 'andreas', 'sdal']",Risky_resource_management,{'memory leak': 100}
851c9676dcc0091bc49a6663bf38bbd4d1aacce4,"['update', 'freeciv', 'server', 'freeciv', 'message', 'json', 'protocol', 'memory', 'leak', 'leak', 'memory', 'packet', 'field', 'address', 'andreas', 'sdal']",Risky_resource_management,{'memory leak': 100}
bde4e4e464f970afcc4e51d84df936742b6e3cea,"['memory', 'leak', 'overview', 'border', 'image', 'update', 'model']",Risky_resource_management,{'memory leak': 100}
534ceec748b00f9740aa4662c547b8f084a3b582,"['update', 'freeciv', 'server', 'freeciv', 'message', 'double', 'free', 'freeciv', 'manual', 'ruleset', 'option']",Risky_resource_management,{'double free': 100}
35ed277beb8fcb248af234cc65e6b88e041df451,"['crash', 'freeciv', 'server', 'addition', 'earth', 'environment']",General,{'crash': 100}
1e79349ddc91e9a10f1281338d71a99c02a239d9,"['game', 'crash', 'problem', 'trade', 'route', 'list', 'city']",General,{'crash': 100}
7874eb04b18c921d6f95c1ffc9fec7c32af5ee39,"['inconsistent', 'state', 'workaround', 'crash', 'problematic', 'unit', 'state', 'marko', 'lindqvist', 'cazfi', 'gmail']",General,{'crash': 100}
ba975314f8a9f041d46562ac27cae254ccc7c416,"['freeciv', 'server', 'crash', 'backport', 'retiresafe', 'marko', 'lindqvist', 'cazfi', 'gmail']",General,{'crash': 100}
d1f1169a3c0fe901e9e88d10d1b65e69baf07b83,"['script', 'freeciv', 'bootstrap', 'ruby', 'crash', 'vagrant', 'debian']",General,{'crash': 100}
c148545a292402a32132c6fe29f4673a342a90d9,"['server', 'crash', 'city']",General,{'crash': 100}
