sha,message,catetory,matched
fbc0f55accd3ba5331e59bbb44fe34fad9656187,"['false', 'positive', 'command', 'injection', 'richard', 'fitzgerald', 'infinite', 'loop', 'mixin', 'self', 'andrew', 'szczepanski', 'ignore', 'date', 'refactor', 'cookie', 'param', 'method', 'keenan', 'brock', 'ignore', 'renderables', 'path', 'check', 'brad', 'parker', 'support', 'array', 'copy', 'interactive', 'menu', 'elia', 'schito', 'support', 'array', 'method', 'definition', 'lookup', 'support', 'hash', 'value', 'hash', 'check', 'user', 'target', 'support', 'array', 'fetch', 'hash', 'fetch', 'ignore', 'ignore', 'method', 'number', 'github', 'action', 'format', 'klaus', 'badelt', 'parse', 'file', 'parallel']",Insecure_interaction_between_components,{'command injection': 100}
628834c40a1ea82175aa56891efc1ed5288af876,"['pull', 'request', 'xulaus', 'false', 'positive', 'command', 'injection']",Insecure_interaction_between_components,{'command injection': 100}
9633743d5c22f8648071a21e2425571b60317911,"['pull', 'request', 'presidentbeef', 'ignore', 'date', 'sqli']",Insecure_interaction_between_components,{'sqli': 100}
e9cd3dbc1f1cc88b393ffc7fd8625f4212f4347c,"['ignore', 'date', 'sqli']",Insecure_interaction_between_components,{'sqli': 100}
9a854cd829bf7169a0c8bb0c79751c5c0c102488,"['false', 'positive', 'command', 'injection']",Insecure_interaction_between_components,{'command injection': 100}
980de697be28d6774a3e0bd9a01d818e95399433,"['ignore', 'tempfile', 'path', 'command', 'injection']",Insecure_interaction_between_components,{'command injection': 100}
46aa0477bb4aae3fa1dcbcbd17745fef7e41d163,"['track', 'version', 'detection', 'brakeman', 'report', 'instance', 'sqli', 'track', 'version', 'brakeman', 'rail', 'sinatra', 'application', 'instance']",Insecure_interaction_between_components,{'sqli': 100}
a1532aeaea66766ed09cb4ce63b68ef3038a9531,['security'],General,{'security': 100}
153671d155753a13d467bf2bd0ad87627d151ead,"['sqli', 'check']",Insecure_interaction_between_components,{'sqli': 100}
2523bca9498b7330f8765c8e4e008c3cfe8072c8,"['ruby', 'moment', 'ruby', 'security', 'update']",General,{'security': 100}
868cb6fb465cd5ce8cecf5c4674841d56f8b93bc,"['pull', 'request', 'presidentbeef', 'user', 'input', 'value', 'sqli', 'warning']",Insecure_interaction_between_components,{'sqli': 100}
9fe8062b8fdb07b6059d820f3188d7a2c5938a9f,"['user', 'input', 'value', 'sqli', 'warning']",Insecure_interaction_between_components,{'sqli': 100}
f41a770e98294e079e56ee97edbab99cf7d7f885,"['template', 'information', 'path', 'mode', 'template', 'rail', 'version', 'thread', 'safety', 'issue', 'callindex', 'enable', 'option', 'enable', 'optional', 'check', 'support', 'reading', 'version', 'gemspecs', 'support', 'version', 'major', 'minor', 'empty', 'secret', 'file', 'naoki', 'kimura', 'noreferrer', 'html', 'report', 'warning', 'command', 'injection', 'string', 'shellescape', 'george', 'ogata', 'dockerfile', 'brakeman', 'docker', 'ryan', 'kemper', 'unnecessary', 'file', 'check', 'array', 'ignore', 'tempfiles', 'fileaccess', 'warning', 'christina', 'koller', 'complete', 'overhaul', 'warning', 'message', 'construction', 'deadcode', 'typo']",Insecure_interaction_between_components,{'command injection': 100}
0ba633e845d9f52eed9a5ede28026fffce47b783,"['check', 'sprocket', 'path', 'traversal']",Risky_resource_management,{'path traversal': 100}
8b53eb961d2b8bb84071fb925217e99373f828c7,"['warning', 'command', 'injection', 'ivars', 'initialize', 'library', 'sexp', 'body', 'rlist', 'sexp', 'update', 'rubyparser', 'multiple', 'assignment', 'globals', 'injection', 'exclude', 'template', 'folder', 'string', 'method', 'ruby', 'pocke']",Insecure_interaction_between_components,{'command injection': 100}
4b26a645ccc9304290f05aceb9db2781913caa3d,"['pull', 'request', 'presidentbeef', 'command', 'injection', 'warning']",Insecure_interaction_between_components,{'command injection': 100}
905e142712b93ff8ec4fa3137f5f50d59fde5a87,"['command', 'injection', 'warning']",Insecure_interaction_between_components,{'command injection': 100}
46fde24f684f4f167fade9301ebf884a05f9f507,"['process', 'model', 'root', 'sexp', 'csrf', 'warning', 'rail', 'default', 'config', 'show', 'location', 'error', 'andrew', 'bromwich', 'dynamic', 'value', 'arel', 'code', 'climate', 'engine', 'dangerous', 'guess', 'option', 'pager']",Insecure_interaction_between_components,{'csrf': 100}
13a30ed0c5fe1cb7e23cdff6a5c9e6f1f11c67a6,"['pull', 'request', 'presidentbeef', 'csrf', 'protection', 'default', 'rail']",Insecure_interaction_between_components,{'csrf': 100}
a7aa17ed6f2ed5af4450fb5aa2447bc8116f577a,"['warning', 'csrf', 'rail', 'default']",Insecure_interaction_between_components,{'csrf': 100}
