sha,message,catetory,matched,labels
dfa47d7db3c5c9f9685a5f7b5a557b7452318698,"['scratch', 'username', 'security', 'dropbox', 'stability', 'rewritten']",General,{'security': 100},
2deb6fd8740042d41004613b12646c8760f113bf,"['scratch', 'rewrittenusername', 'security', 'dropbox', 'stability', 'password']",General,{'security': 100},
e4e9d54ac6f94998fa4410efb1e619be09d5b6fb,"['shellcodeskevinlab', 'account', 'backdoor', 'injection', 'kevinlab', 'authentication', 'bypasstraversal', 'information', 'disclosure', 'kevinlabmultiple', 'deletion', 'arbitrary']",Insecure_interaction_between_components,{'backdoor': 100},
1514ca02a7aa83dfe897dd3e8a26d275d9858647,"['shellcodesauthentication', 'huawei', 'bypasstraversal', 'plugin', 'security', 'malware', 'wordpress', 'firewall', 'directory', 'bruteforcestate', 'cross', 'perfexcrmcommand', 'visual', 'injection', 'unauthenticatedcommand', 'execution', 'netgear', 'remotelocal', 'black', 'inclusion', 'extenderwerkzeug', 'traversal', 'palletexecution', 'remote', 'project', 'upload', 'management', 'system', 'unrestrictedlocal', 'visual', 'escalation', 'privilegephone', 'management', 'system', 'authentication', 'bypassarbitrary', 'execution', 'upload', 'phone', 'management', 'system']",General,{'security': 100},
44903d83c72be488f4bd99104260280b66b58439,"['shellcodesdenial', 'dupterminator', 'serviceveyonservice', 'service', 'veyon', 'unquotedremote', 'logontracer', 'execution', 'unauthenticatedexecution', 'management', 'projeqtor', 'remote', 'projectaccess', 'cross', 'request', 'forgery', 'remote', 'enableplugin', 'cross', 'wordpress', 'version', 'chiyu', 'device', 'cross', 'multipleinjection', 'chiyu', 'converter', 'deviceenumeration', 'information', 'username', 'atlassian', 'disclosure']",Insecure_interaction_between_components,{'request forgery': 100},
e4f4680368c1c2ff32f7783783ea309d8e4a9a8c,"['shellcodesdenial', 'service', 'sandboxielocal', 'privilege', 'escalation', 'service', 'sandboxie', 'wifihotspot', 'servicebuffer', 'stack', 'rocket', 'overrun', 'cross', 'schlix', 'persistent', 'titlesystem', 'remote', 'votingexecution', 'human', 'information', 'system', 'resource', 'remoteblind', 'timeclock', 'injection']",Risky_resource_management,{'overrun': 100},
2dbd546dde5dfb7366491b1d3567d9118c59c037,"['shellcodesplugin', 'denial', 'service', 'wpgraphql', 'wordpressinjection', 'kimaiupload', 'montiorr']",General,{'denial service': 100},
372d2afce7077c5306cad97250b1324c100bfa9f,"['shellcodescommand', 'execution', 'vsftpd', 'backdoor']",Insecure_interaction_between_components,{'backdoor': 100},
e6cd1b38ebb5986708b437abbb5709591cd3849f,"['microsoft', 'explorer', 'engine', 'internet', 'memory', 'windowdenial', 'remote', 'vsftpd', 'serviceplugin', 'execution', 'super', 'wordpress', 'device', 'crossconcrete', 'storedinventory', 'budget', 'management', 'system', 'titledownload', 'arbitrary', 'house', 'boutique', 'novelbuffer', 'stack', 'overflow', 'syncbreeze']",Risky_resource_management,{'stack overflow': 100},
d85f0c8d359ca3c0eaf41edb08656fd347d8dc47,"['device', 'jatontec', 'reboot', 'mosquitto', 'broker', 'service', 'eclipseserver', 'soyal', 'permission', 'insecuresoyal', 'permission', 'insecure', 'clientkztech', 'credential', 'jatontec', 'shell', 'access', 'titleserver', 'livezilla', 'language', 'reflectedwidth', 'dolphin', 'boonex', 'storedexecution', 'human', 'system', 'management', 'resource', 'remotecommand', 'vestacp', 'injectionmaster', 'control', 'biometric', 'system', 'soyal', 'disclosure', 'accesscontrol', 'admin', 'biometric', 'system', 'password', 'soyal', 'accesskztech', 'command', 'jatontec', 'injection', 'neotelkztech', 'jatontec', 'authentication', 'neotelkztech', 'execution', 'jatontec', 'remote', 'neotelkztech', 'factory', 'jatontec', 'reset', 'neotelkztech', 'config', 'download', 'jatontec', 'neotelinjection', 'portal', 'multiple', 'portal', 'online']",General,{'insecure': 100},
