message,fuzzy
"['reparent', 'issue']",{'issue': 100}
"['compatibilitycompat', 'local', 'japicmp', 'utility', 'source', 'binary', 'nkiesel', 'thanks', 'issue']",{'issue': 100}
"['cache', 'stringbuilder', 'concurrency', 'performance']",{'concurren': 90}
"['extra', 'invalid', 'issue']",{'issue': 100}
"['current', 'updata', 'jetty', 'servletwrite', 'update', 'integ', 'length', 'jetty', 'content']",{'length': 100}
"['buffer', 'delimiters']",{'buffer': 100}
"['issue', 'travis']",{'issue': 100}
"['generation', 'javadocgeneration', 'javadoc', 'fixedplugin', 'maven', 'doclint', 'option']",{'generation': 100}
"['validate', 'string', 'length']",{'length': 100}
"['readerenough', 'rewind', 'buffer']",{'buffer': 100}
"['optimize', 'length']",{'length': 100}
"['character', 'buffermiddle', 'characterreader', 'buffer', 'readingparameter', 'underscore', 'underscore', 'filling']",{'buffer': 100}
"['stack', 'thread', 'stringbuilder']","{'stack': 100, 'thread': 100}"
"['buffer', 'invalidatedlarger', 'different', 'android', 'buffer']",{'buffer': 100}
"['stack', 'namespaces']",{'stack': 100}
"['stack', 'search']",{'stack': 100}
"['buffer', 'underrun']",{'buffer': 100}
"['buffer', 'underrun']",{'buffer': 100}
"['buffer', 'value', 'empty', 'attribute']",{'buffer': 100}
"['stack', 'search', 'generate', 'limit', 'scope', 'bottom', 'insteaddifferent']",{'stack': 100}
"['android', 'issue']",{'issue': 100}
"['limit', 'stack', 'depth', 'search']",{'stack': 100}
"['thead', 'tbody', 'template']",{'thread': 91}
"['issue', 'fixedissue', 'fixedclass', 'issue', 'inputstreamresource', 'close', 'input', 'bufferreaderissue', 'throwablecatch', 'block']",{'issue': 100}
"['issue', 'patch', 'quadratic', 'addchildrenissue', 'patch', 'quadratic', 'addchildrenissue', 'patch', 'quadratic', 'addchildrenorigin', 'implementation', 'array', 'childnodes', 'addall', 'performance', 'improvement', 'threereparent', 'childchild', 'insert', 'addallreset', 'index', 'siblingchild', 'method', 'similar', 'addchildren']",{'issue': 100}
"['insensitive', 'attribute', 'attribute', 'differentlyattribute', 'insensitive']",{'Sensitive': 90}
"['integer', 'iterators', 'object', 'speed', 'double', 'iterator', 'benchmarkbunch']",{'integer': 100}
"['issue', 'couple']",{'issue': 100}
"['implementation', 'issue']",{'issue': 100}
"['optimize', 'element', 'sensitive', 'hasclass', 'memory', 'methodallocationimplementation', 'regexp', 'custom']",{'Sensitive': 100}
"['mergemerge', 'requestwildcard', 'namespace', 'selector', 'support', 'issue']",{'issue': 100}
"['wildcard', 'namespace', 'selector', 'support', 'issue']",{'issue': 100}
"['exception', 'length', 'check', 'content']",{'length': 100}
"['mergemerge', 'requestspace', 'selector', 'attribute', 'normalization', 'issue']",{'issue': 100}
"['issue', 'jsoup']",{'issue': 100}
"['class', 'issue']",{'issue': 100}
"['mergemerge', 'amferraz', 'request', 'masterinvalid', 'script', 'document', 'issue']",{'issue': 100}
"['script', 'document', 'issue']",{'issue': 100}
"['charset', 'issue']",{'issue': 100}
"['agency', 'adoption', 'algorithm', 'issue']",{'issue': 100}
"['paste', 'incorrect']",{'incorrect': 100}
"['agency', 'adoption', 'algorithm', 'limit', 'stack']",{'stack': 100}
"['maxbodysize', 'precise', 'truncateimplementation', 'previous', 'internal', 'buffer']",{'buffer': 100}
"['issue', 'rcdata']",{'issue': 100}
"['string', 'surrogate', 'whitespace', 'issue']",{'issue': 100}
"['pseudo', 'issue']",{'issue': 100}
"['comment', 'script', 'content', 'issue']",{'issue': 100}
"['character', 'issue']",{'issue': 100}
"['quote', 'issue']",{'issue': 100}
"['issue', 'fixedswitch', 'parse', 'inscript', 'script']",{'issue': 100}
"['validation', 'incorrect']",{'incorrect': 100}
"['empty', 'cooky', 'issue']",{'issue': 100}
"['tokeniserstate', 'rcdataendtag', 'issue', 'tokeniser']",{'issue': 100}
"['boolean', 'equiv', 'query', 'parser', 'selector', 'content', 'issue', 'content', 'issue']",{'issue': 100}
"['issue', 'jsouppackage', 'selector', 'jsoup']",{'issue': 100}
"['inner', 'static', 'outputsettings', 'document', 'scala', 'address', 'jsoup', 'issuegroup', 'thread', 'fecfadfbf', 'jsoupbackwards', 'incompatible', 'commitalways', 'jsoup', 'static', 'member', 'reference', 'recompilation', 'staticcontinue']",{'thread': 100}
"['regex', 'attribute', 'descendant', 'issue']",{'issue': 100}
"['element', 'incorrect', 'class', 'selector', 'behavior']",{'incorrect': 100}
"['issue', 'entity']",{'issue': 100}
"['header', 'insensitive', 'compatibility']",{'Sensitive': 90}
"['keyless', 'issue']",{'issue': 100}
"['heuristic', 'detection', 'table', 'issue', 'similar', 'prependingelement', 'wrapping', 'structure', 'redundant']",{'issue': 100}
"['incorrect', 'order', 'document']",{'incorrect': 100}
"['issue', 'resolution']",{'issue': 100}
