message,fuzzy
"['mergemerge', 'request', 'ryuzakikkfilesystems', 'insensitive', 'mount', 'support']",{'Sensitive': 90}
"['directory', 'bubblewrap', 'allowspermissive', 'requestedrequestedcontainer', 'bubblewrap', 'issue', 'resolvecontainer', 'bubblewrap', 'issue', 'resolvecontainer', 'bubblewrap', 'issue', 'mcvittie', 'simon']",{'issue': 100}
"['mergemerge', 'mountpoint', 'request', 'createpoint', 'mount', 'permission']",{'permission': 100}
"['point', 'mount', 'permission', 'createnamespaces', 'mountdirectory', 'createmountmountpointmountpoint', 'access', 'directoryrelease', 'bwrap', 'mountpointmountpointmountpointworld', 'point', 'mount', 'empty', 'astonishmentclearer', 'permission', 'createprevent', 'placeholder', 'fillingcontainer', 'bubblewrap', 'issue', 'mcvittie', 'simon']","{'permission': 100, 'issue': 100}"
"['filesystems', 'insensitive', 'mount', 'supportinsensitive', 'operation', 'mount', 'filesystemmight', 'mountinfocertain', 'insensitive', 'mountentry', 'kernelhappens', 'populates', 'kernel', 'mountinfofirst', 'mountinfo', 'combination', 'whateverpatch', 'requestedreadlink', 'ludovico', 'nittis']",{'Sensitive': 90}
"['mergemerge', 'requestpolicy', 'security']",{'Security': 100}
"['setuiddevpts', 'mount', 'namespacechange', 'final', 'unshare', 'unshare', 'clearalways', 'security', 'problem', 'reallysuperset', 'capabilitycontainer', 'boundingconsistent', 'display', 'settingpotentialcontainer', 'bubblewrap', 'issuechange']",{'Security': 100}
"['insteadreuse', 'reasonnamespaces', 'previoulsysimilar', 'usernsbubblewrap', 'insteadnamespaces', 'reuse', 'creates', 'namespaces', 'reuse', 'setupsetns', 'privilegeddescriptor', 'passedgotten', 'permission', 'ptracecould', 'namespaceuseable', 'reason', 'practicalcomment', 'setuidnamespaces', 'causereuse', 'namespaces', 'accessdisable', 'issue', 'security', 'unexpectedaround', 'issue', 'namespaceinner', 'namespaces']","{'permission': 100, 'issue': 100, 'Security': 100}"
"['various', 'setupop', 'assertionexplicit', 'various', 'setupops', 'implicit', 'assumptionvarious', 'issue', 'coverity', 'philip', 'withnallclosecgwalters']",{'issue': 100}
"['informative', 'loopback', 'setuploopback', 'ostree', 'setup', 'infrastructure', 'fedoracomposes', 'issue', 'relengfault', 'strace', 'injection', 'testedstrace', 'fault', 'bwrap', 'eperm', 'unshare', 'errorloopback', 'operation', 'socket']","{'issue': 100, 'injection': 100}"
"['share', 'unsharebubblewrap', 'projectatomic', 'discussionbwrap', 'command', 'tends', 'closedrequest', 'unshare', 'optionnamespace', 'practice', 'suspectnetwork', 'usefulbuild', 'programthink', 'peopleunusual', 'enoughbwrap', 'previous', 'behaviorenough', 'likely', 'security', 'sensitiveevaluate', 'sense', 'networkenable', 'primaryclosealexlarsson']",{'Security': 100}
"['issue', 'destination', 'mount', 'symlinkoperation', 'symlinks', 'mount', 'withoutmount', 'symlinkmount', 'wouldmount', 'wouldclosealexlarsson']",{'issue': 100}
"['mount', 'triedmountpoints', 'typicallymount', 'issue', 'causedimplementationclosealexlarsson']",{'issue': 100}
"['ptraceparent', 'process', 'linux', 'namespace', 'grant', 'kernelcapability', 'owner', 'dumpable', 'ptracebubblewrap', 'setup', 'unshare', 'setup', 'ptracecapability', 'child', 'namespacebubblewrap', 'point', 'subset', 'initial', 'clonerather', 'ptrace', 'namespaceinitial', 'permission', 'check', 'incorrectsetfsuid', 'checkprevious', 'permission', 'workaroundprojectatomic', 'issue', 'bubblewrap', 'projectatomicswitch', 'setup']","{'permission': 100, 'issue': 100}"
"['warning', 'security', 'context', 'squash', 'const', 'utilssurprisingrequestalexlarsson']",{'Security': 100}
"['large', 'utils', 'buffer']",{'buffer': 100}
"['alignment', 'issue', 'usage', 'output']",{'issue': 100}
