message,fuzzy
"['class', 'shadow', 'shardingsphere', 'issue', 'projectclass', 'shadow', 'shardingsphere', 'issue', 'projectclass', 'shadow', 'shardingsphere', 'method', 'issueclass', 'shadow', 'shardingsphere', 'issue']",{'issue': 100}
"['issue', 'initializationfixedfixedfixedfixedupdateupdateupdatemethod', 'errorcheckstylecheckstylecheckstyleerrortableupdateintegration', 'updateupdateupdateupdateupdate']",{'issue': 100}
"['distsql', 'english', 'documentation', 'issue', 'syntax']",{'issue': 100}
"['reportfeature', 'process', 'reportcollection', 'check', 'ternary', 'class', 'utils', 'object', 'condition', 'operator', 'replacedfederate', 'moduleadjust', 'order', 'import', 'sequencerewrite', 'moduleengine', 'rewrite', 'infra', 'shardingsphere', 'moduleengine', 'rewrite', 'infra', 'shardingsphere', 'moduleengine', 'rewrite', 'infra', 'shardingsphere', 'modulemodifymodifyrefactorconfig', 'datasource', 'errorsupport', 'error', 'tablefound', 'columnfound', 'columncompletepacket', 'postgresql', 'correctadjust', 'datatypeadjust', 'boolean', 'shadowadjust', 'boolean', 'shadowconstructor', 'refactorcheckstyleremove', 'definition', 'generic', 'rulebuilder', 'uselessjavadocjavadocremove', 'definition', 'generic', 'rulebuilder', 'uselesscheck', 'shardingrule', 'uselessformatcheck', 'shardingrule', 'uselesspackage', 'generic', 'correctcheck', 'ordercreate', 'algorithm', 'checkcreate', 'algorithm', 'checkcreate', 'algorithm', 'checkcreate', 'algorithm', 'checkcreate', 'algorithm', 'checkcreate', 'algorithm', 'checkcreate', 'algorithm', 'checkparse', 'password', 'errorparse', 'password', 'errorvisit', 'modify', 'classcreate', 'generator', 'checkcreate', 'generator', 'checkcreate', 'generator', 'execution', 'statement', 'proxy', 'execution', 'statement', 'proxy', 'retrievereversecloseresultupdate', 'errorupdate', 'document', 'authentication', 'proxyupdate', 'document', 'authentication', 'proxymanual', 'update', 'document', 'proxyclause', 'select', 'statement', 'oracledefinition', 'clausesegment', 'subquery', 'indexalias', 'modifyclausepredicateconstraint', 'oracleselect', 'calcite', 'error', 'optimizeselect', 'calcite', 'logic', 'optimizeerrorextract', 'semicolon', 'table', 'multi', 'errorupdate', 'errorreadme', 'contributor', 'graphreadme', 'update', 'contributor', 'graphreadme', 'updateupdatefeature', 'standardization', 'usage', 'orderstandard', 'shardingorderstandard', 'readwrite', 'orderstandard', 'order', 'discoverystandard', 'encrypt', 'orderparameter', 'calcite', 'optimizeauthentication', 'proxyformat', 'authorityrefactor', 'postgresql', 'proxyrefactor', 'postgresql', 'proxycause', 'error', 'emptycheckstylerefactor', 'postgresql', 'protocol', 'packetmistake', 'optional', 'classcommand', 'foundfrontend', 'postgresqlreplace', 'threadlocalcheckstylepolishstatus', 'docker', 'update', 'maven', 'imageformat', 'authorityupdate', 'status', 'mavenupdate', 'image', 'status', 'dockerdefaultabsence', 'binary', 'format', 'rowdescriptionfixturefixturefixturemodule', 'proxy', 'renamemodule', 'proxy', 'renamemodule', 'proxy', 'renamemodule', 'proxy', 'renamevalidate', 'logic', 'indexvalidate', 'logic', 'indexcheckstylereturn', 'actual', 'postgresqlrefactor', 'minorrefactor', 'minorrefactor', 'minormodifycheck', 'table', 'duplicateremove', 'uselessfixturerefactor', 'oracleresult', 'calcite', 'method', 'error', 'calcite', 'method', 'error', 'selectcreatecreatefailedmodifier', 'finalinterfacerefactorinterfaceroute', 'logic', 'statement', 'datasource', 'optimize', 'selectroute', 'logic', 'statement', 'datasource', 'optimize', 'selectbroadcast', 'route', 'logic', 'optimize', 'update', 'documentexecuteassertionfield', 'renamerefactorrefactorrefactorrefactorrefactorrefactorrefactorrefactorrefactorrefactorpostgresql', 'format', 'column', 'incorrect', 'datarowpostgresql', 'format', 'column', 'incorrect', 'datarowmethod', 'javadocformatstatement', 'polish', 'structurerenamerenamerenamepackage', 'refactorrefactor', 'encrypt', 'minorcheck', 'table', 'duplicaterefactor', 'encrypt', 'minorstylerevisestylerevise', 'formatrefactor', 'distsql', 'documentcheck', 'table', 'duplicaterefactor', 'distsql', 'documentremove', 'distsql', 'parse', 'phase', 'uselessformatversion', 'distsql', 'title', 'english', 'update', 'sequenceversion', 'distsql', 'title', 'english', 'updatedistsql', 'sequenceformatformatchinesesysbench', 'benchmarkparser', 'preparerefactorrefactorupdate', 'releasemodifyrefactorupdate', 'releasemilestonechangeexample', 'updateparserrenamecompile', 'errorupdateoracle', 'analyzeparser', 'refactor', 'adaptstatic', 'singleton', 'insteadpackage', 'parser', 'polishparseastnodeintroduce', 'distsql', 'class', 'object', 'trista', 'panjuanzhang', 'huang', 'localhost']",{'incorrect': 100}
"['postgresql', 'format', 'column', 'incorrect', 'datarowpostgresql', 'format', 'column', 'incorrect', 'datarowmethod', 'javadocformat']",{'incorrect': 100}
"['integer', 'configure', 'datasource', 'password']",{'integer': 100}
"['factory', 'refactor', 'schemabuilder', 'thread']",{'thread': 100}
"['daemon', 'schemabuilder', 'thread']",{'thread': 100}
"['integer', 'binloginteger', 'binlog', 'integer', 'binlog', 'valuecheckstylecheckstyle']",{'integer': 100}
"['execution', 'finish', 'process', 'cleanupmethod', 'finishexecutionid', 'invokeexecutionidprocess', 'enablevariable', 'cleanup', 'thread', 'localreview']",{'thread': 100}
