url,state,title,label,comments_url,diff_url,patch_url
https://api.github.com/repos/munificent/game-programming-patterns/issues/206,closed,Dirty Flag Pattern: Small typo, ,https://api.github.com/repos/munificent/game-programming-patterns/issues/206/comments, , 
https://api.github.com/repos/munificent/game-programming-patterns/issues/178,closed,Game Loop, ,https://api.github.com/repos/munificent/game-programming-patterns/issues/178/comments, , 
https://api.github.com/repos/munificent/game-programming-patterns/issues/366,open,"Typo, Command chapter.", ,https://api.github.com/repos/munificent/game-programming-patterns/issues/366/comments, , 
https://api.github.com/repos/munificent/game-programming-patterns/issues/292,closed,Added missing apostrophe (sorry!), ,https://api.github.com/repos/munificent/game-programming-patterns/issues/292/comments,https://github.com/munificent/game-programming-patterns/pull/292.diff,https://github.com/munificent/game-programming-patterns/pull/292.patch
https://api.github.com/repos/munificent/game-programming-patterns/issues/360,open,Outdated YT Link, ,https://api.github.com/repos/munificent/game-programming-patterns/issues/360/comments, , 
https://api.github.com/repos/munificent/game-programming-patterns/issues/353,open,Specific Reading Sequence, ,https://api.github.com/repos/munificent/game-programming-patterns/issues/353/comments, , 
https://api.github.com/repos/munificent/game-programming-patterns/issues/354,open,fix it's vs its in double-buffer.markdown, ,https://api.github.com/repos/munificent/game-programming-patterns/issues/354/comments,https://github.com/munificent/game-programming-patterns/pull/354.diff,https://github.com/munificent/game-programming-patterns/pull/354.patch
https://api.github.com/repos/munificent/game-programming-patterns/issues/342,open,dead youtube link on prototype page, ,https://api.github.com/repos/munificent/game-programming-patterns/issues/342/comments, , 
https://api.github.com/repos/munificent/game-programming-patterns/issues/315,open,Chapter on Scene Graphs?, ,https://api.github.com/repos/munificent/game-programming-patterns/issues/315/comments, , 
https://api.github.com/repos/munificent/game-programming-patterns/issues/302,open,Fix MonoBehavior link, ,https://api.github.com/repos/munificent/game-programming-patterns/issues/302/comments, , 
https://api.github.com/repos/munificent/game-programming-patterns/issues/314,open,Mention DI frameworks and IOC on Service Locator, ,https://api.github.com/repos/munificent/game-programming-patterns/issues/314/comments, , 
https://api.github.com/repos/munificent/game-programming-patterns/issues/313,open,Subclass sandbox: Sandbox method access modifier, ,https://api.github.com/repos/munificent/game-programming-patterns/issues/313/comments, , 
https://api.github.com/repos/munificent/game-programming-patterns/issues/311,open,"Confusing mix of terms, service locator vs dependency injection", ,https://api.github.com/repos/munificent/game-programming-patterns/issues/311/comments, , 
https://api.github.com/repos/munificent/game-programming-patterns/issues/305,closed,Changed the link at the bottom of the Game Loop page to point to the …, ,https://api.github.com/repos/munificent/game-programming-patterns/issues/305/comments,https://github.com/munificent/game-programming-patterns/pull/305.diff,https://github.com/munificent/game-programming-patterns/pull/305.patch
https://api.github.com/repos/munificent/game-programming-patterns/issues/296,closed,Subclass-Sandbox Skylaunch bug, ,https://api.github.com/repos/munificent/game-programming-patterns/issues/296/comments, , 
https://api.github.com/repos/munificent/game-programming-patterns/issues/302,open,Fix MonoBehavior link, ,https://api.github.com/repos/munificent/game-programming-patterns/issues/302/comments, , 
