url,state,title,label,comments_url,diff_url,patch_url
https://api.github.com/repos/assimp/assimp/issues/818,closed,gltf export problems, ,https://api.github.com/repos/assimp/assimp/issues/818/comments, , 
https://api.github.com/repos/assimp/assimp/issues/819,closed,PlyParser: fix invalid loading when comment is empty., ,https://api.github.com/repos/assimp/assimp/issues/819/comments,https://github.com/assimp/assimp/pull/819.diff,https://github.com/assimp/assimp/pull/819.patch
https://api.github.com/repos/assimp/assimp/issues/813,closed,Fix memory leak in OBJ loader when a mesh has no faces., ,https://api.github.com/repos/assimp/assimp/issues/813/comments,https://github.com/assimp/assimp/pull/813.diff,https://github.com/assimp/assimp/pull/813.patch
https://api.github.com/repos/assimp/assimp/issues/803,closed,Resolves #802, ,https://api.github.com/repos/assimp/assimp/issues/803/comments,https://github.com/assimp/assimp/pull/803.diff,https://github.com/assimp/assimp/pull/803.patch
https://api.github.com/repos/assimp/assimp/issues/794,closed,LWO: Fix division by zero, ,https://api.github.com/repos/assimp/assimp/issues/794/comments,https://github.com/assimp/assimp/pull/794.diff,https://github.com/assimp/assimp/pull/794.patch
https://api.github.com/repos/assimp/assimp/issues/790,closed,use NormalizeSafe to prevent NaN when normalizing zero vectors, ,https://api.github.com/repos/assimp/assimp/issues/790/comments,https://github.com/assimp/assimp/pull/790.diff,https://github.com/assimp/assimp/pull/790.patch
https://api.github.com/repos/assimp/assimp/issues/785,closed,glTF importer crash, ,https://api.github.com/repos/assimp/assimp/issues/785/comments, , 
https://api.github.com/repos/assimp/assimp/issues/786,closed,OpenGEX: assertion failure, ,https://api.github.com/repos/assimp/assimp/issues/786/comments, , 
https://api.github.com/repos/assimp/assimp/issues/784,closed,X3D support, ,https://api.github.com/repos/assimp/assimp/issues/784/comments, , 
https://api.github.com/repos/assimp/assimp/issues/774,closed,Retrieve UnitScaleFactor and OriginalUnitScaleFactor from FBX files, ,https://api.github.com/repos/assimp/assimp/issues/774/comments, , 
https://api.github.com/repos/assimp/assimp/issues/775,closed,FBX importer doesn't use meters as unit basis, ,https://api.github.com/repos/assimp/assimp/issues/775/comments, , 
