No,Url,Valid,Message,Issue-url,Tag,Category
0,https://api.github.com/repos/iBotPeaches/Apktool/commits/12ae67158c4357b1406dfa0415b4773a7cc03ef4,True, merge pull request 2617 goooler bump update dependency add .editorconfig,https://api.github.com/repos/iBotPeaches/Apktool/issues/2617, ,None
1,https://api.github.com/repos/iBotPeaches/Apktool/commits/9a3a748e9af2d9609de4a465c74c42fddd60107c,False, add .editorconfig format, , ,None
2,https://api.github.com/repos/iBotPeaches/Apktool/commits/d1b48711cf4515010bf70af521f188c7e6d53cc3,False, update dependency, , ,None
3,https://api.github.com/repos/iBotPeaches/Apktool/commits/eaab729be5408fdec22bfe5301a694c125ddb09a,False, build remove deprecated jcenter repo location, , ,None
4,https://api.github.com/repos/iBotPeaches/Apktool/commits/646f43a140729b58eecde88deaa5d0cd71f48300,True, merge pull request 2606 ibotpeaches issue 2603 fix write dummy resource item,https://api.github.com/repos/iBotPeaches/Apktool/issues/2606, ,None
5,https://api.github.com/repos/iBotPeaches/Apktool/commits/e4654e0b5fa3c52cfea320e3d7ce991f4e864253,False, fix write dummy resource item, , ,None
6,https://api.github.com/repos/iBotPeaches/Apktool/commits/a36be82c4869b064f2e34e2f23bb2c6146d7b4cb,True, merge pull request 2605 igoreisberg master determine minsdkversion baksmali jar compress webp,https://api.github.com/repos/iBotPeaches/Apktool/issues/2605, ,None
7,https://api.github.com/repos/iBotPeaches/Apktool/commits/fad2f99541d1de33588ee9c40801297eda1d8179,False, style return dexfile interface smalidecoder, , ,None
8,https://api.github.com/repos/iBotPeaches/Apktool/commits/6cfa79e4567745ca2b449d623b455e4210812a5c,False, determine minsdkversion baksmali jar compress webp take advantage fact baksmali determine minimum api version needed given collection opcodes extract save mminsdkversion used smali via change addition previous change allows decompile recompile jar without worrying specifying api version via api api level extra added webp file extension according aapt2 standard since factually never compress already compressed format http cs.android.com android platform superproject master framework base tool aapt2 cmd link.cpp 2328, , ,None
9,https://api.github.com/repos/iBotPeaches/Apktool/commits/d1e4478f82a10568dc105c1e53f8bc2a79649210,True, merge pull request 2604 igoreisberg master fix baksmali without api version various optimization,https://api.github.com/repos/iBotPeaches/Apktool/issues/2604, ,None
10,https://api.github.com/repos/iBotPeaches/Apktool/commits/1ed1076a8478cf929d0e507bd173636e16e7f8ac,False, correction clear resource table already loaded, , ,None
11,https://api.github.com/repos/iBotPeaches/Apktool/commits/88d3d0038c9639c7b5728f5b5ee7dd39e456a268,False, style organize using statement consistency, , ,None
12,https://api.github.com/repos/iBotPeaches/Apktool/commits/83f9693633317251df0b2cdd2b12f7672c56adcd,False, clean get rid useless throw, , ,None
13,https://api.github.com/repos/iBotPeaches/Apktool/commits/1472b505416e87121dcab17fdcc3ba0e137a7e74,False, fix pas opcodes null baksmali auto determine dex version get opcodes null call dexversion return appropriate opcodes given dex version hint required baksmali needed smali http github.com jesusfreke smali blob master dexlib2 src main java org dexlib2 dexbacked l83, , ,None
14,https://api.github.com/repos/iBotPeaches/Apktool/commits/204b742cf0ecb958c9cbb9a1121e27219fcd17bb,False, avoid abuse getrestable call unneeded check, , ,None
15,https://api.github.com/repos/iBotPeaches/Apktool/commits/1fd3f52b9ddfe9048960cc8055ed128ce3d30c3c,False, clean used manifest decoded, , ,None
16,https://api.github.com/repos/iBotPeaches/Apktool/commits/992de66bac56092b1f82abb8d8c61ed852ebae80,False, handle setanalysismode properly, , ,None
17,https://api.github.com/repos/iBotPeaches/Apktool/commits/bb421598803270ef084937339c7f4fdea9aaeafe,False, style rename var consistency, , ,None
18,https://api.github.com/repos/iBotPeaches/Apktool/commits/5599e30206e456032dfc7161e6a6116f8973ea32,True, merge pull request 2602 goooler gradle7 bump gradle 7.1 update dependency,https://api.github.com/repos/iBotPeaches/Apktool/issues/2602, ,None
19,https://api.github.com/repos/iBotPeaches/Apktool/commits/64a986d752b2ba544d49e0482a66d87c160bfa35,False, update dependency, , ,None
20,https://api.github.com/repos/iBotPeaches/Apktool/commits/3ff5588b08a976dbc20cc8373a4e1c4a0acf7ed2,False, bump gradle 7.1, , ,None
21,https://api.github.com/repos/iBotPeaches/Apktool/commits/d65c88a4475a74933294c3347c730c5554d18a0c,False, merge branch master gradle7 conflict build.gradle, , ,None
22,https://api.github.com/repos/iBotPeaches/Apktool/commits/a6138f3be4e18b607d9f68842cbd18117be0ca56,False, feat add helpful message thrown, , ,None
23,https://api.github.com/repos/iBotPeaches/Apktool/commits/192f9cb627f8e4abdf57912fc6d401bd7ddb516b,False, style correct name downloaded asset, , ,None
24,https://api.github.com/repos/iBotPeaches/Apktool/commits/f5885a4763acec238d7297865713b2cf7464d399,False, feat produce binary per master commit, , ,None
25,https://api.github.com/repos/iBotPeaches/Apktool/commits/9f8ddb1bb008951ade3df325737373bc634f8c2b,False, feat update internal framework api beta, , ,None
26,https://api.github.com/repos/iBotPeaches/Apktool/commits/ea3427a3a54a7859306cfdc84ebf4ab618e84475,True, merge pull request 2577 ibotpeaches build system build cache gradle based java version,https://api.github.com/repos/iBotPeaches/Apktool/issues/2577, ,None
27,https://api.github.com/repos/iBotPeaches/Apktool/commits/3b311892220e69dacbe423dec07e696dbebf4898,False, build cache gradle based java version, , ,None
