No,Url,Valid,Message,Issue-url,Tag,Category
0,https://api.github.com/repos/handshake-org/hsd/commits/98a6491cdbfb173b4834a892b9bd55b6839cadbf,True, merge 613 pinheadmz vendor jsdoc,https://api.github.com/repos/handshake-org/hsd/issues/613, ,None
1,https://api.github.com/repos/handshake-org/hsd/commits/31f060f078856bca60d17e4c15e32424aeb9c444,False, switch vendored jsdoc, , ,None
2,https://api.github.com/repos/handshake-org/hsd/commits/c0268de24e48d46f265d2df5cfcd70b97b96d332,True, merge 599 pinheadmz dnsseeds1,https://api.github.com/repos/handshake-org/hsd/issues/599, ,None
3,https://api.github.com/repos/handshake-org/hsd/commits/ecd38acd140425e9f989115d4d7b2fe596a0e062,True, merge 600 pinheadmz mempool reorg test,https://api.github.com/repos/handshake-org/hsd/issues/600, ,None
4,https://api.github.com/repos/handshake-org/hsd/commits/a841748c9bf32253794416d6d7407168a88b68ac,True, merge 610 nodech chain prune test,https://api.github.com/repos/handshake-org/hsd/issues/610, ,None
5,https://api.github.com/repos/handshake-org/hsd/commits/8acb251e871e9205fbce85f6c18463c2ea43ae66,False, chain test use constant network prune parameter, , ,None
6,https://api.github.com/repos/handshake-org/hsd/commits/5cfc1adf4b232d3ca64b6fcc2dc10f71f4121719,True, merge 604 pinheadmz importnamefix1,https://api.github.com/repos/handshake-org/hsd/issues/604, ,None
7,https://api.github.com/repos/handshake-org/hsd/commits/85d3f0ed2ed84a7010044dab0606419253386e84,True, merge 553 pinheadmz bidsaddr1,https://api.github.com/repos/handshake-org/hsd/issues/553, ,None
8,https://api.github.com/repos/handshake-org/hsd/commits/60876911b1c44a43c6bf1d6611e09f119f86594e,False, wallet rpc getbids test minor, , ,None
9,https://api.github.com/repos/handshake-org/hsd/commits/c2b93d3fe79719473f0715e0a9dea355cec12100,False, test use getbids unrevealed filter importnonce, , ,None
10,https://api.github.com/repos/handshake-org/hsd/commits/ed223ce47973d932873a3fb43c544adb11ac57ab,False, wallet filter rpc getbids unrevealed return address, , ,None
11,https://api.github.com/repos/handshake-org/hsd/commits/fa660b1e8d78dc9827190fc24e9f1595407fb0b5,True, merge 590 pinheadmz redeemall1,https://api.github.com/repos/handshake-org/hsd/issues/590, ,None
12,https://api.github.com/repos/handshake-org/hsd/commits/e1ce6bbcad0f5ff98a3cc798422cf55c24d06cd0,False, test fix wallet rpc test auciton rpcs, , ,None
13,https://api.github.com/repos/handshake-org/hsd/commits/8c4beb21ebbf51b88e7c9f39c39161b3428532d0,False, test disable feedback mempool walletdb abandon, , ,None
14,https://api.github.com/repos/handshake-org/hsd/commits/b76dd1978f7cdcc5e62566001015123c5df5d6f0,False, wallet rpc allow argument sendredeem redeem, , ,None
15,https://api.github.com/repos/handshake-org/hsd/commits/425e35ab591fdafeb922021dea3d310445507837,False, wallet use passphrase option redeeming, , ,None
16,https://api.github.com/repos/handshake-org/hsd/commits/c2bdeba2743d4ae0e263dcd0c77e39a52b23756a,False, test add node rpc test pruneblockchain, , ,None
17,https://api.github.com/repos/handshake-org/hsd/commits/c97ae58a62274b251fa8665a5c24d62094ae3d0e,False, test add chain prune test, , ,None
18,https://api.github.com/repos/handshake-org/hsd/commits/7c00529eaef1dc8b1118ff5ee771d9891fe31fcd,True, merge 609 falci,https://api.github.com/repos/handshake-org/hsd/issues/609, ,None
19,https://api.github.com/repos/handshake-org/hsd/commits/f1e096ff1faa7b9ee56415f37e5fe55286ec3a55,False, help wallet unlock check, , ,None
20,https://api.github.com/repos/handshake-org/hsd/commits/c0dac1d95c1693b501807bf80e5714255e9a85b0,False, refactor test, , ,None
21,https://api.github.com/repos/handshake-org/hsd/commits/6809b6a0a0c2a2abd49e9b43de2af61daa06ffe3,False, lint, , ,None
22,https://api.github.com/repos/handshake-org/hsd/commits/c99b249d9cd25a9b0d48d5121d255b9245e0fcbf,False, unit test, , ,None
23,https://api.github.com/repos/handshake-org/hsd/commits/290b95f2d00fd649c1a49b753cdb2ece71deba3a,True, merge 608 falci sigmessage1,https://api.github.com/repos/handshake-org/hsd/issues/608, ,None
24,https://api.github.com/repos/handshake-org/hsd/commits/74230a6d37ec1e2513b8048b00601fa2fb88b4a6,False, change log sign verify message name, , ,None
25,https://api.github.com/repos/handshake-org/hsd/commits/e2d5f565f41a4f05c55f22add0f34358ae1ed3d8,False, remove unnecessary test, , ,None
26,https://api.github.com/repos/handshake-org/hsd/commits/4e9be1e41880ebfecb05aec8fd59bdfa3c8c6c73,False, better error type, , ,None
27,https://api.github.com/repos/handshake-org/hsd/commits/7fd9aa484c5fd253cf836cbf088747389fe8cb99,False, improve error message unit test asserts, , ,None
28,https://api.github.com/repos/handshake-org/hsd/commits/0c905ce6864ef169315bfd20c1b2cbe42cb4a533,False, fix lint, , ,None
29,https://api.github.com/repos/handshake-org/hsd/commits/8767e9b786108f41ee43db8523f3e0eefef7656e,False, sign verify message name, , ,None
30,https://api.github.com/repos/handshake-org/hsd/commits/9db84e852949cb60a7b0139e5164fdaf823e0df2,False, unit test sign verify message name, , ,None
31,https://api.github.com/repos/handshake-org/hsd/commits/b844e37c375ef891ba7e967af45bb0ca06efb702,False, reject signmessage multisig, , ,None
32,https://api.github.com/repos/handshake-org/hsd/commits/5aaea4d6a022379802085c3c49666d5938685d45,False, create test cover new case, , ,None
33,https://api.github.com/repos/handshake-org/hsd/commits/54166ef5a4823f6281a2c8720a6edc04a91c100e,False, wallet removenamemap applynameundo, , ,None
