No,Url,Valid,Message,Issue-url,Tag,Category
0,https://api.github.com/repos/wpscanteam/wpscan/commits/42dee6cfa95519790b14f943bf70253a866fc540,False, update dfs, , ,None
1,https://api.github.com/repos/wpscanteam/wpscan/commits/d41e73727a74fd0aad546c7a5720d211e4277f55,False, remove causing, , ,None
2,https://api.github.com/repos/wpscanteam/wpscan/commits/9b2755020dfe5a2fe481413f5b1dcb325aa548c5,False, add dfs, , ,None
3,https://api.github.com/repos/wpscanteam/wpscan/commits/91388a787a8767b06265a29021d38711cfdf23c3,False, update rubocop, , ,None
4,https://api.github.com/repos/wpscanteam/wpscan/commits/2690ab324fa4c2fba556a2059314d83d983593c0,False, add dfs, , ,None
5,https://api.github.com/repos/wpscanteam/wpscan/commits/84993f7bd6b503ddb2d44235f3204f691e1d9425,False, add dfs, , ,None
6,https://api.github.com/repos/wpscanteam/wpscan/commits/5b5cac925cd10d87dfe4e4c975503998dfd7f925,False, add dfs, , ,None
7,https://api.github.com/repos/wpscanteam/wpscan/commits/854ad45d8470de29b4dc6456ff75721d0cd031c4,True, merge pull request 1654 wpscanteam dependabot bundler rubocop 1.17.0 update rubocop requirement 1.16.0 1.17.0,https://api.github.com/repos/wpscanteam/wpscan/issues/1654,dependencies,None
8,https://api.github.com/repos/wpscanteam/wpscan/commits/7078943b90bf75389fca5e5565615428900b8089,False, update rubocop requirement 1.16.0 1.17.0 update requirement rubocop http github.com rubocop rubocop permit latest version release note http github.com rubocop rubocop release changelog http github.com rubocop rubocop blob master changelog.md commits http github.com rubocop rubocop compare v1.16.0 ... v1.17.0  updated dependency dependency name rubocop dependency type direct development ... signed dependabot bot support github.com, , ,None
9,https://api.github.com/repos/wpscanteam/wpscan/commits/d59a4799f5afd0ffbe4770b04cedb2a88f5ddac3,False, add dfs, , ,None
10,https://api.github.com/repos/wpscanteam/wpscan/commits/cac9d4cc71c51ca392efcf733895aa69fc1ef5dd,False, add dfs, , ,None
11,https://api.github.com/repos/wpscanteam/wpscan/commits/8aff900d4ae572cdc1d357aff6cae0f64564e6e8,False, bump version, , ,None
