No,Url,Valid,Message,Issue-url,Tag,Category
0,https://api.github.com/repos/phil-opp/blog_os/commits/0edd05ccac745ecbe4bdec63c2302dad7302c23f,False, translate first two post russian 1029 preabule introduction introduction disactivation disablaing std no_std panic_handler eh_personality unwiding start entry point summary next detail fix title config next post fix tab space fix correct link post fix bad gateway fix typo error transition second post header preambule boot sequence boot bios multiboot uefi minimal kernel nightly install specification json build intrisics default target printing screen bootimage first boot finish red zone simd update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru fix controversial moment update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post freestanding rust binary index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel disable red zone index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel disable simd index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel disable simd index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru update blog content edition post minimal rust kernel index.ru.md authored snejugal contact snejugal.ru language item moment standard additional setup file update blog content _index.ru.md authored snejugal contact snejugal.ru wrong link authored snejugal contact snejugal.ru, , ,None
1,https://api.github.com/repos/phil-opp/blog_os/commits/6fbcd8527a1d05247500ab86b488a66b3ad65c95,False, doc fix typo 1036, , ,None
2,https://api.github.com/repos/phil-opp/blog_os/commits/dcef701d04e3fd0397ef2661499882a5676922cf,False, fix typo 1035, , ,None
3,https://api.github.com/repos/phil-opp/blog_os/commits/46537116201321aed512a755882863358c5842b3,False, fix typo 1032, , ,None
4,https://api.github.com/repos/phil-opp/blog_os/commits/7f36fe669320b58d337f59903dfd6ccd8b73029d,False, check anchor http doc.rust jp.rs book, , ,None
5,https://api.github.com/repos/phil-opp/blog_os/commits/c2d66453926e86f36d61b58e552ce00cc6e640cb,True, doc fix link next post 1026 ref 906,https://api.github.com/repos/phil-opp/blog_os/issues/906,translation,None
6,https://api.github.com/repos/phil-opp/blog_os/commits/8b2ee6a4b88f295ece8a648b10540119df6eeba4,True, doc clean indent jsons 1028 close 1027,https://api.github.com/repos/phil-opp/blog_os/issues/1027, ,None
7,https://api.github.com/repos/phil-opp/blog_os/commits/4942a8e50e1056638100b8e898e714a3113f76a3,False, fix typo 1023, , ,None
8,https://api.github.com/repos/phil-opp/blog_os/commits/782d5d6d5e2864c78485fd6a9ba3486ed24da31e,False, fix typo 1021, , ,None
9,https://api.github.com/repos/phil-opp/blog_os/commits/218a2754c7c99537d4e6b580613e2e7642e19fc3,False, translate post japanese 977 added japanese translation async await review response review response review response unified expression review response review response review response review response update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored yuki okushi jtitor 2k36.org update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update index.ja.md added translator reviewer update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia review response translated update blog content edition post async await index.ja.md authored garasubo garasubo gmail.com update blog content edition post async await index.ja.md authored garasubo garasubo gmail.com update blog content edition post async await index.ja.md authored garasubo garasubo gmail.com update blog content edition post async await index.ja.md authored garasubo garasubo gmail.com update blog content edition post async await index.ja.md authored garasubo garasubo gmail.com update blog content edition post async await index.ja.md authored garasubo garasubo gmail.com update blog content edition post async await index.ja.md authored garasubo garasubo gmail.com update blog content edition post async await index.ja.md authored garasubo garasubo gmail.com update blog content edition post async await index.ja.md authored garasubo garasubo gmail.com update blog content edition post async await index.ja.md authored garasubo garasubo gmail.com update blog content edition post async await index.ja.md authored garasubo garasubo gmail.com update blog content edition post async await index.ja.md authored garasubo garasubo gmail.com update blog content edition post async await index.ja.md authored garasubo garasubo gmail.com update blog content edition post async await index.ja.md authored garasubo garasubo gmail.com update blog content edition post async await index.ja.md authored garasubo garasubo gmail.com apply suggestion code review authored garasubo garasubo gmail.com waker update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia update blog content edition post async await index.ja.md authored shu nakamura 30687489 woodyzootopia apply suggestion code review authored shu nakamura 30687489 woodyzootopia apply suggestion code review authored shu nakamura 30687489 woodyzootopia apply suggestion code review authored shu nakamura 30687489 woodyzootopia apply suggestion code review authored shu nakamura 30687489 woodyzootopia apply suggestion code review authored shu nakamura 30687489 woodyzootopia apply suggestion code review authored shu nakamura 30687489 woodyzootopia apply suggestion code review authored shu nakamura 30687489 woodyzootopia apply suggestion code review authored shu nakamura 30687489 woodyzootopia apply suggestion code review authored shu nakamura 30687489 woodyzootopia apply suggestion code review authored shu nakamura 30687489 woodyzootopia apply suggestion code review authored shu nakamura 30687489 woodyzootopia apply suggestion code review authored shu nakamura 30687489 woodyzootopia authored shu nakamura 30687489 woodyzootopia authored yuki okushi jtitor 2k36.org authored garasubo garasubo gmail.com, , ,None
