No,Url,Valid,Message,Issue-url,Tag,Category
0,https://api.github.com/repos/OpenImageIO/oiio/commits/3fdb3ecc21fb80e895592e416c48408a3fcc5b66,False, overhaul read write thumbnail 3021 image format support thumbnail low preview image traditionally shoved imagespec metadata byte array ints width height nchannels ideal make metadata bloated taking memory expensive copy metadata potentially waste time data application want need remember alteration image make thumbnail wrong also rarely useful except application specifically want preview image discussion issue 2902 led think thumbnail treated explicitly api rather shoved metadata way patch attempt overhaul thumbnail handling imageinput new get_thumbnail method retrieve thumbnail exists imagebuf base class default implementation doe nothing image format support thumbnail reader override method encouraged read thumbnail lazily possible method called avoid cost memory requested imageoutput likewise new set_thumbnail method implemented targa psd two format previously implemented thumbnail functionality probably format support thumbnail never added oiio support leave another day imagebuf new has_thumbnail get_thumbnail set_thumbnail clear_thumbnail method imagecache new get_thumbnail method oiiotool iconvert attempt preserve thumbnail input output course file type support imagebufalgo ibaprep clear thumbnail destination image theory pretty much everything iba would ever likely invalidate preview image started get point oiiotool straight copy like format conversion oiiotool in.tga out.tga preserve thumbnail anything else oiiotool in.tga stuff out.tga transmit original thumbnail output would almost certainly wrong work future file format support thumbnail yet oiio support sure ever really want except case truly straight copy oiiotool keep input thumbnail maybe thumbnail wanted output always created anew downscaling definitely match main image maybe also oiiotool need command explicitly extract save thumbnail needed legit use debugging tool, , ,None
1,https://api.github.com/repos/OpenImageIO/oiio/commits/7fe6710406e6b2cf1c1faa924061e079558cb327,False, streamline determination whether file type procedural 3039 imagecache repeatedly determine whether filename type file procedural doe expensively every time creates type imageinput question ask support procedural ask plugin type first register look need strictly internal nothing public apis, , ,None
2,https://api.github.com/repos/OpenImageIO/oiio/commits/b866cc9210e65b65997385e1a77faac5466c8986,False, augment 3037 make break abi compat 3040, , ,None
3,https://api.github.com/repos/OpenImageIO/oiio/commits/0aaed34c2e871820e368531ea99f9a741434040f,False, let cue_threads help determine default number thread oiio 3038 opencue launched apps encouraged honor setting cue_threads limit number thread use change make oiiotool oiio based tool script better citizen run part opencue job cue_threads lower precedence oiio specific  ordinary command line usage change behavior since expect cue_threads set also fix doc incorrectly named, , ,None
4,https://api.github.com/repos/OpenImageIO/oiio/commits/4ba3380305114af1a35263fa0876b24c7f549b56,False, extend sysutil getenv take default env var found 3037, , ,None
5,https://api.github.com/repos/OpenImageIO/oiio/commits/3df1923e5a88bd5322e52196ac73b30b5d05ee1a,False, update latest release test notably openexr 3.1 3033 openexr 3.1.0 pybind11 2.7.0 ocio 2.0.1, , ,None
6,https://api.github.com/repos/OpenImageIO/oiio/commits/bc1a8b35418a0da1cd6927e48fe0ae35338ff45c,False, imagecache add variety invalidate take imagehandle 3035 rest method take filename also version take handle, , ,None
7,https://api.github.com/repos/OpenImageIO/oiio/commits/d1fb156ebbc193ad76661459f99e9f3b6e0be07f,False, mark long deprecated thing oiio_deprecated 3032 make sure switch internal preferred new equivalent also hide deprecated thing documentation system new people tempted use thing deprecated starting oiio 2.0 case even earlier multiple release 2.0 2.1 2.2 gone commented documented deprecated without adding warning time still taking away entirely usually least one release marked oiio_deprecated also true removal api major release laying groundwork able totally remove eventually 3.0 release, , ,None
8,https://api.github.com/repos/OpenImageIO/oiio/commits/d1073accaeffa1f7bca7ab451058306129073bf0,False, make finding boost flexible 3031 patch modifies build system make possible control whether oiio link boost form static dynamic library independently linkstatic setting without use fully custom route boost_custom done preserving value variable defined user value explicitly defined set match value linkstatic variable result boost linked way dependency, , ,None
9,https://api.github.com/repos/OpenImageIO/oiio/commits/23116709f55546f32e48306329bae0273cce5421,False, bump version dev preview release, , ,None
10,https://api.github.com/repos/OpenImageIO/oiio/commits/5f515f20bf946d4882f49b614c47d6cad207488b,False, change, , ,None
11,https://api.github.com/repos/OpenImageIO/oiio/commits/fea77d3f9d2bddb1c852f0057adf9581d861c88c,False, oiiotool get rid long deprecated useless histogram function 3029, , ,None
12,https://api.github.com/repos/OpenImageIO/oiio/commits/280b337ccf0808236e2bef99202525691d514986,False, improve imagebufalgo doc, , ,None
13,https://api.github.com/repos/OpenImageIO/oiio/commits/9b107a7e96f035af860c285058951010bdd6b44f,False, document imageoutput copy_image thread safe, , ,None
14,https://api.github.com/repos/OpenImageIO/oiio/commits/7f4806fde0206543849c3e01bbe6680e5c1aae3f,False, document minor change uvslopes_scale argument bumpslopes 3028 slightly amends 3012 add doc recently added feature change make_texture configuration hint maketx uvslopes_scale symmetry texture conversion configuration name everything work including setting uvslopes_scale metadata file still accept name without prefix synonym change float bit flexibility, , ,None
