repo_id,combo,combo_num,pj_size,lg_num,age,cmmt_num,dev_num,se_num,se_rem_num,se_iibc_num,se_pd_num,se_other
42283287,html_javascript_typescript,0,9427,3,3411,15997,1028,19,9,0,1,9
2573058,html_javascript,1,119385,3,3569,20480,2299,32,16,0,0,16
53238813,ruby_shell,0,52351,7,3334,20480,808,40,8,1,0,31
29261473,go_shell,0,99597,4,2457,8458,354,55,33,1,3,18
41986369,go_shell,0,228337,5,2147,20480,1325,128,38,0,2,88
2562751,html_java,1,240604,3,5019,4020,264,4,2,0,0,2
38558578,css_html_javascript_shell_typescript,0,5052,6,3417,3620,375,8,3,0,0,5
94367677,css_javascript_typescript,0,8643,4,2371,7066,768,2,0,0,0,2
49609581,c#_shell,0,79915,10,2352,8897,489,40,16,0,0,24
30969188,html_javascript,1,8736,2,1520,1457,243,1,0,0,0,1
74175805,go_shell,0,198558,8,1708,16099,885,148,22,1,0,125
1844251,css_html_javascript_shell,0,73004,4,3576,5791,519,33,31,0,0,2
698041,css_javascript,0,5831,4,4064,1798,272,2,1,1,0,0
18049133,css_html_javascript_ruby,0,3655,5,4732,11409,891,57,16,0,3,38
14098121,javascript_python,1,60237,19,1195,3297,83,5,1,0,0,4
3577919,go_shell,0,10570,4,3610,20480,1933,373,3,0,0,370
39176269,javascript_typescript,0,16535,2,2039,2221,558,4,0,0,0,4
53631945,python_shell,0,4445,5,2267,3249,473,25,24,0,0,1
6988020,css_html_javascript_shell_typescript,0,60689,7,3083,1365,197,4,1,0,0,3
13840241,css_html_javascript_ruby,0,21651,7,2826,4073,180,4,0,0,0,4
349241,html_javascript,1,6362,2,4275,2753,345,1,0,0,0,1
23405758,c_cpp,0,1500,3,3736,1022,103,2,2,0,0,0
29891188,javascript_shell,0,3276,2,2367,1866,185,5,0,0,0,5
33263118,css_html_javascript_python_shell,1,119003,6,2588,9175,155,6,2,0,0,4
458058,css_html_javascript_php,0,200767,7,7875,20480,2145,82,41,0,0,41
30203935,css_html_javascript,0,220166,13,3762,20480,1573,33,3,0,0,30
1283503,javascript_shell,0,2290,2,4096,6120,1037,8,4,0,0,4
32247847,html_javascript_shell_typescript,0,120406,6,2323,4842,521,2,2,0,0,0
3620194,html_javascript,1,12529,3,3384,2634,559,1,0,0,0,1
53127403,html_java_javascript,0,47540,8,1967,20480,846,39,7,0,0,32
317757,css_javascript,0,18700,5,4307,3012,418,5,2,0,0,3
52773157,javascript_shell_typescript,0,20383,3,1980,4717,771,1,1,0,0,0
6452529,cpp_python,0,279364,18,3135,20000,231,47,47,0,0,0
13078968,javascript_typescript,0,9137,2,2874,4134,466,1,0,0,0,1
31085130,html_javascript,1,310017,2,2344,11622,1030,12,3,0,0,9
25315643,css_html_javascript_python_shell,1,87026,9,2297,8217,137,8,6,0,0,2
790359,javascript_shell_typescript,0,29963,3,4018,20480,1872,91,39,10,25,17
13855476,go_shell,0,3713,2,2822,2386,342,1,1,0,0,0
7548986,php_shell,0,57207,5,2113,20480,3246,67,24,0,0,43
2700159,html_java,1,64912,8,6250,20480,836,79,50,0,0,29
13584262,javascript_shell,0,13601,2,2839,11791,574,33,16,0,1,16
5625464,c_python_shell,0,4268,7,3643,3299,412,1,0,0,0,1
2541284,html_typescript,0,6194,2,3580,4527,459,1,1,0,0,0
42920477,css_javascript,0,6508,2,3654,1348,79,4,4,0,0,0
137724480,javascript_typescript,0,84631,20,3645,10859,912,32,1,0,0,31
16607898,go_shell,0,28458,2,4318,8242,771,47,38,0,0,9
1116542,c_cpp_shell,0,28271,5,5427,5274,64,10,8,0,0,2
1028340,css_html_javascript_shell,0,39967,6,4131,7956,523,5,4,0,0,1
53370988,css_html_javascript_python_shell,1,89742,6,3845,13200,1367,22,5,5,0,12
34757182,cpp_python,0,7768,2,2233,1281,88,1,0,0,0,1
519832,css_html_javascript_python_shell,1,50020,9,4176,15449,884,49,29,0,0,20
39840932,c_cpp_python_shell,0,9818,7,4766,3718,404,2,1,0,0,1
12244426,css_html_javascript,0,722,3,2885,2027,371,1,0,0,0,1
4037197,python_shell,0,36493,5,3385,2817,190,6,6,0,0,0
23338716,javascript_typescript,0,18036,2,4125,17878,1215,32,20,0,0,12
15308499,css_html_javascript,0,2494,3,2759,1596,221,8,0,0,0,8
11276147,c_cpp,0,2670,4,3941,2486,321,5,4,0,0,1
33884891,python_shell,0,125666,11,2483,20480,2996,224,1,1,1,221
402046,html_javascript_typescript,0,103756,3,4421,2232,201,4,2,0,0,2
18044526,html_python_shell,0,4116,3,2859,2256,389,25,0,0,1,24
45431898,css_html_javascript,0,48184,3,2052,9044,655,8,2,0,0,6
1631024,css_html_javascript_shell,0,3045,5,3179,1283,130,4,0,0,0,4
19745004,css_html_javascript_python_shell,1,3680915,14,1442,20000,831,90,20,0,0,70
1801829,html_javascript_typescript,0,71439,4,3598,20000,1136,37,5,1,0,31
5405654,css_html_javascript_shell,0,36977,4,5125,12113,371,31,28,0,0,3
13124802,go_shell,0,159287,5,3014,20480,411,44,23,0,0,21
24635156,css_html_javascript_typescript,0,4483,4,2455,1283,250,11,11,0,0,0
47071941,css_javascript_typescript,0,11799,4,2061,2963,636,7,7,0,0,0
308770,html_ruby,0,5507,2,4252,3750,702,11,1,0,0,10
7212645,python_shell,0,55932,5,3138,12658,1531,9,5,0,0,4
5532320,css_html_javascript_shell,0,30190,4,3208,15617,823,2,1,0,0,1
10567197,go_shell,0,12022,14,2955,6988,482,42,1,0,0,41
19620844,css_html_javascript,0,82905,4,2582,2299,209,2,1,0,0,1
1431547,css_html_javascript_python,1,48840,4,3836,11014,1567,35,4,0,0,31
16587283,cpp_python,0,21225,14,2724,20480,3058,58,18,0,1,39
58842707,python_shell,0,2947,5,2802,1527,180,7,1,1,0,5
1580851,css_html_javascript,0,28686,4,3757,2170,240,1,0,0,0,1
38934449,css_javascript,0,6518,2,2200,1558,372,1,1,0,0,0
401025,go_shell,0,7247,9,4122,3451,260,21,8,0,0,13
45055693,css_html_javascript_shell_typescript,0,102245,6,3503,10710,374,105,81,0,1,23
10851820,javascript_shell_typescript,0,7629,4,2947,5193,452,8,0,0,0,8
1357796,c_cpp,0,233421,12,3394,20000,716,34,28,0,0,6
2206953,javascript_typescript,0,2621,2,3792,4651,595,5,0,0,0,5
124257233,css_html_javascript_typescript,0,55145,4,2267,3978,334,5,3,0,0,2
20965586,objectivec_ruby,0,1112,3,2591,1728,221,9,2,0,0,7
115720575,css_html_javascript_typescript,0,5819,4,2283,1577,201,2,1,0,0,1
1451352,css_html_javascript,0,18875,4,4663,13299,683,25,10,10,0,5
49910095,c_shell,0,15964,4,2231,19319,917,40,13,0,1,26
134017286,go_shell,0,25535,4,3056,3533,239,16,6,0,0,10
90792131,java_shell,0,21384,4,2478,2215,188,6,4,0,0,2
52113921,css_javascript,0,35178,2,3036,1449,362,21,3,0,0,18
91253698,javascript_php,0,1022449,5,2614,20480,326,6,0,0,0,6
20429943,css_html,0,39195,2,3648,7576,817,19,0,0,3,16
734934,css_html_javascript,0,14779,6,4044,3019,341,3,0,0,0,3
301742,c_python_shell,0,9032,4,4325,10720,732,74,65,0,0,9
43723161,go_shell,0,17574,3,2089,6181,680,24,3,2,0,19
3606624,ruby_shell,0,17047,4,3401,8645,291,22,21,0,1,0
69495170,javascript_typescript,0,4872,2,1759,2866,425,5,1,0,0,4
7587038,java_javascript,0,18484,11,3255,3033,374,2,1,0,0,1
12670444,css_html_javascript_shell,0,15148,4,2743,2917,318,2,2,0,0,0
45942274,javascript_shell,0,7681,2,2169,4239,598,2,1,0,0,1
15480067,javascript_shell_typescript,0,26763,4,5963,6646,677,13,0,0,0,13
34864402,c_cpp_python_shell,0,91283,13,2269,13794,1255,13,8,0,0,5
18964487,css_html_javascript,0,5467,3,2650,2208,233,2,2,0,0,0
23095954,java_shell,0,949,2,3644,9816,1207,94,32,0,0,62
44998092,objectivec_ruby,0,19089,4,2772,1535,99,13,13,0,0,0
14003349,html_javascript_typescript,0,4840,3,2993,6219,391,33,28,0,0,5
110446844,css_html_javascript,0,70716,6,1329,1477,119,6,2,0,0,4
26820798,javascript_typescript,0,12630,2,2425,1826,290,1,1,0,0,0
13926404,javascript_python,1,26085,10,2813,9285,798,15,4,0,0,11
59239347,html_javascript,1,52324,8,2967,3496,374,19,3,1,0,15
11061773,html_javascript,1,28227,3,3520,12120,1131,104,92,0,1,11
77213120,javascript_typescript,0,79839,11,5453,20480,3173,67,41,0,2,24
11892946,cpp_python,0,77473,9,2908,1968,89,18,18,0,0,0
33486016,objectivec_ruby,0,5068,3,2300,20480,1003,72,3,0,9,60
65233633,css_html_javascript_typescript,0,26864,6,2662,1778,151,1,0,0,0,1
22394357,c_cpp_python_shell,0,24267,12,2551,5951,430,26,14,1,0,11
38366638,javascript_typescript,0,714,2,3076,2661,359,9,8,0,0,1
74260508,html_javascript_shell,0,21493,4,1681,1541,188,7,0,0,0,7
11570469,objectivec_ruby,0,767,3,2903,1029,138,19,18,0,0,1
38307428,javascript_shell_typescript,0,15948,3,3773,7815,734,9,9,0,0,0
60246359,cpp_python,0,452279,23,4373,20480,784,46,38,0,0,8
448045,php_shell,0,86782,3,5504,20480,2031,47,43,0,0,4
1103607,css_html_java_javascript,0,129220,14,3800,20480,1077,487,18,0,7,462
184460,python_shell,0,32268,6,4472,11658,1162,41,23,0,1,17
65214191,c_cpp_python_shell,0,119122,14,2604,9923,973,154,97,0,4,53
53266139,html_javascript,1,19317,3,2235,5676,543,3,1,0,0,2
51728141,css_html_javascript_shell,0,33071,6,1965,2609,146,2,2,0,0,0
45721011,java_shell,0,160271,15,2828,7033,479,12,9,0,0,3
16089035,html_javascript_python_shell,1,38114,10,3233,11624,670,23,5,0,0,18
20787122,python_shell,0,4764,5,2594,2152,136,8,0,0,1,7
53632140,go_shell,0,12440,5,1958,2658,245,5,5,0,0,0
4279682,c_cpp_python_shell,0,68929,14,5785,14378,805,65,61,0,0,4
102578345,c_python_shell,0,269025,20,1417,3568,283,13,6,0,0,7
73648678,html_javascript_ruby,0,609990,7,2557,9914,799,26,1,0,0,25
16072585,css_html_javascript,0,14357,4,2743,20480,3508,92,78,2,1,11
58157629,python_shell,0,37039,2,1955,4327,383,10,4,3,0,3
12044132,html_python,0,52060,6,2873,3887,220,1,0,0,0,1
21234201,css_html_javascript,0,140493,4,2946,2208,73,3,3,0,0,0
21399598,css_html_javascript_shell,0,50580,6,4725,6932,708,10,0,0,1,9
59114705,html_javascript,1,3447,2,2912,4520,402,2,1,0,0,1
127769231,javascript_shell,0,59846,3,2297,20480,2038,84,43,0,1,40
527644,css_html_javascript_typescript,0,15974,5,4168,7941,853,43,35,0,0,8
1377867,html_javascript_python_shell,1,5909,7,4044,2990,230,6,5,0,0,1
40345658,javascript_shell_typescript,0,8577,3,2487,2112,284,1,1,0,0,0
52630616,javascript_typescript,0,57850,2,1974,9311,710,22,6,0,0,16
73614722,java_shell,0,352305,2,1704,2640,69,2,2,0,0,0
15225670,java_javascript,0,193736,12,2775,8860,506,52,33,0,0,19
7833168,css_html_javascript_shell_typescript,0,3260866,16,2201,20124,540,841,36,2,5,798
59010815,css_javascript,0,3420,6,2380,3784,201,10,10,0,0,0
17107479,css_html_javascript_python,1,100328,7,2708,13260,649,33,23,0,4,6
11829145,html_javascript_ruby,0,3825,6,2623,2633,40,1,0,0,0,1
312262,css_html_javascript,0,5691,3,4444,20480,1709,92,52,0,3,37
65711522,c_cpp_python_shell,0,238286,10,2932,20480,1370,351,344,0,0,7
2278524,javascript_shell,0,2020,3,2789,2066,316,1,0,0,0,1
3422939,html_javascript,1,5443,3,3441,1051,87,1,1,0,0,0
38696925,python_shell,0,7947,3,2670,9574,855,36,8,0,0,28
1607357,html_javascript,1,3229,3,3640,2567,324,3,0,0,0,3
8424040,css_html_javascript,0,77176,4,3810,10914,924,16,11,0,0,5
75425073,css_html_javascript_typescript,0,40499,4,1694,8699,328,13,5,0,0,8
75642389,javascript_shell_typescript,0,85703,4,2665,20480,684,56,33,0,0,23
1790564,css_javascript_typescript,0,156854,5,3714,20480,717,100,88,0,0,12
56315715,javascript_typescript,0,58949,6,1927,4841,412,12,11,0,0,1
13404515,java_shell,0,4675,2,4521,20480,664,194,182,0,0,12
1093228,c_cpp,0,965022,16,2626,20000,671,320,313,0,0,7
10365411,css_javascript,0,10390,2,2977,20480,577,91,88,0,2,1
2889328,css_javascript_php,0,298284,4,3863,20480,153,35,3,0,1,31
16989371,css_html_javascript_shell_typescript,0,18435,6,3260,4192,388,7,4,0,0,3
1548202,css_html_javascript_php,0,252918,10,3073,20000,365,34,11,0,2,21
59720190,html_python,0,3399,5,1883,7838,637,16,9,0,0,7
29759715,c_cpp_python_shell,0,28830,13,4618,11206,603,27,14,0,0,13
46806184,go_shell,0,291408,7,2036,13768,3737,63,4,0,3,56
19463625,python_shell,0,697,4,2632,6560,578,21,13,0,4,4
924303,css_html_javascript_shell,0,8242,6,3960,9887,417,34,34,0,0,0
11481338,html_javascript,1,32282,2,2927,4409,243,5,3,0,0,2
30161665,css_html_javascript,0,36932,3,2927,8724,508,5,4,0,0,1
5888353,css_html_javascript_python_shell,1,10497,5,3519,4407,613,16,14,0,0,2
104172832,javascript_shell_typescript,0,17366,5,3852,4599,251,2,0,0,0,2
42625970,python_shell,0,238395,3,2681,1010,276,4,4,0,0,0
33702544,javascript_python,1,88442,5,2295,4419,187,5,3,0,0,2
75164823,java_shell,0,10060,4,1669,1638,353,3,1,0,1,1
658518,python_shell,0,74627,5,3820,20480,956,44,23,0,1,20
326688,html_javascript_ruby,0,1594,5,4306,2803,188,1,0,0,0,1
11116372,css_html_javascript_shell,0,151842,6,2927,9440,454,20,9,0,1,10
60243197,javascript_php,0,1713899,11,1750,20480,524,96,23,0,6,67
7910045,html_javascript_shell_typescript,0,99109,5,2760,7438,626,63,36,0,0,27
41766002,html_javascript,1,905710,10,2149,20466,1232,26,6,0,5,15
29078997,c#_shell,0,1331511,9,2518,20480,1214,339,338,0,0,1
1631570,php_shell,0,5985,3,3746,1365,133,1,1,0,0,0
13142126,javascript_typescript,0,25318,4,2854,4402,292,1,0,1,0,0
4576305,java_javascript,0,64352,7,3135,2626,126,8,8,0,0,0
30675533,html_python_shell,0,1026874,3,2331,3722,165,2,0,0,1,1
41889031,html_java,1,52195,3,3128,11582,1364,64,60,0,0,4
45147841,css_html_javascript_shell,0,18627,4,2107,2104,230,12,12,0,0,0
65866559,css_html_javascript,0,31690,3,1770,1551,102,3,3,0,0,0
25050844,c_shell,0,20135,4,6909,11708,384,36,24,0,1,11
6297520,python_shell,0,170757,7,3435,6821,292,29,10,0,0,19
58616946,javascript_shell,0,5927,4,1976,9336,1320,64,48,0,1,15
49876476,java_shell,0,402962,5,1800,20229,421,5,0,0,0,5
714074,html_javascript_shell,0,120558,3,4060,5025,472,9,7,0,0,2
27729907,go_shell,0,16274,4,2379,5173,395,38,10,0,0,28
40511756,css_html_javascript_typescript,0,7226,5,3145,15767,1165,122,107,0,0,15
56342508,go_shell,0,21441,9,2134,2180,271,6,4,0,0,2
45646037,css_html_javascript_python_shell,1,1059109,7,3838,20480,2355,34,31,0,0,3
20537104,go_shell,0,20264,4,5100,5880,456,117,113,0,0,4
40484398,javascript_shell_typescript,0,74004,3,2174,5370,437,12,11,0,0,1
1062572,cpp_python_shell,0,20607,7,3909,9556,591,67,57,0,0,10
3431193,javascript_php,0,77533,10,3752,19740,1495,82,5,0,8,69
931039,html_javascript_shell,0,2484,4,3837,2288,211,1,0,0,0,1
7693799,javascript_shell_typescript,0,13487,3,2900,2956,259,2,0,1,0,1
79723839,javascript_shell_typescript,0,85313,13,2628,8557,105,4,2,0,0,2
50146229,html_javascript,1,77473,3,2015,4179,138,8,6,0,0,2
22475123,css_html_javascript_shell,0,32804,5,3302,8064,250,103,95,0,2,6
18440563,javascript_ruby,0,7214,3,2689,1547,168,7,6,0,1,0
8162715,html_python_shell,0,110919,4,4044,19528,380,22,7,0,2,13
126412363,c_cpp_python_shell,0,20621,9,1832,3735,347,6,6,0,0,0
2163263,html_javascript,1,16933,2,3615,5661,265,4,0,0,1,3
90349239,html_javascript_python,1,1277,3,2355,2803,162,2,1,0,0,1
2609642,html_javascript_typescript,0,12396,5,4020,7160,339,14,4,0,0,10
70342215,javascript_shell,0,51531,3,3607,5919,468,5,0,0,0,5
2006876,java_shell,0,101462,18,3669,11371,1256,76,13,0,1,62
23129458,c_cpp_shell,0,34927,5,5049,7467,70,163,161,0,0,2
92570536,html_javascript_typescript,0,16050,3,1472,1620,272,2,2,0,0,0
942903,javascript_shell,0,1257,2,3951,1808,175,2,1,0,0,1
12143585,html_javascript,1,3602,2,2880,3975,393,4,0,0,0,4
19205896,go_shell,0,60067,4,2665,8101,425,16,13,0,0,3
1049095,c_python_shell,0,74554,9,3915,12523,620,87,87,0,0,0
68312233,python_shell,0,37788,8,1770,13934,1554,13,3,0,0,10
32969220,c_cpp_python,0,183078,7,5035,11645,821,82,72,0,0,10
62091339,go_shell,0,285069,8,2378,18121,1167,117,5,0,0,112
23013268,ruby_shell,0,18092,4,2524,3800,371,2,2,0,0,0
69290591,javascript_python,1,83944,3,1716,3356,361,12,8,0,0,4
3374332,html_javascript_ruby,0,70243,4,3453,19632,1588,95,42,0,1,52
56352157,css_html_javascript_typescript,0,20897,5,1899,2087,132,12,11,0,0,1
42488903,css_html_javascript,0,617112,3,2160,6140,409,2,1,0,0,1
4467228,javascript_shell_typescript,0,6316,3,3327,1059,143,1,0,0,0,1
6662075,python_shell,0,6297,3,3175,9658,675,28,4,0,0,24
12512833,css_html_javascript,0,2212,3,2871,1667,112,2,2,0,0,0
2336578,css_html_javascript_ruby,0,3175,5,3573,2831,226,4,2,0,0,2
17814354,html_javascript,1,11916,3,2641,3537,319,1,0,0,0,1
54376220,python_shell,0,289950,4,3001,2474,125,3,2,0,0,1
911765,javascript_ruby,0,114018,8,4034,20480,848,29,10,1,1,17
15337142,c_cpp_python_shell,0,49906,8,4841,13367,548,28,24,0,0,4
12618379,html_javascript_shell,0,31496,3,2877,7505,299,11,4,0,0,7
103749180,cpp_python,0,45794,41,1817,12437,1653,11,10,0,0,1
1217614,c_cpp,0,1555334,21,3209,20480,783,249,235,0,0,14
5604798,css_javascript,0,12789,5,3232,2057,174,3,2,0,0,1
4637221,c_python_shell,0,4184,5,3048,2847,160,3,1,0,0,2
15830664,css_html_javascript_python,1,29923,4,2745,1969,222,1,1,0,0,0
1338813,html_javascript_shell_typescript,0,71140,5,3696,7719,131,4,3,0,0,1
127227141,go_shell,0,48763,5,3419,3780,263,19,8,0,0,11
3744545,css_html_javascript,0,6003,4,3476,2555,419,8,5,0,0,3
58559694,html_javascript_shell_typescript,0,71581,7,1514,20000,306,41,26,0,0,15
37347459,python_shell,0,10162,2,2226,1870,87,16,12,0,0,4
8708394,css_javascript_php,0,1647,3,3045,1141,159,2,0,0,0,2
1538210,objectivec_ruby,0,1115,2,3760,3712,347,12,1,0,0,11
14981376,c_cpp_python,0,164682,13,4279,13537,629,80,60,0,0,20
37734226,javascript_typescript,0,189759,2,3524,8997,515,13,5,0,2,6
26730195,javascript_php,0,38640,5,2348,7710,278,24,6,0,1,17
3766706,java_shell,0,189676,4,4148,1804,100,7,6,0,0,1
23404839,html_javascript_shell_typescript,0,28560,7,2522,20480,508,42,25,0,0,17
1349775,c_cpp_python_shell,0,104913,6,4343,20480,1451,64,29,0,12,23
18609427,css_html_javascript_shell,0,60026,4,2660,2068,173,1,0,0,0,1
59435364,html_javascript_shell,0,23388,5,1972,3274,76,3,1,0,0,2
26038648,c_cpp_python_shell,0,40914,5,2735,3710,288,8,7,0,0,1
19249835,css_html_javascript_python_shell,1,1727842,7,2694,12667,692,33,0,0,0,33
560495,css_javascript,0,20985,2,4147,2239,109,20,18,0,0,2
34921116,c_cpp_python_shell,0,16019,12,2277,3802,509,16,15,0,0,1
9603889,css_html_javascript_shell,0,65972,8,7875,20480,930,131,34,1,1,95
21779020,javascript_shell,0,7475,2,2556,2340,304,9,9,0,0,0
138312,html_ruby,0,4469,3,3095,5272,425,9,3,0,0,6
32476524,python_shell,0,2746,3,2314,1702,181,1,0,0,0,1
37834277,css_html_javascript_shell,0,71360,5,2412,2176,54,4,2,0,0,2
56333861,css_html_javascript_shell_typescript,0,124790,6,2985,3903,269,28,5,0,2,21
36606437,css_html_javascript_shell_typescript,0,90209,8,2242,7534,266,34,29,0,0,5
50063252,python_shell,0,5645,2,4635,10986,517,41,35,0,0,6
1390248,html_python_shell,0,507588,18,2733,20480,1413,79,14,0,0,65
21233191,go_shell,0,43009,6,2584,12870,499,37,16,0,1,20
70908208,html_python_shell,0,1493553,7,2669,20480,762,10,1,0,0,9
60537144,css_html_javascript_shell_typescript,0,245571,8,2286,12436,881,20,10,0,0,10
4814354,css_html_javascript_shell,0,19604,5,2991,20480,765,137,83,0,0,54
10064545,html_javascript,1,10802,2,2992,8999,366,12,5,0,0,7
56760633,javascript_shell_typescript,0,65176,3,1919,6371,500,8,1,0,0,7
38900806,python_shell,0,28618,2,2827,4946,147,12,10,0,0,2
2560988,html_javascript_shell_typescript,0,9639,7,3543,3429,408,7,6,0,0,1
106024057,python_shell,0,4932,4,4132,7196,423,7,4,0,0,3
5569059,html_javascript_shell,0,18664,3,3344,10560,481,14,4,0,0,10
4095287,html_ruby,0,43337,4,3509,11517,1034,84,63,0,1,20
13258039,c_python_shell,0,19267,5,3027,20480,1289,97,92,0,0,5
64700934,javascript_shell,0,15419,3,1817,4305,452,22,4,0,0,18
21763822,html_javascript_shell,0,25347,11,2568,19738,711,34,8,1,0,25
8224923,javascript_typescript,0,67798,5,3081,9126,237,18,2,0,0,16
3314,css_html_javascript_ruby,0,120545,6,3875,20000,1103,71,10,0,2,59
24977535,go_shell,0,34445,3,2477,3354,145,1,0,0,0,1
12926963,javascript_shell,0,75963,3,2836,17880,244,40,3,0,0,37
106995,html_ruby,0,6892,11,5015,4276,511,12,2,0,0,10
40892817,c_cpp_python_shell,0,53532,10,3101,20480,610,65,54,0,0,11
43640830,java_javascript,0,86046,15,1995,13041,2081,189,178,0,0,11
43330374,objectivec_ruby,0,20975,3,2121,3711,261,56,45,0,0,11
17148588,html_javascript_shell_typescript,0,117406,5,2748,6530,204,22,13,0,0,9
87335980,c_cpp_python_shell,0,209005,11,1801,20480,869,23,3,0,0,20
6780767,python_shell,0,54290,3,3172,9464,378,35,2,0,0,33
1203139,javascript_shell,0,2355,2,3756,1022,87,4,0,0,0,4
4916869,php_shell,0,1975,3,3213,1038,91,4,0,0,0,4
7544081,css_html_javascript,0,1873,3,3080,1626,208,1,1,0,0,0
102692863,c_cpp_python_shell,0,20342,7,2254,4528,483,19,4,0,1,14
67747748,python_shell,0,18264,9,3195,15195,1312,34,17,0,0,17
42289146,html_python_shell,0,26843,5,3186,16885,779,171,161,0,0,10
17391973,c_cpp_python_shell,0,30309,7,3534,2372,207,10,9,0,0,1
1529160,css_html_javascript_shell,0,32547,7,3771,7283,344,70,34,0,0,36
36674234,javascript_python_shell,0,12599,3,2182,1868,141,2,1,0,0,1
478996,css_html_javascript,0,26981,3,6621,16855,917,52,40,0,0,12
43613404,html_python_shell,0,16344,10,4707,6537,994,41,3,0,4,34
24655114,html_javascript_shell_typescript,0,71982,6,2487,3709,306,4,0,0,0,4
53321815,css_javascript,0,6514,2,1963,4301,165,1,0,0,0,1
65052980,html_javascript,1,1046,3,3842,1085,176,4,1,0,0,3
12970971,css_html_javascript,0,17683,3,2831,2460,132,1,0,0,0,1
16479108,html_javascript_python,1,135791,9,2739,13529,750,22,13,0,0,9
801795,objectivec_ruby,0,8165,4,3434,1083,113,5,5,0,0,0
4188772,css_html_javascript,0,1804,3,3366,1244,151,3,0,0,0,3
12246785,css_html_javascript_shell,0,22066,7,2891,8453,697,10,9,0,1,0
248523,javascript_python,1,4436,4,4391,2669,357,8,1,0,0,7
18068542,css_javascript_typescript,0,13805,7,3457,12372,808,22,8,0,0,14
52729242,c_cpp_python_shell,0,37992,8,3996,4042,331,55,45,0,0,10
2436267,javascript_typescript,0,6980,2,3592,8077,610,17,15,0,0,2
35998691,javascript_shell_typescript,0,127611,7,4972,2902,468,5,4,0,0,1
40772809,javascript_shell_typescript,0,4875,3,3691,2750,220,7,2,0,1,4
46180504,javascript_typescript,0,46878,2,3167,1858,274,3,3,0,0,0
3516624,c_python_shell,0,3146,7,3430,2379,220,5,5,0,0,0
114187903,c_cpp,0,68766,15,2010,16676,309,50,50,0,0,0
76694515,css_javascript_typescript,0,2640,5,1778,2445,143,1,0,0,0,1
34407651,javascript_python_shell,0,700204,18,1563,20024,851,232,0,0,0,232
42237038,javascript_shell,0,811,2,2657,1040,112,2,0,0,0,2
34275045,cpp_python_shell,0,124326,14,3723,9184,529,27,26,0,0,1
72891330,go_shell,0,131889,8,1991,5977,742,8,2,0,0,6
14732311,css_html_javascript_php,0,39623,7,2788,6480,547,19,2,0,1,16
33082868,css_html_java_javascript,0,1513,6,2265,1592,128,5,2,0,0,3
57602001,javascript_shell_typescript,0,8549,4,1908,6426,65,2,1,0,0,1
1308789,css_html_javascript,0,3716,3,3673,3853,485,4,2,0,0,2
12779699,css_html_java_javascript,0,358493,6,3159,1106,31,1,0,0,0,1
26682105,html_javascript_typescript,0,18602,4,2443,4151,795,8,2,0,0,6
5198041,java_shell,0,12080,3,7483,1675,162,2,0,0,0,2
3736407,css_html_javascript_python_shell,1,15660,10,3417,14134,824,102,98,0,0,4
16157746,c#_shell,0,124768,6,2737,11494,359,14,9,0,0,5
1918677,html_ruby,0,18414,2,3688,6060,279,29,15,0,1,13
993110,html_python,0,6496,4,3986,19182,933,80,14,0,0,66
48117679,html_javascript_shell_typescript,0,72147,5,2040,2880,412,5,2,0,0,3
4344257,php_shell,0,22637,3,4188,18289,764,31,22,1,0,8
10332822,c_cpp_python,0,273224,13,3055,20000,280,107,103,0,0,4
91356408,c_python_shell,0,74265,8,2518,3210,333,8,7,0,0,1
32551735,javascript_shell,0,23864,3,2314,7458,253,7,7,0,0,0
3327382,css_javascript_php,0,1108,4,3484,7041,1226,13,12,0,0,1
221862,html_java_javascript,0,78956,9,4428,15487,407,37,30,0,0,7
14095175,cpp_python,0,11964,10,2880,7422,513,19,16,0,0,3
44455683,css_html_javascript_python_shell,1,51691,9,2362,4525,169,17,7,0,0,10
1661758,html_javascript,1,4254,4,3743,9340,370,26,25,0,0,1
29371034,go_shell,0,16845,5,2379,4333,108,4,0,0,2,2
12271469,html_python_shell,0,3188,5,2860,1810,206,13,1,0,0,12
827590,css_html_javascript_python_shell,1,21749,5,4810,10072,537,57,56,0,0,1
9709563,css_html_javascript_shell,0,14838,5,2981,4222,365,34,28,5,0,1
508845,objectivec_ruby,0,43492,5,3324,3509,238,72,71,0,0,1
42194129,go_shell,0,62662,4,5446,2584,142,5,4,0,0,1
1234783,c_cpp_shell,0,2760,8,3857,1382,71,5,4,0,0,1
61490598,php_shell,0,36734,3,3982,16081,962,95,34,0,0,61
5476048,css_html_javascript,0,2146,3,3261,8601,463,9,2,0,0,7
715547,html_javascript_shell_typescript,0,246549,11,3153,20000,201,24,15,0,0,9
71274659,css_html_javascript_typescript,0,5445,5,2058,1360,197,4,4,0,0,0
27954927,java_shell,0,101490,2,2407,1319,51,5,5,0,0,0
140656,c_shell,0,6963,4,5579,3908,258,5,5,0,0,0
299862,python_shell,0,349206,4,7445,14054,435,2,2,0,0,0
757363,css_html_javascript_typescript,0,7744,4,4036,9783,651,37,19,0,0,18
1217404,ruby_shell,0,2779,8,3837,3160,456,8,3,0,0,5
52071471,javascript_shell_typescript,0,8979,3,1980,1508,352,19,0,0,0,19
116576783,go_shell,0,15797,5,2219,2479,114,9,7,0,0,2
