id,languages,classifier,clfType,fileType
42283287,"['javascript', 'typescript', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
2573058,"['html', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
53238813,"['ruby', 'shell', 'html']",Shell*_Ruby*_C++-Ruby,FFI_IMI,"['.cpp', '.cc', '.rb', '.rb', '.sh', '.bsh', '.zsh']"
29261473,"['go', 'shell']",C-Go_Ruby-Go,FFI,"['.go', '.go']"
41986369,"['go', 'shell']",Ruby-Go,FFI,['.go']
2562751,"['java', 'html', 'css']",Java-C_Java*,FFI_IMI,"['.java', '.c', '.java']"
71220757,"['python', 'ruby', 'php', 'shell', 'html', 'javascript']",Shell*_Python*_Ruby*,IMI,"['.py', '.rb', '.sh', '.bsh', '.zsh']"
38558578,"['typescript', 'javascript', 'shell', 'css', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
17728164,"['go', 'html', 'shell']",C-Go_Ruby-Go,FFI,"['.go', '.go']"
94367677,"['typescript', 'javascript', 'css', 'shell']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
49609581,"['shell', 'html', 'javascript']",JS-CSS-HTML*_Shell*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
30969188,"['javascript', 'html']",JavaScript*,IMI,"['.ts', '.js', '.html']"
74175805,"['go', 'shell', 'python', 'java', 'ruby']",Shell*_Go*_C-Go_Ruby-Go,FFI_IMI,"['.go', '.go', '.sh', '.bsh', '.zsh', '.go']"
1844251,"['javascript', 'html', 'css', 'shell']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
698041,"['javascript', 'css', 'shell']",Shell*_JavaScript*,IMI,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
18049133,"['javascript', 'css', 'html', 'ruby']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
14098121,"['javascript', 'python', 'ruby', 'java', 'html', 'css', 'shell']",Shell*_Python*_C-Python_JavaScript*,FFI_IMI,"['.c', '.py', '.ts', '.js', '.html', '.py', '.sh', '.bsh', '.zsh']"
135786093,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
3577919,"['go', 'shell']",Go*_Shell*,IMI,"['.go', '.sh', '.bsh', '.zsh']"
39176269,"['javascript', 'typescript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
8989842,"['go', 'html', 'javascript', 'css', 'shell']",Go*_C-Go_Shell*,FFI_IMI,"['.go', '.go', '.sh', '.bsh', '.zsh']"
53631945,"['python', 'shell', 'ruby']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
6988020,"['javascript', 'html', 'typescript', 'css', 'shell']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
13840241,"['ruby', 'html', 'css', 'javascript']",JS-CSS-HTML*_Ruby*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.rb', '.html', '.js', '.css']"
349241,"['javascript', 'html']",JavaScript*,IMI,"['.ts', '.js', '.html']"
23405758,"['c++', 'c']",C-C++,FFI,"['.c', '.cpp']"
8575137,"['java', 'html', 'css', 'shell']",JS-CSS-HTML*_Shell*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
29891188,"['javascript', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
33263118,"['javascript', 'css', 'html', 'shell', 'python']",Shell*_Python*_JavaScript*,IMI,"['.ts', '.js', '.html', '.py', '.sh', '.bsh', '.zsh']"
458058,"['php', 'css', 'javascript', 'html', 'shell']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
30203935,"['javascript', 'html', 'css', 'objective-c', 'shell', 'java', 'ruby']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
11171548,"['c++', 'html']",HIT*,HIT,['*']
1283503,"['javascript', 'shell']",Shell*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
32247847,"['typescript', 'javascript', 'html', 'shell']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
50447720,"['shell', 'objective-c', 'c']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
3620194,"['javascript', 'html']",JavaScript*,IMI,"['.ts', '.js', '.html']"
53127403,"['java', 'html', 'javascript', 'shell', 'css']",Shell*_Java*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.java', '.ts', '.js', '.html']"
317757,"['javascript', 'css', 'shell']",Shell*_JavaScript*,IMI,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
52773157,"['typescript', 'javascript', 'shell']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
6452529,"['c++', 'python', 'javascript', 'c', 'ruby', 'shell', 'css', 'html', 'objective-c']",Shell*_JavaScript*_C-C++_Java-C_C-Python_Python*_Ruby*,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.c', '.py', '.py', '.rb', '.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
13078968,"['typescript', 'javascript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
67508428,"['javascript', 'java', 'css', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
31085130,"['javascript', 'html']",JavaScript*,IMI,"['.ts', '.js', '.html']"
25315643,"['javascript', 'html', 'css', 'shell', 'python', 'php']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
790359,"['javascript', 'typescript', 'shell']",Shell*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
13855476,"['go', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
32578467,"['objective-c', 'shell', 'ruby', 'c']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
7548986,"['php', 'shell', 'css']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
2700159,"['java', 'html', 'javascript', 'css', 'shell']",Shell*_Java-C_Java*_JavaScript*,FFI_IMI,"['.java', '.c', '.sh', '.bsh', '.zsh', '.java', '.ts', '.js', '.html']"
13584262,"['javascript', 'shell']",Shell*_JavaScript*,IMI,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
5625464,"['shell', 'python', 'c']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
2541284,"['typescript', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
119811010,"['html', 'ruby', 'javascript']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
64355429,"['css', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
42920477,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
137724480,"['typescript', 'javascript', 'go', 'python', 'css', 'shell', 'html', 'java', 'ruby']",Shell*_Python*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.py']"
16607898,"['go', 'shell']",Go*_Shell*,IMI,"['.sh', '.bsh', '.zsh', '.go']"
1116542,"['c++', 'c', 'shell']",Shell*_C-C++,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
1028340,"['javascript', 'html', 'css', 'shell']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
7607075,"['python', 'html', 'css', 'shell']",JS-CSS-HTML*_Shell*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
53370988,"['javascript', 'shell', 'html', 'css', 'python']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
34757182,"['python', 'c++']",HIT*,HIT,['*']
519832,"['python', 'javascript', 'html', 'css', 'shell']",Shell*_Python*_C-Python_JavaScript*,FFI_IMI,"['.c', '.py', '.py', '.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
39840932,"['c++', 'python', 'c', 'shell']",Shell*_C-C++_Python*,FFI_IMI,"['.c', '.cpp', '.py', '.sh', '.bsh', '.zsh']"
571770,"['html', 'shell', 'css']",JS-CSS-HTML*_Shell*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
12244426,"['javascript', 'html', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
4037197,"['python', 'shell']",Shell*_Python*,IMI,"['.sh', '.bsh', '.zsh', '.py']"
23338716,"['typescript', 'javascript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
15308499,"['javascript', 'html', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
11276147,"['c++', 'c']",C-C++,FFI,"['.c', '.cpp']"
33884891,"['python', 'shell', 'typescript', 'html', 'javascript', 'css']",JS-CSS-HTML*_Shell*_Python*,IMI_EBD,"['.py', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
14125254,"['go', 'javascript', 'shell', 'css', 'html', 'typescript']",Shell*_C-Go_JavaScript*_Go*_Ruby-Go,FFI_IMI,"['.go', '.go', '.sh', '.bsh', '.zsh', '.go', '.ts', '.js', '.html']"
402046,"['javascript', 'typescript', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
3602123,"['javascript', 'html', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
18044526,"['shell', 'python', 'html']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
2810455,"['c', 'shell', 'python']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
45431898,"['javascript', 'css', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
1631024,"['html', 'css', 'shell', 'javascript']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
19745004,"['javascript', 'python', 'css', 'html', 'shell', 'ruby']",Shell*_Python*_C-Python_JavaScript*,FFI_IMI,"['.c', '.py', '.py', '.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
1801829,"['javascript', 'typescript', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
5405654,"['javascript', 'css', 'html', 'shell']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
13124802,"['go', 'shell']",Ruby-Go,FFI,['.go']
24635156,"['typescript', 'css', 'javascript', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
47071941,"['javascript', 'typescript', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
59996401,"['javascript', 'css', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
6766558,"['java', 'css']",Java*,IMI,['.java']
308770,"['ruby', 'html']",HIT*,HIT,['*']
7212645,"['python', 'shell']",HIT*,HIT,['*']
5532320,"['html', 'javascript', 'shell', 'css']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
10567197,"['shell', 'go', 'python', 'javascript', 'html', 'java', 'ruby', 'php']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
19620844,"['javascript', 'css', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
1431547,"['python', 'html', 'css', 'javascript']",JS-CSS-HTML*_Python*_JavaScript*,IMI_EBD,"['.py', '.ts', '.js', '.html', '.html', '.js', '.css']"
16587283,"['c++', 'python', 'java', 'shell', 'c']",Shell*_C-C++_Java-C_C-Python_Python*,FFI_IMI,"['.c', '.cpp', '.c', '.py', '.java', '.c', '.py', '.sh', '.bsh', '.zsh']"
569041,"['c', 'shell', 'python', 'c++']",Shell*_C-C++_Java-C,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh']"
56353740,"['go', 'html', 'shell', 'javascript', 'css', 'c++', 'python', 'c']",Shell*_Go*_C-C++_JavaScript*,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.go']"
16563587,"['go', 'typescript', 'shell', 'c', 'c++', 'python', 'javascript', 'html', 'ruby', 'css']",Shell*_C-Go_JavaScript*_C-C++_Ruby*_Go*_Python*_Ruby-Go,FFI_IMI,"['.c', '.cpp', '.go', '.go', '.sh', '.bsh', '.zsh', '.py', '.go', '.rb', '.ts', '.js', '.html']"
23069399,"['javascript', 'html']",JavaScript*,IMI,"['.ts', '.js', '.html']"
58842707,"['python', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
1580851,"['javascript', 'html', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
38934449,"['javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
401025,"['go', 'shell', 'ruby', 'html']",Shell*_Ruby*,IMI,"['.sh', '.bsh', '.zsh', '.rb']"
45055693,"['typescript', 'javascript', 'shell', 'css', 'html']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
10851820,"['javascript', 'shell', 'typescript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
1357796,"['c', 'c++', 'javascript', 'python', 'html', 'shell']",Shell*_JavaScript*_C-C++_Java-C_C-Python_Python*,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.c', '.py', '.py', '.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
21696302,"['ruby', 'shell', 'javascript']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
67709808,"['typescript', 'javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
2206953,"['javascript', 'typescript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
30215630,"['go', 'shell']",Go*_Shell*,IMI,"['.go', '.sh', '.bsh', '.zsh']"
124257233,"['typescript', 'javascript', 'html', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
20965586,"['objective-c', 'ruby']",HIT*,HIT,['*']
115720575,"['javascript', 'typescript', 'html', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
1451352,"['javascript', 'css', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
18347476,"['html', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
49910095,"['c', 'shell', 'html']",HIT*,HIT,['*']
134017286,"['go', 'shell']",C-Go_Ruby-Go,FFI,"['.go', '.go']"
90792131,"['java', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
52113921,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
31504491,"['go', 'html']",HIT*,HIT,['*']
124171501,"['javascript', 'html', 'css', 'typescript', 'shell']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
33569135,"['objective-c', 'shell', 'ruby']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
91253698,"['javascript', 'php', 'python', 'shell']",Shell*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
20429943,"['css', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
734934,"['javascript', 'html', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
301742,"['python', 'shell', 'c', 'html']",Shell*_C-Python_Python*,FFI_IMI,"['.c', '.py', '.sh', '.bsh', '.zsh', '.py']"
12226786,"['javascript', 'c++', 'python', 'shell', 'c', 'html']",Shell*_C++-JavaScript_C-C++,FFI_IMI,"['.c', '.cpp', '.cpp', '.cc', '.sh', '.bsh', '.zsh']"
77144337,"['go', 'html', 'javascript', 'shell', 'python', 'java', 'c']",Shell*_C-Go_JavaScript*_Go*_Ruby-Go,FFI_IMI,"['.go', '.go', '.sh', '.bsh', '.zsh', '.go', '.ts', '.js', '.html']"
15183485,"['c', 'python', 'java', 'c++', 'javascript', 'ruby', 'go', 'php', 'html', 'css']",JS-CSS-HTML*_C-C++,FFI_EBD,"['.c', '.cpp', '.html', '.js', '.css']"
43723161,"['go', 'shell']",Go*_Shell*,IMI,"['.sh', '.bsh', '.zsh', '.go']"
4307108,"['go', 'javascript', 'python', 'shell', 'html']",JS-CSS-HTML*_Shell*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
3606624,"['shell', 'ruby', 'objective-c']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
69495170,"['javascript', 'typescript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
7587038,"['java', 'javascript', 'shell', 'html', 'python', 'css']",Shell*_Java*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.java', '.ts', '.js', '.html']"
12670444,"['javascript', 'css', 'shell', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
2246815,"['php', 'python']",HIT*,HIT,['*']
45942274,"['javascript', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
15480067,"['javascript', 'typescript', 'shell']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
34864402,"['c++', 'python', 'shell', 'c', 'java']",Shell*_C-C++_C-Python_Python*,FFI_IMI,"['.c', '.cpp', '.c', '.py', '.sh', '.bsh', '.zsh', '.py']"
18964487,"['javascript', 'css', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
23095954,"['java', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
44998092,"['ruby', 'objective-c']",HIT*,HIT,['*']
14003349,"['javascript', 'html', 'typescript']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
110446844,"['javascript', 'css', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
97533102,"['go', 'html', 'css', 'javascript', 'python', 'shell']",Go*_Shell*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.go', '.ts', '.js', '.html']"
26820798,"['javascript', 'typescript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
13926404,"['python', 'javascript', 'typescript', 'html', 'shell', 'css']",JS-CSS-HTML*_Shell*_Python*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.py', '.html', '.js', '.css']"
59239347,"['javascript', 'html', 'go', 'css', 'shell']",Go*_Shell*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.go', '.ts', '.js', '.html']"
138331573,"['python', 'html', 'ruby']",HIT*,HIT,['*']
11061773,"['javascript', 'html']",JavaScript*,IMI,"['.ts', '.js', '.html']"
77213120,"['typescript', 'javascript', 'c++', 'css', 'c', 'shell']",JS-CSS-HTML*_C-C++_JavaScript*,FFI_IMI_EBD,"['.c', '.cpp', '.ts', '.js', '.html', '.html', '.js', '.css']"
11892946,"['c++', 'python', 'javascript', 'c', 'shell']",Shell*_C-C++,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
33486016,"['objective-c', 'ruby']",HIT*,HIT,['*']
5373551,"['java', 'c++', 'c', 'html', 'shell', 'python', 'css']",C++-Objective-C_Shell*_C-C++_Java-C_Java*,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.mm', '.sh', '.bsh', '.zsh', '.java']"
65233633,"['javascript', 'typescript', 'css', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
23044617,"['javascript', 'typescript', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
538746,"['ruby', 'c', 'c++', 'python', 'html', 'css', 'javascript', 'shell']",Shell*_C-C++_Java-C_C++-Ruby_Ruby*,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.cpp', '.cc', '.rb', '.sh', '.bsh', '.zsh', '.rb']"
22394357,"['c++', 'c', 'python', 'shell']",Shell*_C++-Objective-C_C-C++_Python*,FFI_IMI,"['.c', '.cpp', '.mm', '.sh', '.bsh', '.zsh', '.py']"
2234102,"['php', 'html', 'python', 'javascript', 'css', 'shell']",JS-CSS-HTML*_Shell*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
20818126,"['java', 'c++', 'shell']",Shell*_Java-C_Java*,FFI_IMI,"['.java', '.c', '.sh', '.bsh', '.zsh', '.java']"
38366638,"['javascript', 'typescript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
74260508,"['javascript', 'html', 'shell']",Shell*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
35810174,"['javascript', 'typescript', 'html', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
11570469,"['objective-c', 'ruby', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
73115219,"['typescript', 'javascript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
31771754,"['javascript', 'java', 'html', 'css', 'shell']",Shell*_JavaScript*_Java*,IMI,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.java']"
21340422,"['javascript', 'html', 'css', 'shell']",Shell*_JS-CSS-HTML*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
16286131,"['c++', 'javascript', 'objective-c', 'shell', 'python', 'java']",C++-Objective-C_Shell*_C++-JavaScript_Java-C,FFI_IMI,"['.java', '.c', '.mm', '.cpp', '.cc', '.sh', '.bsh', '.zsh']"
53416555,"['html', 'javascript', 'css', 'python', 'php']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
576099,"['php', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
602604,"['javascript', 'css', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
1646466,"['python', 'c', 'shell']",Python*_Shell*,IMI,"['.py', '.sh', '.bsh', '.zsh']"
85670,"['javascript', 'css', 'php', 'shell']",Shell*_JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
22344874,"['javascript', 'c', 'java', 'objective-c', 'html', 'ruby', 'shell']",Shell*_Java-JavaScript_Java-C_JavaScript*,FFI_IMI,"['.java', '.java', '.c', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
28710753,"['python', 'javascript', 'html', 'css', 'shell', 'c++', 'c']",Shell*_Python*_JavaScript*_C-Python_C-C++,FFI_IMI,"['.c', '.cpp', '.c', '.py', '.py', '.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
26642716,"['javascript', 'html', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
17378009,"['c', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
72198897,"['javascript', 'typescript', 'html', 'css', 'shell']",Shell*_JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
75694548,"['javascript', 'php', 'shell', 'python', 'html', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
47645724,"['html', 'javascript', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
80723074,"['go', 'shell']",Ruby-Go,FFI,['.go']
90506918,"['c++', 'python', 'java', 'shell', 'c', 'css']",Shell*_Python*_Java-C_C-C++,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh', '.py']"
15259244,"['javascript', 'typescript', 'html', 'shell']",Shell*_JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
23338323,"['go', 'shell']",HIT*,HIT,['*']
52193726,"['go', 'shell']",Shell*_Go*,IMI,"['.sh', '.bsh', '.zsh', '.go']"
27561102,"['python', 'javascript', 'css', 'html', 'shell']",Python*_JavaScript*_C-Python,FFI_IMI,"['.c', '.py', '.py', '.ts', '.js', '.html']"
43459513,"['typescript', 'javascript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
54303805,"['go', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
7372528,"['c++', 'c', 'shell', 'python', 'html', 'ruby']",Shell*_Python*_Java-C_JavaScript*_C-Python_C-C++,FFI_IMI,"['.c', '.cpp', '.c', '.py', '.java', '.c', '.sh', '.bsh', '.zsh', '.py', '.ts', '.js', '.html']"
76692542,"['ruby', 'html', 'javascript', 'shell']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
77385607,"['java', 'shell', 'python']",Shell*_Java-C_Java*,FFI_IMI,"['.java', '.c', '.sh', '.bsh', '.zsh', '.java']"
13589461,"['css', 'javascript', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
1095380,"['javascript', 'php', 'css', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
13973343,"['php', 'javascript', 'css', 'html', 'python', 'shell']",Shell*_JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
39537103,"['c', 'objective-c', 'shell', 'ruby']",Shell*_Java-C,FFI_IMI,"['.java', '.c', '.sh', '.bsh', '.zsh']"
49986046,"['c++', 'shell', 'python', 'c']",Shell*_Python*_C-C++,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh', '.py']"
50894333,"['shell', 'python']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
259691,"['javascript', 'html', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
16309,"['c++', 'python', 'shell', 'c']",Shell*_C-C++,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
116400734,"['go', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
